Wavenumber,Std_1,Std_2,Std_3,Std_4,Std_5,Std_6,Std_7,Std_8,Std_9,Std_10,Std_11,Std_12,Std_13,Std_14,Std_15,Std_16,Std_17,Std_18,Std_19,Std_20,Std_21,Std_22,Std_23,Std_24,Std_25,Std_26,Std_27,Std_28,Std_29,Std_30
1056,0.664533412,0.788925124,0.730781933,0.716382843,0.696524884,0.848012447,0.747127417,0.735050232,0.747595918,0.745066496,0.746345578,0.841704785,0.784665576,0.857862527,0.736338618,0.788347088,0.776682764,0.774757956,0.710079491,0.839507316,0.782803482,0.831448358,0.821447602,0.791712103,0.799609587,0.772943791,0.767254046,0.73783101,0.772075338,0.801586729
1060,0.619563287,0.75122652,0.689004021,0.674313306,0.647553158,0.803679169,0.707906251,0.693541236,0.705945265,0.70598417,0.707965456,0.797046062,0.748746797,0.814480436,0.697102579,0.743574517,0.74474343,0.731939451,0.669292121,0.80355666,0.74485916,0.791192221,0.785179881,0.751636877,0.763872255,0.734321184,0.726002332,0.706600401,0.740919111,0.766625411
1064,0.613732504,0.733546732,0.664170739,0.655123406,0.618825791,0.775380606,0.679470083,0.662026797,0.675319852,0.677181574,0.680350894,0.766805913,0.723853908,0.788583456,0.669999644,0.712624777,0.722707443,0.700709075,0.633755836,0.775716778,0.714021487,0.762963825,0.759909688,0.718479988,0.73800755,0.7020071,0.695557697,0.684634016,0.722148627,0.744205237
1068,0.620207727,0.721178764,0.644271249,0.642394346,0.595829395,0.753362141,0.654371495,0.633289238,0.646847706,0.650794548,0.655262198,0.74234361,0.701700073,0.769379797,0.645919242,0.686761433,0.700457609,0.673822444,0.60033722,0.750060842,0.68520429,0.738674195,0.737998078,0.687055612,0.714457588,0.671830242,0.667423654,0.662797285,0.704941863,0.724144225
1072,0.625490717,0.7075093,0.623130877,0.62822542,0.572054576,0.734941997,0.628409435,0.603408181,0.615407671,0.62268089,0.628249141,0.721434651,0.677810158,0.754275022,0.619768574,0.66212435,0.669925735,0.647683011,0.566094022,0.724245166,0.655553118,0.715336828,0.715957698,0.654858577,0.689290486,0.641012254,0.638175076,0.633443216,0.68084004,0.699364495
1076,0.622094201,0.686183045,0.596016721,0.606772128,0.54635823,0.712231996,0.59770843,0.568829551,0.579494309,0.589408013,0.59581276,0.696940002,0.647701957,0.734708115,0.587651278,0.633480719,0.628564888,0.617911201,0.529366449,0.692550331,0.620995052,0.686845902,0.688027803,0.618468602,0.657690873,0.605549275,0.604166143,0.594902385,0.645794458,0.663556713
1080,0.597722882,0.64950055,0.556424181,0.569872013,0.50483502,0.678050123,0.557252726,0.52485035,0.534777702,0.546339987,0.553204555,0.662324803,0.605845871,0.702766956,0.544067132,0.594712182,0.569619482,0.579426628,0.487647603,0.649793788,0.577006358,0.647234484,0.648373253,0.574480078,0.613730808,0.560977294,0.561175477,0.541712575,0.591970886,0.607262269
1084,0.559283881,0.602291031,0.509002347,0.52303834,0.453136274,0.636384895,0.51086581,0.475408277,0.489252552,0.497359883,0.504342204,0.620877389,0.556694928,0.662351892,0.493814996,0.550350772,0.504422177,0.535705265,0.442567778,0.599370344,0.527020592,0.600642393,0.60069211,0.525857562,0.562961794,0.511041432,0.509958107,0.482705186,0.529617436,0.541692387
1088,0.506857297,0.544663985,0.45398794,0.46993809,0.390001549,0.586708293,0.458775057,0.424091595,0.434895469,0.446549866,0.44966307,0.572047872,0.501257778,0.613325165,0.437998086,0.50114692,0.442576809,0.486573917,0.39274846,0.541640168,0.471476116,0.547726853,0.545295341,0.472949446,0.506089201,0.456318399,0.456309388,0.424826845,0.466634003,0.475252344
1092,0.451306718,0.483755074,0.396415444,0.409622064,0.326601242,0.53590683,0.406150226,0.368778666,0.377003192,0.39069485,0.397853541,0.521550818,0.444952779,0.561925593,0.380637479,0.452063615,0.387659692,0.436970621,0.345727445,0.482102697,0.415514785,0.493806454,0.487836353,0.419167393,0.448522499,0.401779907,0.404206971,0.371860863,0.408275847,0.41348298
1096,0.399369236,0.425236927,0.343612925,0.348644336,0.265767214,0.488697902,0.360481709,0.313857708,0.317181066,0.334548031,0.345062755,0.473531259,0.392109068,0.512981517,0.328808751,0.407087148,0.345463431,0.390651767,0.303814447,0.42500086,0.366643309,0.443008265,0.432693999,0.370031256,0.394531872,0.350391462,0.359279243,0.3286181,0.360934451,0.363429511
1100,0.355047149,0.374971389,0.296656287,0.289822488,0.217396942,0.446077308,0.31478018,0.261620718,0.263087982,0.280445582,0.293490527,0.429434295,0.347804294,0.467867002,0.283350082,0.366837484,0.311509108,0.34866932,0.269543991,0.371511281,0.317725324,0.39651994,0.382005618,0.325487518,0.344615858,0.304927956,0.314401437,0.29185647,0.322708084,0.323272488
1104,0.31410358,0.327500302,0.257605836,0.2354165,0.169308983,0.410477649,0.271986878,0.212985437,0.215787339,0.229070466,0.246062647,0.39210437,0.305619157,0.429782063,0.245865707,0.33313955,0.283909098,0.313041144,0.237460144,0.325756969,0.271882157,0.35654186,0.33770856,0.28836399,0.302935826,0.266916385,0.27109715,0.262120433,0.292385465,0.290388404
1108,0.274875268,0.28352504,0.228195019,0.190744998,0.125042752,0.379515777,0.232922767,0.172944546,0.174877543,0.186843149,0.201812152,0.359813718,0.266213649,0.396441484,0.217737533,0.304029421,0.257345631,0.281542322,0.207274085,0.287630072,0.23020515,0.320932353,0.301174854,0.253527478,0.268751238,0.236106953,0.230966698,0.236172508,0.264204626,0.262453619
1112,0.237681039,0.24481474,0.202767188,0.156727823,0.088091892,0.352384879,0.198529872,0.141918947,0.140582319,0.154563957,0.166504551,0.332191343,0.230632352,0.366626492,0.193610626,0.277242578,0.227530135,0.255920222,0.178339054,0.257544537,0.191571384,0.291847836,0.272338462,0.221167904,0.241662716,0.21227711,0.194269376,0.209878138,0.236092663,0.234494505
1116,0.203765117,0.211624264,0.181079671,0.132849935,0.060767303,0.326670952,0.167145112,0.119510028,0.116498894,0.132017868,0.140016501,0.30639313,0.199358105,0.33938272,0.173258163,0.254212742,0.196556415,0.235024517,0.152098262,0.234686005,0.161514104,0.268328904,0.250271267,0.192527779,0.220708229,0.194585317,0.162851841,0.185184963,0.209473407,0.207335171
1120,0.171783938,0.182873403,0.161141918,0.117188492,0.03563889,0.301117295,0.14248329,0.103174291,0.100666187,0.117280797,0.120640515,0.282074421,0.171163565,0.312520018,0.15476854,0.231636056,0.161984812,0.218151567,0.127341861,0.216813925,0.138165757,0.24766018,0.232310702,0.16668633,0.2032447,0.180466893,0.135530545,0.160410393,0.18186925,0.177560624
1124,0.145529427,0.15936984,0.143499051,0.109668579,0.015936672,0.276868372,0.125059387,0.094463773,0.094610467,0.110791886,0.108726201,0.259835121,0.145137342,0.287364816,0.138839681,0.210828845,0.133740495,0.200730783,0.10641096,0.203902929,0.122044482,0.230728583,0.219113149,0.144942644,0.192866587,0.17172704,0.112580299,0.14173657,0.160423376,0.154456619
