"Row.names","wavenumber","i1","i2","i3","i4","i5","i6","i7","i8","i9","i10","i11","i12","i13","i14","i15","i16","i17","i18","i19","i20","i21","i22","i23","i24","i25","i26","i27","i28","i29","i30","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","Variable"
"117",1408,0.151881562,0.150584415,0.073507515,0.141731624,0.25932925,0.078118029,0.118524212,0.146959114,0.324493574,0.206475657,0.139686366,0.146554258,0.15108917,0.15543685,0.153213391,0.151234671,0.081974808,0.076030523,0.159607817,0.158714218,0.278008237,0.220425609,0.158163379,0.137206359,0.157343649,0.148478688,0.146602058,0.129793052,0.160140286,0.142575634,0.0936694040549597,-0.0125644737431936,-0.104955933458396,0.0316862579950556,-0.0142772411251196,0.00521302484926535,0.150786446170383,-0.0362584806580409,0.107694101907558,-0.0843867731161433,-0.0109394404111315,0.0346710879264695,0.00614616977521452,0.0665985118214583,0.0380380813485083,0.0322348409277972,-0.0780804096256709,0.0700490828471095,-0.00815739630950191,0.0029789629652579,0.00734101424306979,-0.0380878228509095,-0.0402548951798752,-0.0333558741249792,-0.00597403047842771,0.0343933221046091,-0.0854725765890023,-0.0304316781224964,-0.177389343111508,-0.0370044855607768,"1408"
"118",1412,0.158680818,0.152924791,0.078136316,0.14276867,0.262454798,0.081233824,0.115876549,0.146341239,0.331257319,0.219632405,0.137642422,0.143578714,0.151219243,0.155643302,0.155196241,0.153744969,0.086390685,0.078171026,0.161010254,0.16544224,0.292602685,0.237915649,0.1537464,0.133760881,0.158084103,0.150201368,0.143851082,0.131648362,0.160047512,0.143314563,0.0943751428413725,-0.0148121663092334,-0.0983972674150014,0.0183618366364928,-0.0246599123528424,0.0106691790037045,0.174484546366594,-0.0359926655168849,0.0914173732449026,-0.0997665449303772,-0.0258300520190006,0.0366623683596913,0.0538355867464739,0.0655080400459474,-0.00106684130616602,0.0394391662091699,-0.0648572638161951,0.0577841863070655,-0.00499334044596504,-0.0196340357335861,-0.0259900882025283,-0.0524769322714057,-0.0339695784970913,-0.0294848346394309,0.0220257593293543,0.0511401578600506,-0.0845373413340085,-0.0454670168032304,0.0117001208745004,0.0119931327474526,"1412"
"119",1416,0.155415925,0.149370242,0.080043601,0.138463153,0.256453917,0.083216387,0.111436043,0.140282668,0.337172402,0.22456129,0.133643565,0.139066224,0.150255127,0.15012466,0.151115873,0.150353436,0.088076102,0.077761115,0.160732346,0.170547074,0.294112678,0.245543926,0.148081862,0.128878748,0.156701686,0.146322871,0.140081071,0.128371069,0.158220308,0.138495259,0.0950778748231788,-0.0160641929646751,-0.0904759048165858,0.00906706007355353,-0.0278669552948158,0.0160222001555797,0.187141382103469,-0.0444212605107416,0.100329926818803,-0.117740132772274,-0.0141159318967744,0.0624166310026969,0.0704569998356053,0.0400752886835591,-0.0277386257081521,0.0372581834446648,-0.0452070362201262,0.0400941715583417,-0.0183588002080272,-0.0425890173504492,-0.0417950452309606,-0.0548954615366394,-0.0321077169834418,-0.0239693942197325,0.0249793263735119,0.0189524882091107,-0.0284312091084152,-0.0930528236517779,0.0657767344201505,0.00214637223389199,"1416"
"12",652,0.455619318,0.374147735,0.309310827,0.278147495,0.556426218,0.393953303,0.360349117,0.431897524,0.579333902,0.459718276,0.426426084,0.439437252,0.344934286,0.321583163,0.329741256,0.394390674,0.264777053,0.348398453,0.320997614,0.641020652,0.452517803,0.374394254,0.478722309,0.359441791,0.292977567,0.284776665,0.320814856,0.354951002,0.324368279,0.286571097,0.0877893340249592,0.070784203614472,0.0112622256204931,-0.0597361849876675,0.0766385679528855,-0.0357236343682107,-0.0903935639549417,-0.0329192472531695,-0.0360948493476134,-0.0646507888882061,0.0263433373959379,0.0485536651631529,-0.00451467740637245,0.00542900071836688,-0.00118879996386792,-0.0090111260785708,-0.00257718462505231,0.0453266527321706,-0.0560585866057059,0.103579008391988,0.0218751522056353,0.032403586164197,-0.0392528738557677,0.116385187620813,0.0616745031879972,0.0773896348285261,-0.0341867748496755,0.0572503799490975,0.0208597946756126,-0.0294327845733973,"652"
"120",1420,0.151533624,0.145046781,0.079281678,0.133306841,0.250377578,0.082674745,0.105207266,0.133871243,0.333641761,0.220625071,0.127542073,0.132757193,0.147029887,0.143682445,0.146414576,0.146379692,0.087494128,0.075187614,0.156939318,0.175632131,0.282164941,0.242606127,0.140942568,0.122196629,0.151656549,0.141728645,0.135088765,0.124645166,0.15307721,0.133016347,0.0965706992913303,-0.0163475291072891,-0.0831500573832912,0.00375839111307602,-0.0311448386144381,0.0143459791193332,0.184559875718121,-0.0539239401161752,0.0978053053269631,-0.113653763765022,0.00528237472617899,0.0639605805559653,0.0657850226541371,0.0219380898277757,-0.0484044023403227,0.0218454058148991,-0.0209913390867562,0.0187139123597116,-0.0197065808306639,-0.0550214139142602,-0.0411833478110782,-0.061256249960843,-0.0362897118294239,-0.0157731970531012,0.0260365494114629,0.0071936820114309,0.0303069340216845,-0.133841354312652,0.102787275349591,0.112469207473017,"1420"
"121",1424,0.146056369,0.139126836,0.076321154,0.126538189,0.243731539,0.079714822,0.096761011,0.126689653,0.321185173,0.204988763,0.118883506,0.124116688,0.140218975,0.135919724,0.140132603,0.141153984,0.083804113,0.072110618,0.153885754,0.175325843,0.266827622,0.22843213,0.131939487,0.1134099,0.147279237,0.135371927,0.128578655,0.119674102,0.148771255,0.12616682,0.0980444237626611,-0.0177104547977618,-0.0784701844536338,0.00259874589225083,-0.0355933924729414,0.00860108493809232,0.166527025722047,-0.0692901979560249,0.0884214184784916,-0.0979407762373847,0.0130962849597433,0.0634185645202912,0.0552580139423952,-0.00362888879207678,-0.021390267862141,0.0266090153737305,-0.0229488378247692,0.0168359230464046,-0.0077341043599925,-0.0540322645358003,-0.0254033739068607,-0.0672224435794762,-0.0260803433076908,-0.0185294402995475,0.0297870239976562,0.000391347036239905,0.0391178120355272,-0.111259055736306,0.077359589660879,-0.00992374351902368,"1424"
"122",1428,0.139134993,0.131819767,0.071718903,0.118008295,0.235337474,0.076443652,0.087326027,0.119086681,0.300470344,0.182859271,0.10870317,0.113549547,0.131604926,0.126700086,0.13248922,0.134659851,0.078705811,0.068829208,0.146796699,0.172830602,0.2423853,0.209476613,0.120871986,0.10267712,0.138413764,0.127525697,0.120293859,0.113191175,0.140401441,0.117631098,0.0998920534090716,-0.0185769486296638,-0.073285257192114,0.000612787223421546,-0.0386369947529165,0.000364977267576223,0.139649464617454,-0.0861306184655976,0.070427221345948,-0.0672736336878926,0.0197850232202596,0.0470306798351569,0.0321030811853132,-0.0226442024075209,0.0064973733393769,0.0248721576332639,-0.0152645084346949,-0.00839084131089369,0.0161158380818141,-0.0515522041587976,0.0156087106752768,-0.0773043467889642,-0.0220449034744284,-0.0288218962905996,0.0346658189322501,0.00425218911682319,0.0649451579352065,-0.0915466553568243,0.0684647270453162,-0.00436927167877506,"1428"
"123",1432,0.13062013,0.122910582,0.065468435,0.1087075,0.222663101,0.073267869,0.077790947,0.111366706,0.270220178,0.162731714,0.097971149,0.102263712,0.121069008,0.117090375,0.123771659,0.126586397,0.072748872,0.065146565,0.137284846,0.167027975,0.216298878,0.18832014,0.109683396,0.092312261,0.126900609,0.118170172,0.111130672,0.105948839,0.130053294,0.108989459,0.101519517424628,-0.0191561903764708,-0.0674717109131017,7.1912721248353e-05,-0.0402989534679759,-0.0117375362866448,0.114762621728846,-0.0954515230229139,0.040881333971299,-0.0431741634453136,0.0150905263168048,0.0219773729204285,0.0217474003822755,-0.0297354390298149,0.0269612567614663,0.0175675038970694,-0.0030450885815416,-0.0302712836860618,0.034013022726201,-0.0381181226788628,0.052284463581437,-0.0594445599528532,-0.0199637540233779,-0.035958099842865,0.0353443041916818,0.033908085689341,0.0880369366479472,-0.068904559895982,0.0322472141980836,-0.0112681688554849,"1432"
"124",1436,0.121227363,0.113208333,0.058861301,0.099205422,0.208357846,0.069041401,0.071585763,0.103757597,0.237499099,0.142244781,0.090959364,0.090965736,0.113105542,0.106917783,0.119374915,0.117278951,0.06516506,0.061415771,0.125347645,0.162115154,0.189066576,0.165200612,0.102397735,0.0824286,0.117014603,0.108311888,0.105777654,0.097688622,0.122420505,0.099021486,0.10296435983552,-0.0183102977885782,-0.0609790457064214,0.00689999310153803,-0.0357891928782253,-0.0350336712306976,0.076273393224047,-0.113471076261394,0.0138936544766249,-0.0195441960342081,0.00665976891460107,-0.00405479428944873,0.00288315087211921,-0.0330994863251277,0.0175517609873725,0.0572924159322988,0.0346425037151061,-0.0610415087955034,0.0579101410134405,-0.0179572456146346,0.0852553840730343,-0.0204761413359138,-0.0398122091594396,-0.0626740468033753,0.0414036912227358,0.0718553747874316,0.124294859641961,-0.000385834786856583,0.00428461700309496,0.0319374021978475,"1436"
"125",1440,0.112223449,0.104144919,0.056112607,0.094710474,0.196680329,0.066113568,0.062245355,0.097041723,0.204054509,0.123385229,0.079437571,0.084663726,0.097168719,0.102021903,0.107836362,0.108004237,0.061851193,0.057790876,0.116304051,0.157717033,0.162373379,0.142284086,0.090252421,0.078185627,0.10314755,0.103683654,0.094237244,0.089925362,0.105966446,0.094584549,0.104303181493822,-0.0176976955911582,-0.0469101553017882,0.00679751767919506,-0.0368355956095259,-0.056549879490413,0.0557239793428684,-0.11183555480516,-0.0343553267688484,0.0446564802390844,-0.0101947789313926,-0.0763119351310157,-0.0296847029522107,0.0067993539773775,0.0912397964797467,-0.0335069077984688,0.00181950691417817,-0.0497647631728924,0.0423363622456055,0.019907381672259,0.115985003464067,-0.0483478092579457,0.0106851374430132,0.00416750555983187,0.0533742176869278,0.0936222185284285,0.0976141864083353,0.0623398714832947,-0.037291991401992,-0.0491639451097506,"1440"
"126",1444,0.106574348,0.09858276,0.052609609,0.084707315,0.172717243,0.062991167,0.050436327,0.093715446,0.171446621,0.111000906,0.064527843,0.074022045,0.080197617,0.091152837,0.09113698,0.101771225,0.057884424,0.056773304,0.102905033,0.153537997,0.143156728,0.125880543,0.074536046,0.069684134,0.085433742,0.092818144,0.07830692,0.085323656,0.087861831,0.084595766,0.104994279080119,-0.0130942921956365,-0.0259804205427205,-0.0120862683912811,-0.0679155955736357,-0.0507384561534623,0.0516328300888258,-0.0763027421401036,-0.11086671928827,0.0797790537414929,-0.03277986555653,-0.121618829831943,0.0123440354569567,0.0205489804645741,0.133268493983698,-0.0690615289787363,0.00481387299630543,-0.0574854061383566,-0.00895715575205242,0.0628805496263859,0.147183365875512,-0.0137899055430717,0.0200071525663549,0.0193502145477097,0.0261083519609228,0.0992460998431434,0.069467576787204,0.0928803140300662,-0.0972261350830948,0.0179727726314402,"1444"
"127",1448,0.094876792,0.087603199,0.051437955,0.071335406,0.141381376,0.062520615,0.037134398,0.084596512,0.14685588,0.098516401,0.047688867,0.060749443,0.06225561,0.076539799,0.071767055,0.089854802,0.056064942,0.052227955,0.086004777,0.153139953,0.121717071,0.107322414,0.057001462,0.058287552,0.066467205,0.078066111,0.060006311,0.075966669,0.068449945,0.071137775,0.103638341852672,-0.00658352364037838,0.0124305347906124,-0.0431184214472197,-0.101294980537387,-0.0332121928782415,0.0511595948850311,-0.0537617032620897,-0.128999770120799,0.0974794981412542,-0.0167443683856696,-0.136061132753936,0.0596092119473844,0.00640917631518141,0.142198534366333,-0.122009255965974,0.016900857835608,-0.0210650573313975,-0.0606723392501601,0.107265011752842,0.142698714262228,0.0215125993994944,0.00705630887663419,0.0538591087220394,-0.0062861618291764,0.0702767285189538,0.0361451723288278,0.0318961666216546,-0.187441274646327,-0.026287257503359,"1448"
"128",1452,0.078113246,0.072056277,0.046940994,0.055266763,0.105259432,0.057542261,0.026083793,0.070635286,0.120752306,0.079556034,0.033302412,0.044972313,0.04413546,0.059061559,0.050604494,0.073283775,0.05077656,0.044780988,0.066861915,0.14107406,0.101763494,0.089947619,0.037941284,0.044148061,0.047146192,0.060286171,0.039853425,0.062592343,0.04867513,0.054971782,0.0988194729226906,-0.00155923118703326,0.0462338449193619,-0.0732560023990586,-0.125049080235765,0.00402063268172062,0.0678682653843626,-0.0320031741030616,-0.11659879590401,0.106459449425893,-0.0109118473501311,-0.111952761002392,0.116827030817471,-0.0170890927543308,0.14619600509154,-0.112548389647001,-0.00289270516258264,-0.0183228055745504,-0.0725728990002193,0.107696075981067,0.156540296868057,0.0563278991492515,0.0203698426082466,0.0152844686056104,-0.000230835792154968,0.0223839419677855,-0.065320472485217,-0.0108894918726322,-0.0341411290506714,-0.021672620658198,"1452"
"129",1456,0.057587324,0.053069356,0.040043406,0.037354988,0.067385311,0.049193213,0.01606469,0.052845338,0.098158212,0.060132495,0.020297168,0.031588835,0.02672062,0.039712193,0.028759577,0.053357001,0.043155239,0.035324816,0.0469472,0.120875247,0.07745085,0.068893692,0.02275082,0.031810071,0.028582948,0.040527669,0.023763371,0.046174697,0.029630079,0.036988517,0.0917702391431051,0.00629309614041115,0.0751735475694194,-0.100778861035722,-0.136876968545024,0.0441027257421047,0.0867194363645864,-0.0160186972714743,-0.0524066338208814,0.0914595217890476,0.0301020656291409,-0.0501351561056084,0.12917718525856,-0.0673926385131626,0.147410091466963,-0.117160787604552,-0.0028792504329521,0.0118520812921039,-0.107466984847756,0.102457744774944,0.109619007158094,0.0755853467783205,0.0531642649157953,0.00445640911694884,-0.0353763968915334,-0.0572203375261802,0.012263383937642,-0.0888599183178025,-0.0380322204977387,0.0115247761167924,"1456"
"13",656,0.441626057,0.365262811,0.298960848,0.264380404,0.529121086,0.372170965,0.354549948,0.417953661,0.560305517,0.444754481,0.41279947,0.426128165,0.330912728,0.308450054,0.31805118,0.382853161,0.252262843,0.333112257,0.308332782,0.620085552,0.435361341,0.354257728,0.464480806,0.347778083,0.282015138,0.271621275,0.308549276,0.343286927,0.310529526,0.271603646,0.0867773811345804,0.0733664822597753,0.0102713006514208,-0.0563947180066418,0.0701260345402491,-0.0344253887899157,-0.0927289470583858,-0.0262224430750001,-0.0335163836813566,-0.0666247267294292,0.0458866106036313,0.0550640236084596,-0.00458606228261221,0.00885995236597397,-0.00457688754668466,0.0167423470695465,-0.00754783197672026,0.0510708413255332,-0.0517553436578017,0.099496352252067,-0.00717569999934826,0.0346852557777577,-0.0198328193129199,0.119942190834186,0.096177273483303,-0.0141975412927781,-0.0528087267482623,0.0444235249732348,-0.00866365001802007,0.0664734169321282,"656"
"130",1460,0.040007135,0.036976121,0.031372972,0.02293874,0.038547346,0.038672231,0.007569008,0.037082917,0.072812912,0.040686379,0.009411697,0.019583279,0.010766748,0.024164411,0.012744684,0.036676333,0.033902139,0.024855382,0.026859227,0.095645468,0.053850295,0.048335462,0.010329486,0.020180643,0.011424323,0.024707685,0.010671069,0.032286941,0.012038584,0.022703446,0.0820434539534325,0.0146134701785742,0.0955428962371179,-0.124507470081352,-0.148108009914187,0.0742798998780566,0.101837077281549,0.0103732063399309,-0.0132996419848615,0.0997241304315449,0.0504407241539967,-0.0531909589535085,0.116702963779726,-0.0726768244514193,0.141006261179107,-0.125885101177586,-0.00954548231608527,0.044123369668008,-0.0722580424516211,0.110454337479788,0.0922664606975504,0.0785887853442398,0.0534740504044366,0.000353544856873963,-0.0687518971224056,-0.0565532995300761,0.0337980193835433,-0.131101803183724,0.0404902855607946,0.00388953637657994,"1460"
"131",1464,0.024095649,0.02247825,0.022441823,0.010671783,0.01664361,0.027006955,0.000815663,0.022427662,0.049757907,0.021841762,0.001021242,0.009248886,0.000785779,0.011229391,0.001038452,0.02204188,0.023684453,0.015626389,0.011977134,0.068500905,0.032184504,0.029300348,0.001049666,0.009780739,0.00066088,0.011362141,0.001210238,0.0196178,0.0008064,0.010605234,0.0719913824382094,0.0197682839083561,0.11070297930849,-0.143116022753621,-0.155264645923044,0.104176093014468,0.095737705172918,0.019039739909093,0.0267674732054438,0.110945955974404,0.080218308080905,-0.0365412326741929,0.0877667645785987,-0.106526224785988,0.148297684213106,-0.109032465035688,-0.0156827768664862,0.0604901221266643,-0.0430019664313624,0.100082836357424,0.0924486811934661,0.0499180064490387,0.0349503745204523,-0.00969969093945911,-0.0777897761051705,-0.0866999942548533,0.0588991869316179,-0.162270688973582,0.0639770959579264,0.0300412547258315,"1464"
"132",1468,0.01079557,0.01028831,0.013659643,0.001196351,0.001139788,0.016486709,0.002936369,0.010034017,0.028997438,0.009120379,0.003717421,0.001211492,0.004687648,0.001323848,0.005369606,0.009957192,0.014421176,0.007419229,0.001193077,0.041350805,0.012245027,0.011564192,0.004490102,0.00123158,0.00504995,0.001450032,0.004400056,0.008802733,0.005221127,0.001312618,0.060707612918625,0.0283296250025053,0.13127444133855,-0.120167163676055,-0.136579837241165,0.0924464996256676,-0.0204655813890759,-0.11222776455917,0.18271983484163,0.00957403442664979,0.210900710234429,0.0855479379281666,0.0494937537784078,-0.264022110430174,-0.172104803141595,0.278541801053123,0.327470292027314,0.150331432823063,0.147619582891185,0.0373498185740675,0.0525374954165511,0.200511452774677,-0.215004756556641,-0.247341792878064,-0.00858069309890172,-0.126941759516492,0.064183290129241,0.0741393029354174,0.0279170441572787,0.0017271689189427,"1468"
"133",1472,0.000632693,0.00073987,0.005587519,0.004249091,0.008601699,0.007223095,0.003426025,0.000663022,0.010171227,1.69e-07,0.004335026,0.003581785,0.005334715,0.004395573,0.005999792,0.000667617,0.006296693,0.000628206,0.005136701,0.016291484,0.000253044,0.000520943,0.004747942,0.003501855,0.005602521,0.004606696,0.005122825,0.000859715,0.005843494,0.003790304,0.0443685897113733,-0.00651543430819545,0.128304423098336,0.0327575345805944,0.118628558823384,-0.119897592026739,-0.198513022678416,-0.355821005241437,0.302792532338203,0.210168359966578,0.24022340835131,-0.00455671466641268,-0.381498069327842,-0.0412187609662089,0.0414176964650455,-0.184707094437257,-0.0149245550980336,0.205437788245896,0.280229600046907,0.133073241727146,-0.00566148563788363,-0.0375489519569073,0.0231947346452569,0.210946288466965,0.0903928134093022,-0.081169641624086,0.158623028656356,-0.00045620177931515,-0.0698794111973463,-0.010041239492361,"1472"
"134",1524,0.008515745,0.008259705,0.005109217,5.93e-05,0.082526697,0.058427096,0.004226375,0.004641788,0.115257216,0.038585802,0.004779139,0.004273143,0.012807944,0.038942734,0.000694838,0.008977556,0.002246718,0.000645914,0.011631191,0.232528253,0.097777136,0.047052348,0.00531674,0.00765757,0.000891293,0.005884785,2.61e-05,0.00014778,0.011807054,0.008966638,0.0920366508791408,0.00986661781626952,0.119091516944018,-0.0378657548977952,0.0237095689612375,-0.0133416076417231,-0.0154785809105883,-0.0344068664082099,0.113567107050244,0.0112011885287682,-0.0917684381301926,-0.0142217928804874,0.0297237131835638,0.034212423443135,-0.00181219273722778,0.0621488261115274,-0.217688849108438,0.072759416879843,-0.0129874109723104,-0.0802064115747416,0.0372146777254317,0.165271194224736,-0.00275014412541692,-0.0963300748530999,-0.0473779566473699,-0.293492992181834,-0.0543479464875281,0.126726499215029,0.0650646678488457,-0.0467641293271653,"1524"
"135",1528,0.021270457,0.022599579,0.011639942,0.011882802,0.118958793,0.068281059,0.000276974,0.000369594,0.147243072,0.057137224,0.004865417,0.004544111,0.029636516,0.057539213,0.012202893,0.021000509,0.000479624,0.005808446,0.027858736,0.264940079,0.124811964,0.065496894,0.005615216,0.017666081,0.012898825,0.000346986,0.009020566,0.007803976,0.028558577,0.024835455,0.096282944674503,-0.000629876787645063,0.105573001681062,-0.0349568071401796,0.0183756947834342,-0.0187154026298826,-0.0323369212179099,-0.0225376666479472,0.0913811400284748,-0.0234151325250211,-0.0866534903786859,-0.0328654500338684,0.0177185794706671,0.00189627399347562,-0.00698476663973126,0.0755401545242832,-0.227618609497922,0.0452103410091732,-0.0208672692466521,-0.0615917470368965,0.0346093538028306,0.0605047583944361,0.0640576756790351,0.151517952544977,0.0237226207390638,-0.081619772252977,0.0041983118411018,0.0710949298723133,0.0481740850793308,-0.00988498276062677,"1528"
"136",1532,0.040121426,0.038838588,0.01869818,0.026811856,0.157428558,0.076308909,0.007692348,0.008337879,0.180805313,0.074710503,0.000162725,0.000205154,0.054005602,0.073821512,0.028541416,0.03841885,0.005878785,0.012150301,0.050948201,0.296546475,0.153921874,0.08987193,0.000462549,0.032286592,0.030129808,0.013125582,0.024707181,0.02130754,0.052553241,0.043125447,0.0988333828054325,-0.0123439805571738,0.0935284587910654,-0.031500658161592,0.00300738928092466,-0.0308106044994991,-0.0430999755718012,-0.01113780796715,0.0702574937469861,-0.00806624654648388,-0.0656985230456315,-0.0285518462141693,0.0271597429329724,0.0131373549891443,0.0212691829245638,0.103414824024023,-0.176191203174781,-0.0122900620271582,-0.0289341380520696,-0.0727600463352379,-0.004706700490295,0.0408033351368615,0.0391044251503387,0.158579168184745,0.0575113809125707,-0.00168078453442918,0.0638688404214713,-0.052015179632517,0.0961692995269297,-0.0257717358889273,"1532"
"137",1536,0.059083136,0.053073201,0.025605008,0.045895396,0.192982453,0.087860723,0.020246347,0.022194927,0.223778971,0.096987502,0.009499315,0.007255752,0.078211618,0.09277442,0.04935047,0.055210574,0.013041356,0.01952767,0.073860681,0.32178433,0.179877128,0.116806432,0.010582012,0.046771565,0.05381068,0.029406078,0.038733369,0.035677253,0.076244243,0.059429347,0.101186255201445,-0.0170659595257294,0.079577750739892,-0.0252357139476972,9.64866311601588e-05,-0.0366405407913961,-0.0419390413368532,-0.0189340244804924,0.0758854235187641,-0.00292637323954022,-0.0408615876345794,-0.0165326515244057,0.0388749886609622,0.00332852131616145,0.0175434193995585,0.0886659122914727,-0.134167441558628,-0.0522723414845862,-0.0216310556820915,-0.0856355447431243,0.0112957921476502,-0.0216103354530477,0.0244257944617837,0.137178204201942,0.0785858303332797,0.0482144898704687,0.020074602884663,-0.0747743287826127,0.0389386676169642,-0.0132884124371294,"1536"
"138",1540,0.075858937,0.07314417,0.03238119,0.065511437,0.226539746,0.098975157,0.035126221,0.036380838,0.274032679,0.122897736,0.022278481,0.02086869,0.10315042,0.113733732,0.071172039,0.069324051,0.020837457,0.026651373,0.097571658,0.341366053,0.216069316,0.145301386,0.025330119,0.061740947,0.079152957,0.051469123,0.059377302,0.049281181,0.100780197,0.081855106,0.103207868487505,-0.0210359580539951,0.0625042797581454,-0.017610026613075,-0.00371508306316461,-0.0366478267118208,-0.0300395941394003,-0.0251802877446032,0.100341121968699,-0.00535626326584533,-0.0335787699616417,-0.00949967042629855,0.04065216327131,-0.00472659499779752,0.0123735039635681,0.0779075782708003,-0.118137428548624,-0.0513050857472244,-0.0240730485635145,-0.109230144732786,0.00687082259344905,-0.0103499595585862,0.0248274254646269,0.142682284652354,0.0306578689893601,0.0112255268170961,-0.0207582572784664,-0.114813846722666,0.0331173151419764,-0.0379804645117824,"1540"
"139",1544,0.098744358,0.098838309,0.038181475,0.081637585,0.26275208,0.111114534,0.051523235,0.059054057,0.328946545,0.151546563,0.040770158,0.038689894,0.130508852,0.136463808,0.094873145,0.090221817,0.030095078,0.037011576,0.123169528,0.357231385,0.257879588,0.175261982,0.043655558,0.074836769,0.108678336,0.075529543,0.088306832,0.069751304,0.127683012,0.110722272,0.104886536583611,-0.0235686172061019,0.0424897934717059,-0.0116619894527878,-0.0108482792117783,-0.0327622457422815,-0.0236184474309967,-0.0265051650832921,0.116414367994307,-0.0092081061978766,-0.0342940377924696,-0.00956069851136318,0.0416320371100573,-0.0304614116252884,0.0110738896718824,0.0771989329718979,-0.0898979424043586,-0.016200502842948,-0.0170461864575051,-0.144535304518092,0.030217089603441,0.0648985644327948,0.0161112748975565,0.11549533864542,0.00849203025088442,-0.032074270470408,0.00985904674309647,-0.141717517758644,0.0479443306689121,0.00240713558480163,"1544"
"14",660,0.428254133,0.358760031,0.286012127,0.255114162,0.504826707,0.349712655,0.345964389,0.404749868,0.543201809,0.43122063,0.399379932,0.41285763,0.317278427,0.293019989,0.307143294,0.372014499,0.238288902,0.317205352,0.296476633,0.599616025,0.419138492,0.339273967,0.450491647,0.337655149,0.269987787,0.263132574,0.296920411,0.332357908,0.299397777,0.260925542,0.0863853232786172,0.0752318291252768,0.00799094746631737,-0.0513464578108689,0.061723754147108,-0.0343371538033296,-0.0889371700003848,-0.0195676396245218,-0.034882182688168,-0.0637468718726118,0.0651264478430725,0.0558741232000694,-0.00853692564809535,0.0101143780120093,-0.00539529261504096,0.036240256409836,-0.00526715076270382,0.0388484801468538,-0.0618560362930207,0.0957137355069,-0.0334160608448406,0.0514111557290184,-0.0153419551029183,0.130269312537929,0.0717155940723658,-0.0539665655828009,-0.093749244207224,0.0051577424197116,0.0508401624771876,0.0533573443038643,"660"
"140",1548,0.124824911,0.12734711,0.041792512,0.103894067,0.316143887,0.121659618,0.073360804,0.087765111,0.389057492,0.189190125,0.061038853,0.057205827,0.156874575,0.168827391,0.119114931,0.114675971,0.040133608,0.046746613,0.148243591,0.367561387,0.304445785,0.21564098,0.070468604,0.090990092,0.139721894,0.101001053,0.121985981,0.094924659,0.15417667,0.141362612,0.106202823952948,-0.0257200848763305,0.0181827528953072,-0.00676389295926139,-0.00853202962992904,-0.0303693702037436,-0.00847776213153381,-0.0162807249409345,0.118153063384823,-0.0152634310342032,-0.0375970302199204,-0.0340843641346052,0.0337634578151007,-0.0376887552253887,0.00306117858648582,0.05723412078446,-0.0509873020621831,0.00613184742780222,0.0113693264567174,-0.135692022212955,0.0400513005012565,0.0935153519144455,-0.000485233154509226,0.0589210242437294,0.0125145671312172,-0.0793990941734519,0.0040562589629028,-0.0651873319415521,-0.0496180451993982,0.00763541499531973,"1548"
"141",1552,0.149232804,0.15411614,0.041381027,0.12835212,0.367705763,0.128460536,0.096865357,0.117577221,0.444802499,0.229698893,0.085122668,0.07944799,0.175976433,0.20200732,0.140830407,0.137102186,0.047435476,0.052719199,0.168279729,0.377360782,0.351936311,0.255572572,0.101076392,0.106718682,0.167031792,0.12567946,0.154319138,0.120844689,0.175148373,0.168904055,0.106687712955345,-0.0249341020479601,-0.00281896517221763,-0.000295204826211866,-0.0035007833247989,-0.0289058888420063,0.0145368179091614,-0.000528433681104285,0.115606771024096,-0.0201575561728837,-0.0456754949971425,-0.0606665132235472,0.0273194609930836,-0.0369005727715085,-0.0130159853732426,0.0350361839415413,-0.0276667587114817,0.0391988087659433,0.0443356781011878,-0.108333684522262,0.0479784397205112,0.109389572904038,-0.00645460823791042,0.000142399258662698,0.00508959037861135,-0.133270265948308,-0.0243399198270263,0.0381867580253329,-0.140293772241445,0.00358283383319689,"1552"
"142",1556,0.180967879,0.18795524,0.042498215,0.152809477,0.421925561,0.13079932,0.121093173,0.147592275,0.49803152,0.272342719,0.112718758,0.105293075,0.20208911,0.237454642,0.158656077,0.166823749,0.051915688,0.05376056,0.195459396,0.385954982,0.394977389,0.296241076,0.134848196,0.130335954,0.188912776,0.148672561,0.183460787,0.145805718,0.203354807,0.202654243,0.10649772888773,-0.023742541633354,-0.0223248252264227,0.00921144322169172,0.000723051394393885,-0.0207092852493404,0.0257488091529102,0.0185279818885523,0.0992573348260797,-0.0297814472152882,-0.0346497671696636,-0.0855374545520149,0.0216682624002907,-0.0309701763766907,-0.0121822114909343,0.000707127950193404,-0.0247088740506566,0.0258496060142654,0.0543906886626964,-0.0703917125168068,0.0206771409615925,0.136277820951183,-0.0176040393660378,0.00308859253657691,0.0214228278328447,-0.133858061186034,-0.0170790658713326,0.0506714317725235,-0.0313509403580815,-0.00367343952357998,"1556"
