wavenumber,intensity
600.2353,0.1290298
600.7174,0.1288331
601.1995,0.1286338
601.6816,0.1284318
602.1638,0.1282158
602.6459,0.1279739
603.128,0.1277087
603.6101,0.1274428
604.0922,0.1272157
604.5743,0.1270637
605.0565,0.1270025
605.5386,0.1270159
606.0207,0.1270615
606.5028,0.1270856
606.9849,0.1270448
607.467,0.1269248
607.9492,0.1267392
608.4313,0.1265194
608.9134,0.1262941
609.3955,0.1260775
609.8776,0.1258649
610.3597,0.1256424
610.8419,0.1254003
611.324,0.1251438
611.8061,0.1248921
612.2882,0.1246692
612.7703,0.1244877
613.2524,0.1243399
613.7346,0.1241985
614.2167,0.1240305
614.6988,0.1238125
615.1809,0.1235436
615.663,0.1232456
616.1451,0.1229544
616.6273,0.1227032
617.1094,0.1225071
617.5915,0.1223591
618.0736,0.1222363
618.5557,0.1221145
619.0378,0.1219769
619.52,0.1218201
620.0021,0.1216477
620.4842,0.1214623
620.9663,0.1212591
621.4484,0.1210283
621.9305,0.1207626
622.4127,0.1204672
622.8948,0.1201635
623.3769,0.119885
623.859,0.1196618
624.3411,0.1195076
624.8232,0.1194109
625.3054,0.11934
625.7875,0.1192545
626.2696,0.1191238
626.7517,0.1189396
627.2338,0.1187155
627.7159,0.1184771
628.1981,0.1182448
628.6802,0.1180261
629.1623,0.1178125
629.6444,0.117589
630.1265,0.1173453
630.6086,0.1170847
631.0908,0.1168236
631.5729,0.1165835
632.055,0.1163772
632.5371,0.1162015
633.0192,0.1160368
633.5013,0.1158581
633.9835,0.1156461
634.4656,0.1153978
634.9477,0.1151262
635.4298,0.1148527
635.9119,0.1145952
636.394,0.1143586
636.8762,0.1141345
637.3583,0.1139096
637.8404,0.1136762
638.3225,0.1134389
638.8046,0.1132141
639.2867,0.1130195
639.7689,0.1128647
640.251,0.1127427
640.7331,0.1126319
641.2152,0.1125042
641.6973,0.1123397
642.1794,0.1121342
642.6616,0.1119004
643.1437,0.1116587
643.6258,0.111427
644.1079,0.1112123
644.59,0.1110094
645.0721,0.1108072
645.5543,0.1105983
646.0364,0.1103849
646.5185,0.1101782
647.0006,0.1099905
647.4827,0.1098262
647.9648,0.109676
648.447,0.1095197
648.9291,0.1093368
649.4112,0.1091153
649.8933,0.1088605
650.3754,0.1085913
650.8575,0.1083317
651.3397,0.1080976
651.8218,0.1078899
652.3039,0.1076954
652.786,0.1074967
653.2681,0.1072824
653.7502,0.1070546
654.2324,0.1068272
654.7145,0.1066177
655.1966,0.1064358
655.6787,0.1062762
656.1608,0.1061201
656.6429,0.1059435
657.1251,0.1057306
657.6072,0.1054795
658.0893,0.1052022
658.5714,0.104916
659.0535,0.1046339
659.5356,0.1043565
660.0178,0.1040733
660.4999,0.1037695
660.982,0.1034381
661.4641,0.1030851
661.9462,0.1027296
662.4283,0.1023938
662.9105,0.1020935
663.3926,0.1018303
663.8747,0.1015924
664.3568,0.1013616
664.8389,0.1011231
665.321,0.100871
665.8032,0.1006098
666.2853,0.1003498
666.7674,0.1000994
667.2495,0.09985959
667.7316,0.09962168
668.2137,0.09938143
668.6959,0.09914161
669.178,0.0989048
669.6601,0.09866509
670.1422,0.09842067
670.6243,0.09817454
671.1064,0.09792713
671.5886,0.09767328
672.0707,0.09740497
672.5528,0.09711876
673.0349,0.09682138
673.517,0.09652818
673.9991,0.09625854
674.4813,0.09602599
674.9634,0.09583139
675.4455,0.0956623
675.9276,0.09549859
676.4097,0.09532207
676.8918,0.0951219
677.374,0.09489828
677.8561,0.09465856
678.3382,0.09441182
678.8203,0.09416365
679.3024,0.09391609
679.7845,0.09367165
680.2667,0.09343719
680.7488,0.09322587
681.2309,0.09305407
681.713,0.09293292
682.1951,0.09286229
682.6772,0.09282705
683.1594,0.09280282
683.6415,0.09276228
684.1236,0.09268684
684.6057,0.09257339
685.0878,0.0924332
685.5699,0.09228465
686.0521,0.09214203
686.5342,0.09200944
687.0163,0.09187883
687.4984,0.09173612
687.9805,0.09156861
688.4626,0.09137302
688.9448,0.09115632
689.4269,0.09093181
689.909,0.09071062
690.3911,0.09049683
690.8732,0.09028655
691.3553,0.09007258
691.8375,0.08985049
692.3196,0.0896233
692.8017,0.08940055
693.2838,0.0891944
693.7659,0.08901272
694.248,0.08885513
694.7302,0.08871375
695.2123,0.08857811
695.6944,0.08844172
696.1765,0.08830515
696.6586,0.08817527
697.1407,0.08805946
697.6229,0.08795968
698.105,0.08786882
698.5871,0.08777291
699.0692,0.08765658
699.5513,0.08751178
700.0334,0.08734127
700.5156,0.08715777
700.9977,0.08697604
701.4798,0.08680601
701.9619,0.08664665
702.444,0.08648738
702.9261,0.08631312
703.4083,0.08611327
703.8904,0.08588789
704.3725,0.08564816
704.8546,0.08541125
705.3367,0.08519153
705.8188,0.08499576
706.301,0.08482075
706.7831,0.08465773
707.2652,0.08449804
707.7473,0.08433899
708.2294,0.08418433
708.7115,0.08404091
709.1937,0.08391252
709.6758,0.08379611
710.1579,0.08368148
710.64,0.08355666
711.1221,0.08341348
711.6042,0.08325311
712.0864,0.08308578
712.5685,0.0829272
713.0506,0.08279084
713.5327,0.08268171
714.0148,0.08259489
714.4969,0.0825181
714.9791,0.08243802
715.4612,0.08234459
715.9433,0.08223454
716.4254,0.08210949
716.9075,0.08197241
717.3896,0.08182387
717.8718,0.08166131
718.3539,0.08148113
718.836,0.08128252
719.3181,0.08106976
719.8002,0.08085168
720.2823,0.08063706
720.7645,0.0804299
721.2466,0.08022603
721.7287,0.08001509
722.2108,0.07978499
722.6929,0.07952859
723.175,0.07924736
723.6572,0.07895165
724.1393,0.07865638
724.6214,0.07837509
725.1035,0.07811655
725.5856,0.0778825
726.0677,0.07766939
726.5499,0.07747138
727.032,0.07728332
727.5141,0.07710125
727.9962,0.07692102
728.4783,0.07673722
728.9604,0.07654274
729.4426,0.07633106
729.9247,0.07610016
730.4068,0.07585525
730.8889,0.07560882
731.371,0.07537562
731.8531,0.07516796
732.3353,0.07498933
732.8174,0.07483302
733.2995,0.07468445
733.7816,0.07452831
734.2637,0.07435555
734.7458,0.07416663
735.228,0.07397104
735.7101,0.0737816
736.1922,0.07360873
736.6743,0.0734551
737.1564,0.07331581
737.6385,0.07318167
738.1207,0.07304516
738.6028,0.07290369
739.0849,0.07276014
739.567,0.07261945
740.0491,0.07248454
740.5313,0.07235308
741.0134,0.0722186
741.4955,0.07207354
741.9776,0.07191456
742.4597,0.07174522
742.9418,0.07157556
743.424,0.07141729
743.9061,0.07127827
744.3882,0.07115909
744.8703,0.07105281
745.3524,0.07094883
745.8345,0.07083742
746.3167,0.07071463
746.7988,0.07058264
747.2809,0.07044745
747.763,0.07031427
748.2451,0.07018474
748.7272,0.07005643
749.2094,0.06992536
749.6915,0.06978929
750.1736,0.0696502
750.6557,0.06951327
751.1378,0.06938396
751.6199,0.06926365
752.1021,0.0691476
752.5842,0.06902552
753.0663,0.06888621
753.5484,0.06872302
754.0305,0.06853699
754.5126,0.06833719
754.9948,0.06813716
755.4769,0.06795032
755.959,0.06778454
756.4411,0.06764127
756.9232,0.06751657
757.4053,0.06740443
757.8875,0.0672991
758.3696,0.06719614
758.8517,0.06709194
759.3338,0.06698196
759.8159,0.06686053
760.298,0.06672256
760.7802,0.06656756
761.2623,0.06640135
761.7444,0.06623577
762.2265,0.06608684
762.7086,0.06596805
763.1907,0.06588528
763.6729,0.06583408
764.155,0.06580119
764.6371,0.06576939
765.1192,0.06572278
765.6013,0.06565299
766.0834,0.06555969
766.5656,0.0654487
767.0477,0.06532731
767.5298,0.06520101
768.0119,0.06507193
768.494,0.06493986
768.9761,0.06480482
769.4583,0.06466886
769.9404,0.0645356
770.4225,0.0644084
770.9046,0.06428754
771.3867,0.06416938
771.8688,0.06404734
772.351,0.06391582
772.8331,0.06377394
773.3152,0.06362737
773.7973,0.06348656
774.2794,0.06336264
774.7615,0.06326281
775.2437,0.06318653
775.7258,0.06312601
776.2079,0.06306925
776.69,0.06300613
777.1721,0.0629314
777.6542,0.06284656
778.1364,0.06275705
778.6185,0.06266866
779.1006,0.06258348
779.5827,0.06249898
780.0648,0.06240955
780.5469,0.06231027
781.0291,0.06220018
781.5112,0.06208342
781.9933,0.06196753
782.4754,0.06186014
782.9575,0.06176608
783.4396,0.06168548
783.9218,0.06161453
784.4039,0.06154724
784.886,0.06147811
785.3681,0.06140275
785.8502,0.06131764
786.3323,0.06121964
786.8145,0.06110546
787.2966,0.06097304
787.7787,0.06082352
788.2608,0.06066328
788.7429,0.0605037
789.225,0.06035754
789.7072,0.06023579
790.1893,0.0601423
790.6714,0.06007257
791.1535,0.06001485
791.6356,0.0599555
792.1177,0.05988446
792.5999,0.05979836
793.082,0.05970113
793.5641,0.05960039
794.0462,0.05950268
