wavenumber,intensity
600.2353,0.1734146
600.7174,0.173214
601.1995,0.1730319
601.6816,0.1728748
602.1638,0.1727281
602.6459,0.1725668
603.128,0.172375
603.6101,0.1721583
604.0922,0.1719452
604.5743,0.1717707
605.0565,0.1716573
605.5386,0.1716005
606.0207,0.1715688
606.5028,0.1715178
606.9849,0.1714119
607.467,0.1712426
607.9492,0.1710286
608.4313,0.1708045
608.9134,0.170597
609.3955,0.1704125
609.8776,0.1702337
610.3597,0.1700342
610.8419,0.1697962
611.324,0.169527
611.8061,0.1692574
612.2882,0.1690299
612.7703,0.1688734
613.2524,0.168789
613.7346,0.1687475
614.2167,0.1687053
614.6988,0.1686247
615.1809,0.168492
615.663,0.168322
616.1451,0.1681475
616.6273,0.1679986
617.1094,0.1678837
617.5915,0.1677848
618.0736,0.1676668
618.5557,0.1675
619.0378,0.1672744
619.52,0.1670063
620.0021,0.1667264
620.4842,0.1664652
620.9663,0.1662351
621.4484,0.1660273
621.9305,0.1658194
622.4127,0.1655926
622.8948,0.1653436
623.3769,0.1650881
623.859,0.1648508
624.3411,0.1646505
624.8232,0.1644878
625.3054,0.1643438
625.7875,0.164189
626.2696,0.1639998
626.7517,0.1637722
627.2338,0.1635217
627.7159,0.1632739
628.1981,0.1630472
628.6802,0.1628442
629.1623,0.1626499
629.6444,0.1624437
630.1265,0.1622119
630.6086,0.1619595
631.0908,0.1617077
631.5729,0.1614836
632.055,0.1613022
632.5371,0.1611567
633.0192,0.1610192
633.5013,0.1608557
633.9835,0.1606425
634.4656,0.1603796
634.9477,0.1600907
635.4298,0.1598111
635.9119,0.1595687
636.394,0.1593689
636.8762,0.1591932
637.3583,0.159011
637.8404,0.1587978
638.3225,0.1585469
638.8046,0.1582724
639.2867,0.1579979
639.7689,0.1577428
640.251,0.1575081
640.7331,0.1572765
641.2152,0.1570207
641.6973,0.1567209
642.1794,0.156376
642.6616,0.1560055
643.1437,0.1556381
643.6258,0.155298
644.1079,0.1549929
644.59,0.1547117
645.0721,0.1544333
645.5543,0.1541411
646.0364,0.1538344
646.5185,0.1535296
647.0006,0.1532511
647.4827,0.1530162
647.9648,0.1528259
648.447,0.1526626
648.9291,0.1525011
649.4112,0.1523202
649.8933,0.1521161
650.3754,0.1519023
650.8575,0.1517013
651.3397,0.1515302
651.8218,0.1513906
652.3039,0.1512676
652.786,0.1511392
653.2681,0.1509871
653.7502,0.1508058
654.2324,0.1506024
654.7145,0.1503883
655.1966,0.1501691
655.6787,0.149939
656.1608,0.1496849
656.6429,0.1493973
657.1251,0.1490817
657.6072,0.1487631
658.0893,0.1484783
658.5714,0.1482578
659.0535,0.1481127
659.5356,0.1480245
660.0178,0.1479537
660.4999,0.1478551
660.982,0.1477022
661.4641,0.1474969
661.9462,0.1472679
662.4283,0.1470523
662.9105,0.1468778
663.3926,0.1467481
663.8747,0.1466437
664.3568,0.1465339
664.8389,0.1463938
665.321,0.1462146
665.8032,0.1460053
666.2853,0.1457866
666.7674,0.1455779
667.2495,0.1453895
667.7316,0.1452141
668.2137,0.1450404
668.6959,0.1448622
669.178,0.1446797
669.6601,0.1444924
670.1422,0.1443065
670.6243,0.1441286
671.1064,0.1439548
671.5886,0.1437699
672.0707,0.1435553
672.5528,0.1433017
673.0349,0.1430202
673.517,0.1427393
673.9991,0.1424953
674.4813,0.1423132
674.9634,0.1421922
675.4455,0.1421054
675.9276,0.1420113
676.4097,0.1418754
676.8918,0.1416836
677.374,0.1414501
677.8561,0.1412064
678.3382,0.1409869
678.8203,0.1408096
679.3024,0.1406709
679.7845,0.1405502
680.2667,0.1404238
680.7488,0.1402772
681.2309,0.1401111
681.713,0.1399365
682.1951,0.1397646
682.6772,0.1395967
683.1594,0.139422
683.6415,0.1392236
684.1236,0.1389907
684.6057,0.1387269
685.0878,0.1384521
685.5699,0.1381932
686.0521,0.1379699
686.5342,0.1377866
687.0163,0.1376301
687.4984,0.1374777
687.9805,0.1373084
688.4626,0.1371158
688.9448,0.1369092
689.4269,0.1367079
689.909,0.1365274
690.3911,0.1363709
690.8732,0.1362261
691.3553,0.1360733
691.8375,0.1358955
692.3196,0.1356874
692.8017,0.1354575
693.2838,0.1352222
693.7659,0.1349952
694.248,0.1347792
694.7302,0.1345661
695.2123,0.1343427
695.6944,0.1341013
696.1765,0.133846
696.6586,0.1335922
697.1407,0.133358
697.6229,0.1331547
698.105,0.1329787
698.5871,0.1328131
699.0692,0.1326357
699.5513,0.1324328
700.0334,0.1322058
700.5156,0.1319722
700.9977,0.1317549
701.4798,0.1315711
701.9619,0.1314223
702.444,0.1312934
702.9261,0.1311598
703.4083,0.1309995
703.8904,0.1308047
704.3725,0.1305832
704.8546,0.1303531
705.3367,0.1301306
705.8188,0.1299224
706.301,0.1297218
706.7831,0.1295154
707.2652,0.1292914
707.7473,0.129049
708.2294,0.1287996
708.7115,0.1285615
709.1937,0.1283484
709.6758,0.1281627
710.1579,0.1279932
710.64,0.1278217
711.1221,0.1276316
711.6042,0.127417
712.0864,0.1271852
712.5685,0.1269522
713.0506,0.1267335
713.5327,0.1265355
714.0148,0.1263538
714.4969,0.1261758
714.9791,0.1259898
715.4612,0.1257899
715.9433,0.1255793
716.4254,0.1253657
716.9075,0.1251556
717.3896,0.1249486
717.8718,0.1247371
718.3539,0.1245115
718.836,0.1242678
719.3181,0.1240117
719.8002,0.1237584
720.2823,0.1235244
720.7645,0.1233191
721.2466,0.1231375
721.7287,0.1229633
722.2108,0.1227744
722.6929,0.1225545
723.175,0.1223001
723.6572,0.12202
724.1393,0.1217301
724.6214,0.1214436
725.1035,0.1211658
