wavenumber,intensity
600.2353,0.1722065
600.7174,0.1719973
601.1995,0.1718196
601.6816,0.1716822
602.1638,0.1715633
602.6459,0.1714211
603.128,0.1712205
603.6101,0.1709528
604.0922,0.1706408
604.5743,0.1703245
605.0565,0.1700391
605.5386,0.169795
606.0207,0.1695734
606.5028,0.1693385
606.9849,0.1690604
607.467,0.1687355
607.9492,0.1683896
608.4313,0.1680653
608.9134,0.1677954
609.3955,0.1675878
609.8776,0.1674176
610.3597,0.1672433
610.8419,0.1670256
611.324,0.16675
611.8061,0.1664319
612.2882,0.1661062
612.7703,0.1658048
613.2524,0.1655389
613.7346,0.1652937
614.2167,0.1650398
614.6988,0.1647515
615.1809,0.164424
615.663,0.1640781
616.1451,0.1637497
616.6273,0.1634707
617.1094,0.1632498
617.5915,0.1630683
618.0736,0.1628907
618.5557,0.1626866
619.0378,0.162444
619.52,0.1621753
620.0021,0.1619049
620.4842,0.1616536
620.9663,0.1614228
621.4484,0.1611942
621.9305,0.1609399
622.4127,0.1606424
622.8948,0.1603066
623.3769,0.1599622
623.859,0.1596478
624.3411,0.1593926
624.8232,0.1591997
625.3054,0.1590444
625.7875,0.1588861
626.2696,0.1586899
626.7517,0.1584463
627.2338,0.158173
627.7159,0.1579039
628.1981,0.1576667
628.6802,0.1574691
629.1623,0.1572924
629.6444,0.1571042
630.1265,0.1568744
630.6086,0.1565937
631.0908,0.1562779
631.5729,0.1559589
632.055,0.1556654
632.5371,0.1554068
633.0192,0.1551677
633.5013,0.1549177
633.9835,0.1546267
634.4656,0.1542821
634.9477,0.1538956
635.4298,0.1534959
635.9119,0.1531139
636.394,0.1527659
636.8762,0.1524498
637.3583,0.1521503
637.8404,0.1518538
638.3225,0.1515584
638.8046,0.1512781
639.2867,0.1510328
639.7689,0.1508371
640.251,0.1506867
640.7331,0.150559
641.2152,0.1504202
641.6973,0.1502439
642.1794,0.150023
642.6616,0.1497722
643.1437,0.1495181
643.6258,0.1492849
644.1079,0.149081
644.59,0.1488956
645.0721,0.1487064
645.5543,0.148494
646.0364,0.1482551
646.5185,0.1480045
647.0006,0.147768
647.4827,0.1475665
647.9648,0.1474056
648.447,0.1472709
648.9291,0.1471367
649.4112,0.1469778
649.8933,0.1467831
650.3754,0.1465578
650.8575,0.1463173
651.3397,0.1460741
651.8218,0.1458301
652.3039,0.1455749
652.786,0.1452952
653.2681,0.1449853
653.7502,0.1446556
654.2324,0.1443282
654.7145,0.1440282
655.1966,0.1437682
655.6787,0.1435402
656.1608,0.1433172
656.6429,0.1430665
657.1251,0.142768
657.6072,0.1424238
658.0893,0.1420592
658.5714,0.1417092
659.0535,0.1414041
659.5356,0.1411533
660.0178,0.1409435
660.4999,0.1407469
660.982,0.1405377
661.4641,0.1403037
661.9462,0.1400491
662.4283,0.1397877
662.9105,0.1395308
663.3926,0.139278
663.8747,0.1390169
664.3568,0.138729
664.8389,0.1384005
665.321,0.1380274
665.8032,0.1376172
666.2853,0.1371844
666.7674,0.1367424
667.2495,0.1363004
667.7316,0.1358601
668.2137,0.1354255
668.6959,0.1350083
669.178,0.1346318
669.6601,0.1343168
670.1422,0.1340692
670.6243,0.1338787
671.1064,0.1337221
671.5886,0.1335694
672.0707,0.1333935
672.5528,0.133178
673.0349,0.1329262
673.517,0.132658
673.9991,0.1324025
674.4813,0.132181
674.9634,0.1319944
675.4455,0.1318223
675.9276,0.1316323
676.4097,0.1313977
676.8918,0.1311087
677.374,0.130778
677.8561,0.1304324
678.3382,0.1300996
678.8203,0.1297942
679.3024,0.129514
679.7845,0.1292453
680.2667,0.1289754
680.7488,0.1287017
681.2309,0.1284349
681.713,0.1281914
682.1951,0.1279831
682.6772,0.1278075
683.1594,0.1276476
683.6415,0.127478
684.1236,0.1272778
684.6057,0.1270416
685.0878,0.1267806
685.5699,0.1265163
686.0521,0.1262668
686.5342,0.1260382
687.0163,0.1258213
687.4984,0.1255983
687.9805,0.1253525
688.4626,0.1250799
688.9448,0.1247906
689.4269,0.1245035
689.909,0.1242348
690.3911,0.1239897
690.8732,0.1237599
691.3553,0.1235308
691.8375,0.12329
692.3196,0.1230355
692.8017,0.1227766
693.2838,0.1225284
693.7659,0.122302
694.248,0.1220976
694.7302,0.1219036
695.2123,0.1217035
