wavenumber,intensity
600.2353,0.3184369
600.7174,0.3180926
601.1995,0.3178098
601.6816,0.317608
602.1638,0.3174467
602.6459,0.3172515
603.128,0.3169671
603.6101,0.3165916
604.0922,0.3161823
604.5743,0.3158189
605.0565,0.3155568
605.5386,0.3153895
606.0207,0.3152493
606.5028,0.3150396
606.9849,0.3146886
607.467,0.3141915
607.9492,0.3136131
608.4313,0.3130548
608.9134,0.312595
609.3955,0.3122561
609.8776,0.3119921
610.3597,0.3117244
610.8419,0.3113842
611.324,0.3109583
611.8061,0.3104921
612.2882,0.3100649
612.7703,0.3097375
613.2524,0.3095178
613.7346,0.309354
614.2167,0.3091671
614.6988,0.308894
615.1809,0.3085252
615.663,0.3081098
616.1451,0.3077289
616.6273,0.3074473
617.1094,0.3072725
617.5915,0.3071489
618.0736,0.3069858
618.5557,0.3067127
619.0378,0.3063112
619.52,0.3058276
620.0021,0.3053388
620.4842,0.3049147
620.9663,0.3045761
621.4484,0.3042906
621.9305,0.3039938
622.4127,0.3036344
622.8948,0.3032042
623.3769,0.3027448
623.859,0.3023189
624.3411,0.3019725
624.8232,0.3017018
625.3054,0.3014523
625.7875,0.3011439
626.2696,0.3007168
626.7517,0.3001684
627.2338,0.2995546
627.7159,0.2989619
628.1981,0.2984575
628.6802,0.2980617
629.1623,0.297736
629.6444,0.2974123
630.1265,0.2970271
630.6086,0.2965596
631.0908,0.2960383
631.5729,0.295521
632.055,0.2950545
632.5371,0.2946464
633.0192,0.2942573
633.5013,0.2938262
633.9835,0.2933041
634.4656,0.2926862
634.9477,0.2920151
635.4298,0.2913602
635.9119,0.2907785
636.394,0.2902821
636.8762,0.2898355
637.3583,0.2893777
637.8404,0.2888624
638.3225,0.2882823
638.8046,0.2876762
639.2867,0.2871025
639.7689,0.2866085
640.251,0.2861972
640.7331,0.2858267
641.2152,0.2854286
641.6973,0.28495
642.1794,0.28438
642.6616,0.2837566
643.1437,0.2831419
643.6258,0.2825903
644.1079,0.2821185
644.59,0.2816995
645.0721,0.2812807
645.5543,0.2808172
646.0364,0.2802999
646.5185,0.2797586
647.0006,0.279244
647.4827,0.2787921
647.9648,0.2784031
648.447,0.2780347
648.9291,0.2776277
649.4112,0.2771345
649.8933,0.2765515
650.3754,0.275919
650.8575,0.2753041
651.3397,0.2747606
651.8218,0.2743047
652.3039,0.2739084
652.786,0.2735199
653.2681,0.2730927
653.7502,0.2726125
654.2324,0.2721022
654.7145,0.2716066
655.1966,0.271164
