wavenumber,intensity
600.2353,0.07638829
600.7174,0.07630889
601.1995,0.07625407
601.6816,0.07622494
602.1638,0.07620856
602.6459,0.07618241
603.128,0.07612538
603.6101,0.07602588
604.0922,0.07588537
604.5743,0.07571704
605.0565,0.07554029
605.5386,0.07537555
606.0207,0.07523827
606.5028,0.0751391
606.9849,0.07508381
607.467,0.07507309
607.9492,0.07510167
608.4313,0.07515642
608.9134,0.07521778
609.3955,0.07526045
609.8776,0.07526105
610.3597,0.07520616
610.8419,0.07509606
611.324,0.07494594
611.8061,0.07477918
612.2882,0.07462072
612.7703,0.07448658
613.2524,0.0743809
613.7346,0.07429795
614.2167,0.07422823
614.6988,0.07416493
615.1809,0.07410771
615.663,0.07406173
616.1451,0.07403342
616.6273,0.07402492
617.1094,0.07403201
617.5915,0.07404394
618.0736,0.07404761
618.5557,0.07403278
619.0378,0.07399377
619.52,0.07392935
620.0021,0.07383947
620.4842,0.07372305
620.9663,0.07357816
621.4484,0.07340593
621.9305,0.0732156
622.4127,0.07302611
622.8948,0.0728628
623.3769,0.07275074
623.859,0.07270283
624.3411,0.07271416
624.8232,0.07276069
625.3054,0.07280927
625.7875,0.07282711
626.2696,0.072794
626.7517,0.07270803
627.2338,0.07258148
627.7159,0.07243214
628.1981,0.07227243
628.6802,0.07210589
629.1623,0.07192772
629.6444,0.07173198
630.1265,0.0715186
630.6086,0.07129727
631.0908,0.07108446
631.5729,0.07089777
632.055,0.07074698
632.5371,0.07063074
633.0192,0.07053795
633.5013,0.07045495
633.9835,0.07037205
634.4656,0.07028788
634.9477,0.07020791
635.4298,0.07013883
635.9119,0.07008157
636.394,0.07002839
636.8762,0.06996419
637.3583,0.06987317
637.8404,0.06974649
638.3225,0.06958497
638.8046,0.06939826
639.2867,0.06919865
639.7689,0.068996
640.251,0.06879339
640.7331,0.06858885
641.2152,0.06838014
641.6973,0.06817009
642.1794,0.06796835
642.6616,0.06778924
643.1437,0.06764418
643.6258,0.06753593
644.1079,0.06745513
644.59,0.06738406
645.0721,0.06730255
645.5543,0.06719679
646.0364,0.06706448
646.5185,0.06691358
647.0006,0.06675702
647.4827,0.06660479
647.9648,0.06646021
648.447,0.06631908
648.9291,0.06617477
649.4112,0.06602336
649.8933,0.06586816
650.3754,0.06571871
650.8575,0.06558688
651.3397,0.06547942
651.8218,0.06539419
652.3039,0.06531975
652.786,0.06524093
653.2681,0.06514449
653.7502,0.06502473
654.2324,0.06488519
654.7145,0.06473627
655.1966,0.0645906
655.6787,0.06445774
656.1608,0.0643433
656.6429,0.06424876
657.1251,0.06417366
657.6072,0.06411698
658.0893,0.06407701
658.5714,0.0640501
659.0535,0.0640289
659.5356,0.06400322
660.0178,0.06396267
660.4999,0.06389941
660.982,0.06381141
661.4641,0.0637016
661.9462,0.06357537
662.4283,0.06343688
662.9105,0.06328753
663.3926,0.06312712
663.8747,0.0629572
664.3568,0.06278446
664.8389,0.06262156
665.321,0.06248219
665.8032,0.06237868
666.2853,0.06231432
666.7674,0.06227783
667.2495,0.06224339
667.7316,0.06218202
668.2137,0.06209116
668.6959,0.06199527
669.178,0.06191099
669.6601,0.06182846
670.1422,0.06174117
670.6243,0.06165456
671.1064,0.0615747
671.5886,0.06150019
672.0707,0.06142289
672.5528,0.06133514
673.0349,0.06123588
673.517,0.06113172
673.9991,0.06103356
674.4813,0.06094914
674.9634,0.06087767
675.4455,0.06080857
675.9276,0.0607264
676.4097,0.06061898
676.8918,0.06048255
677.374,0.06032432
677.8561,0.06015799
678.3382,0.05999806
678.8203,0.0598527
679.3024,0.05972208
679.7845,0.05960075
680.2667,0.05948274
680.7488,0.05936602
681.2309,0.05925427
681.713,0.05915433
682.1951,0.0590723
682.6772,0.05900948
683.1594,0.05896155
683.6415,0.05892045
684.1236,0.05887857
684.6057,0.05883257
685.0878,0.05878396
685.5699,0.05873723
686.0521,0.0586959
686.5342,0.05865974
687.0163,0.05862423
687.4984,0.05858313
687.9805,0.05853197
688.4626,0.05847129
688.9448,0.05840658
689.4269,0.05834555
689.909,0.05829319
690.3911,0.05824889
690.8732,0.0582059
691.3553,0.05815494
691.8375,0.05808834
692.3196,0.05800418
692.8017,0.05790716
693.2838,0.05780654
693.7659,0.05771154
694.248,0.057627
694.7302,0.0575524
695.2123,0.05748297
695.6944,0.05741354
696.1765,0.05734147
696.6586,0.05726833
697.1407,0.05719833
697.6229,0.05713543
698.105,0.05708008
698.5871,0.05702836
699.0692,0.05697312
699.5513,0.05690783
700.0334,0.0568294
700.5156,0.05673985
700.9977,0.05664482
701.4798,0.05655093
701.9619,0.05646219
702.444,0.05637811
702.9261,0.05629429
703.4083,0.05620472
703.8904,0.0561053
704.3725,0.05599556
704.8546,0.05587925
705.3367,0.0557622
705.8188,0.0556502
706.301,0.05554627
706.7831,0.05544983
707.2652,0.05535736
707.7473,0.05526437
708.2294,0.05516732
708.7115,0.05506507
709.1937,0.05495915
709.6758,0.05485317
710.1579,0.0547515
710.64,0.05465728
711.1221,0.05457151
711.6042,0.05449215
712.0864,0.05441504
712.5685,0.05433496
713.0506,0.05424804
713.5327,0.05415388
714.0148,0.05405645
714.4969,0.05396336
714.9791,0.05388281
715.4612,0.05382067
715.9433,0.05377655
716.4254,0.05374302
716.9075,0.05370647
717.3896,0.05365204
717.8718,0.05356797
718.3539,0.05344937
718.836,0.0533002
719.3181,0.05313149
719.8002,0.0529571
720.2823,0.05278803
720.7645,0.05262946
721.2466,0.05248059
721.7287,0.05233761
722.2108,0.05219801
722.6929,0.05206268
723.175,0.05193472
723.6572,0.05181718
724.1393,0.05170941
724.6214,0.05160636
725.1035,0.05149929
725.5856,0.05138029
726.0677,0.05124608
726.5499,0.05110023
727.032,0.05095202
727.5141,0.0508129
727.9962,0.05069217
728.4783,0.05059299
728.9604,0.05051246
729.4426,0.05044389
729.9247,0.05038101
730.4068,0.05032041
730.8889,0.05026222
731.371,0.05020802
731.8531,0.05015766
732.3353,0.0501069
732.8174,0.05004832
733.2995,0.04997329
733.7816,0.04987673
734.2637,0.04975967
734.7458,0.04962958
735.228,0.04949701
735.7101,0.0493709
736.1922,0.04925523
736.6743,0.0491477
737.1564,0.0490422
737.6385,0.04893283
738.1207,0.04881819
738.6028,0.04870256
739.0849,0.04859427
739.567,0.04850092
740.0491,0.04842596
740.5313,0.04836626
741.0134,0.048314
741.4955,0.04825959
741.9776,0.04819662
742.4597,0.04812449
742.9418,0.04804819
