wavenumber,intensity
600.2353,0.1494607
600.7174,0.1492245
601.1995,0.1490459
601.6816,0.1489257
602.1638,0.1488384
602.6459,0.1487489
603.128,0.1486371
603.6101,0.14851
604.0922,0.1483996
604.5743,0.1483416
605.0565,0.1483547
605.5386,0.1484249
606.0207,0.1485107
606.5028,0.148559
606.9849,0.1485301
607.467,0.148416
607.9492,0.1482404
608.4313,0.148045
608.9134,0.1478657
609.3955,0.14772
609.8776,0.1476018
610.3597,0.1474933
610.8419,0.1473792
611.324,0.1472592
611.8061,0.1471462
612.2882,0.147056
612.7703,0.1469916
613.2524,0.1469367
613.7346,0.1468585
614.2167,0.1467262
614.6988,0.1465261
615.1809,0.1462729
615.663,0.1460037
616.1451,0.1457636
616.6273,0.1455853
617.1094,0.1454736
617.5915,0.1454073
618.0736,0.1453521
618.5557,0.1452811
619.0378,0.145184
619.52,0.1450689
620.0021,0.1449489
620.4842,0.1448287
620.9663,0.1446963
621.4484,0.1445291
621.9305,0.1443069
622.4127,0.1440288
622.8948,0.1437201
623.3769,0.1434277
623.859,0.1431979
624.3411,0.1430586
624.8232,0.1430059
625.3054,0.143008
625.7875,0.1430188
626.2696,0.1429994
626.7517,0.1429348
627.2338,0.1428324
627.7159,0.1427105
628.1981,0.142581
628.6802,0.1424405
629.1623,0.1422702
629.6444,0.1420504
630.1265,0.1417731
630.6086,0.1414524
631.0908,0.1411188
631.5729,0.1408066
632.055,0.1405345
632.5371,0.1402965
633.0192,0.1400645
633.5013,0.1398053
633.9835,0.1394981
634.4656,0.1391479
634.9477,0.1387831
635.4298,0.1384436
635.9119,0.138161
636.394,0.1379432
636.8762,0.1377745
637.3583,0.1376251
637.8404,0.13747
638.3225,0.1372977
638.8046,0.1371141
639.2867,0.1369333
639.7689,0.1367651
640.251,0.1366065
640.7331,0.1364425
641.2152,0.1362547
641.6973,0.1360349
642.1794,0.1357913
642.6616,0.135546
643.1437,0.1353218
643.6258,0.1351297
644.1079,0.1349606
644.59,0.1347896
645.0721,0.1345874
645.5543,0.1343362
646.0364,0.1340395
646.5185,0.1337193
647.0006,0.1334045
647.4827,0.1331143
647.9648,0.1328502
648.447,0.1325961
648.9291,0.1323304
649.4112,0.1320393
649.8933,0.1317273
650.3754,0.1314147
650.8575,0.1311284
651.3397,0.1308851
651.8218,0.1306841
652.3039,0.1305068
652.786,0.1303292
653.2681,0.1301335
653.7502,0.1299173
654.2324,0.1296917
654.7145,0.1294724
655.1966,0.1292671
655.6787,0.1290689
656.1608,0.1288589
656.6429,0.1286182
657.1251,0.1283408
657.6072,0.1280397
