wavenumber,intensity
600.2353,0.1429145
600.7174,0.1428303
601.1995,0.142741
601.6816,0.1426553
602.1638,0.1425658
602.6459,0.1424572
603.128,0.1423203
603.6101,0.1421616
604.0922,0.1420031
604.5743,0.1418688
605.0565,0.141771
605.5386,0.1416995
606.0207,0.1416253
606.5028,0.1415136
606.9849,0.1413418
607.467,0.1411123
607.9492,0.1408518
608.4313,0.1405979
608.9134,0.1403787
609.3955,0.1402017
609.8776,0.1400511
610.3597,0.1399011
610.8419,0.1397302
611.324,0.1395364
611.8061,0.1393369
612.2882,0.1391589
612.7703,0.1390218
613.2524,0.1389256
613.7346,0.1388495
614.2167,0.1387639
614.6988,0.1386455
615.1809,0.1384894
615.663,0.1383114
616.1451,0.1381386
616.6273,0.1379937
617.1094,0.1378815
617.5915,0.1377866
618.0736,0.137683
618.5557,0.1375503
619.0378,0.1373841
619.52,0.1371985
620.0021,0.1370162
620.4842,0.1368563
620.9663,0.1367225
621.4484,0.1366028
621.9305,0.1364775
622.4127,0.1363331
622.8948,0.1361714
623.3769,0.1360103
623.859,0.1358725
624.3411,0.1357733
624.8232,0.1357094
625.3054,0.1356592
625.7875,0.1355917
626.2696,0.1354817
626.7517,0.1353222
627.2338,0.1351255
627.7159,0.1349148
628.1981,0.1347093
628.6802,0.1345158
629.1623,0.1343261
629.6444,0.134125
630.1265,0.1339014
630.6086,0.1336578
631.0908,0.1334095
631.5729,0.1331779
632.055,0.1329769
632.5371,0.1328042
633.0192,0.132641
633.5013,0.1324626
633.9835,0.1322495
634.4656,0.1319989
634.9477,0.131725
635.4298,0.1314527
635.9119,0.1312046
636.394,0.1309897
636.8762,0.1308031
637.3583,0.1306318
637.8404,0.1304657
638.3225,0.1303044
638.8046,0.1301573
639.2867,0.1300351
639.7689,0.1299402
640.251,0.129859
640.7331,0.1297659
641.2152,0.1296308
641.6973,0.1294364
642.1794,0.129185
642.6616,0.1289
643.1437,0.1286133
643.6258,0.1283535
644.1079,0.1281331
644.59,0.127946
645.0721,0.1277734
645.5543,0.1275959
646.0364,0.1274047
646.5185,0.1272038
647.0006,0.1270062
647.4827,0.1268236
647.9648,0.1266594
648.447,0.1265067
648.9291,0.1263543
649.4112,0.1261941
649.8933,0.1260282
650.3754,0.1258667
650.8575,0.1257213
651.3397,0.1255943
651.8218,0.1254739
652.3039,0.1253363
652.786,0.1251579
653.2681,0.1249265
653.7502,0.124651
654.2324,0.1243582
654.7145,0.1240843
655.1966,0.1238594
655.6787,0.123694
656.1608,0.1235778
656.6429,0.1234855
657.1251,0.1233906
