wavenumber,intensity
600.2353,0.1744851
600.7174,0.174309
601.1995,0.1741981
601.6816,0.1741524
602.1638,0.1741361
602.6459,0.1740945
603.128,0.1739864
603.6101,0.1738027
604.0922,0.1735687
604.5743,0.1733259
605.0565,0.1731077
605.5386,0.1729196
606.0207,0.1727384
606.5028,0.1725276
606.9849,0.1722635
607.467,0.1719529
607.9492,0.1716342
608.4313,0.1713596
608.9134,0.1711653
609.3955,0.1710556
609.8776,0.1709975
610.3597,0.1709409
610.8419,0.1708394
611.324,0.170676
611.8061,0.1704666
612.2882,0.1702482
612.7703,0.1700537
613.2524,0.1698934
613.7346,0.1697497
614.2167,0.1695895
614.6988,0.1693846
615.1809,0.1691294
615.663,0.1688463
616.1451,0.168575
616.6273,0.1683519
617.1094,0.1681895
617.5915,0.1680716
618.0736,0.1679617
618.5557,0.1678257
619.0378,0.1676455
619.52,0.1674277
620.0021,0.1671929
620.4842,0.166962
620.9663,0.1667408
621.4484,0.1665188
621.9305,0.166278
622.4127,0.166008
622.8948,0.1657166
623.3769,0.1654302
623.859,0.1651796
624.3411,0.1649845
624.8232,0.164842
625.3054,0.1647275
625.7875,0.164607
626.2696,0.1644559
626.7517,0.1642725
627.2338,0.1640769
627.7159,0.1638974
628.1981,0.163751
628.6802,0.1636339
629.1623,0.1635203
629.6444,0.163378
630.1265,0.1631833
630.6086,0.162935
631.0908,0.1626535
631.5729,0.1623687
632.055,0.1621014
632.5371,0.1618519
633.0192,0.1616009
633.5013,0.1613234
633.9835,0.1610052
634.4656,0.1606562
634.9477,0.1603059
635.4298,0.1599917
635.9119,0.1597375
636.394,0.159541
636.8762,0.1593736
637.3583,0.1591959
637.8404,0.1589789
638.3225,0.1587147
638.8046,0.1584192
639.2867,0.158118
639.7689,0.1578305
640.251,0.1575564
640.7331,0.1572761
641.2152,0.1569625
641.6973,0.1566004
642.1794,0.1561969
642.6616,0.1557825
643.1437,0.1553943
643.6258,0.1550589
644.1079,0.1547781
644.59,0.1545284
645.0721,0.1542726
645.5543,0.1539799
646.0364,0.1536428
646.5185,0.153279
647.0006,0.152922
647.4827,0.1526017
647.9648,0.1523323
648.447,0.152105
648.9291,0.1518974
649.4112,0.1516852
649.8933,0.1514571
650.3754,0.1512173
650.8575,0.1509789
651.3397,0.1507508
651.8218,0.1505293
652.3039,0.1502977
652.786,0.1500371
653.2681,0.1497372
653.7502,0.1494061
654.2324,0.149066
654.7145,0.1487436
655.1966,0.1484553
655.6787,0.1481981
656.1608,0.1479522
656.6429,0.1476942
657.1251,0.1474126
657.6072,0.1471169
658.0893,0.1468348
658.5714,0.1465977
659.0535,0.1464263
659.5356,0.1463163
660.0178,0.1462418
660.4999,0.1461654
660.982,0.1460585
661.4641,0.1459111
661.9462,0.1457324
662.4283,0.1455398
662.9105,0.1453455
663.3926,0.1451479
663.8747,0.1449341
664.3568,0.1446888
664.8389,0.1444072
665.321,0.144098
665.8032,0.1437848
666.2853,0.1434959
666.7674,0.1432505
667.2495,0.1430482
667.7316,0.1428603
668.2137,0.1426532
668.6959,0.1424073
669.178,0.1421277
669.6601,0.14183
670.1422,0.1415405
670.6243,0.1412819
671.1064,0.1410607
671.5886,0.1408646
672.0707,0.1406702
672.5528,0.1404557
673.0349,0.1402128
673.517,0.1399506
673.9991,0.1396894
