wavenumber,intensity
600.2353,0.3081358
600.7174,0.3077089
601.1995,0.3073582
601.6816,0.3071013
602.1638,0.3069004
602.6459,0.3066872
603.128,0.3064093
603.6101,0.3060609
604.0922,0.3056868
604.5743,0.3053536
605.0565,0.3051117
605.5386,0.3049651
606.0207,0.3048697
606.5028,0.3047576
606.9849,0.3045752
607.467,0.304314
607.9492,0.3040099
608.4313,0.3037185
608.9134,0.3034753
609.3955,0.303275
609.8776,0.3030705
610.3597,0.3028049
610.8419,0.3024429
611.324,0.3019995
611.8061,0.3015318
612.2882,0.3011141
612.7703,0.3007933
613.2524,0.300566
613.7346,0.3003804
614.2167,0.3001698
614.6988,0.2998884
615.1809,0.2995397
615.663,0.2991731
616.1451,0.298858
616.6273,0.2986416
617.1094,0.2985194
617.5915,0.2984353
618.0736,0.2983103
618.5557,0.2980883
619.0378,0.2977587
619.52,0.2973612
620.0021,0.2969549
620.4842,0.2965884
620.9663,0.2962707
621.4484,0.2959744
621.9305,0.295657
622.4127,0.2952948
622.8948,0.2949014
623.3769,0.2945237
623.859,0.2942114
624.3411,0.293986
624.8232,0.2938181
625.3054,0.29364
625.7875,0.2933738
626.2696,0.2929739
626.7517,0.2924528
627.2338,0.2918746
627.7159,0.2913222
628.1981,0.2908507
628.6802,0.2904677
629.1623,0.2901289
629.6444,0.2897708
630.1265,0.2893415
630.6086,0.2888325
631.0908,0.2882772
631.5729,0.2877299
632.055,0.2872278
632.5371,0.2867691
633.0192,0.2863117
633.5013,0.2858007
633.9835,0.2851989
634.4656,0.2845127
634.9477,0.2837892
635.4298,0.2830937
635.9119,0.2824737
636.394,0.2819331
636.8762,0.2814343
637.3583,0.2809218
637.8404,0.2803575
638.3225,0.2797402
638.8046,0.2791066
639.2867,0.2785053
639.7689,0.2779697
640.251,0.2774933
640.7331,0.2770339
641.2152,0.2765333
641.6973,0.2759543
642.1794,0.2752993
642.6616,0.2746114
643.1437,0.2739474
643.6258,0.2733497
644.1079,0.2728234
644.59,0.2723374
645.0721,0.2718443
645.5543,0.2713118
646.0364,0.2707436
646.5185,0.2701781
647.0006,0.2696665
647.4827,0.2692401
647.9648,0.2688929
648.447,0.2685797
648.9291,0.2682435
649.4112,0.2678412
649.8933,0.2673706
650.3754,0.2668675
650.8575,0.2663856
651.3397,0.2659622
651.8218,0.265599
652.3039,0.2652603
652.786,0.2648968
653.2681,0.2644717
653.7502,0.2639835
654.2324,0.2634642
654.7145,0.2629628
655.1966,0.2625167
655.6787,0.2621321
656.1608,0.2617849
656.6429,0.2614381
657.1251,0.2610686
657.6072,0.2606805
658.0893,0.2603033
658.5714,0.2599702
659.0535,0.2596964
659.5356,0.2594633
660.0178,0.2592276
