wavenumber,intensity
600.2353,0.1636914
600.7174,0.1633956
601.1995,0.1631068
601.6816,0.1628441
602.1638,0.1626028
602.6459,0.1623662
603.128,0.1621233
603.6101,0.1618805
604.0922,0.1616622
604.5743,0.1614953
605.0565,0.1613922
605.5386,0.1613385
606.0207,0.1612971
606.5028,0.1612225
606.9849,0.1610833
607.467,0.1608783
607.9492,0.1606368
608.4313,0.160405
608.9134,0.1602204
609.3955,0.1600994
609.8776,0.1600292
610.3597,0.15998
610.8419,0.1599202
611.324,0.1598331
611.8061,0.1597215
612.2882,0.1595997
612.7703,0.1594799
613.2524,0.1593615
613.7346,0.1592295
614.2167,0.1590646
614.6988,0.1588558
615.1809,0.1586106
615.663,0.1583533
616.1451,0.1581157
616.6273,0.1579223
617.1094,0.1577776
617.5915,0.157667
618.0736,0.1575666
618.5557,0.1574581
619.0378,0.1573367
619.52,0.1572106
620.0021,0.1570901
620.4842,0.1569757
620.9663,0.1568527
621.4484,0.1566962
621.9305,0.1564834
622.4127,0.1562094
622.8948,0.1558931
623.3769,0.1555727
623.859,0.1552864
624.3411,0.155057
624.8232,0.1548801
625.3054,0.154729
625.7875,0.1545684
626.2696,0.1543742
626.7517,0.1541465
627.2338,0.153907
627.7159,0.1536853
628.1981,0.1534998
628.6802,0.153348
629.1623,0.153207
629.6444,0.1530485
630.1265,0.152853
630.6086,0.152623
631.0908,0.15238
631.5729,0.1521527
632.055,0.1519576
632.5371,0.1517882
633.0192,0.1516157
633.5013,0.1514048
633.9835,0.151131
634.4656,0.1507961
634.9477,0.1504271
635.4298,0.1500652
635.9119,0.1497456
636.394,0.1494792
636.8762,0.1492504
637.3583,0.1490263
637.8404,0.1487758
638.3225,0.1484821
638.8046,0.1481503
639.2867,0.1478001
639.7689,0.1474553
640.251,0.14713
640.7331,0.1468258
641.2152,0.1465362
641.6973,0.1462563
642.1794,0.14599
642.6616,0.1457502
643.1437,0.1455494
643.6258,0.1453902
644.1079,0.1452566
644.59,0.1451196
645.0721,0.1449454
645.5543,0.144712
646.0364,0.1444193
646.5185,0.1440882
647.0006,0.1437512
647.4827,0.1434345
647.9648,0.1431502
648.447,0.1428911
648.9291,0.1426401
649.4112,0.1423813
649.8933,0.1421116
650.3754,0.1418416
650.8575,0.1415894
651.3397,0.1413684
651.8218,0.14118
652.3039,0.1410135
652.786,0.1408541
653.2681,0.1406924
653.7502,0.1405309
654.2324,0.1403814
654.7145,0.140256
655.1966,0.1401557
655.6787,0.1400658
656.1608,0.1399589
656.6429,0.1398082
657.1251,0.139602
657.6072,0.1393503
658.0893,0.1390812
658.5714,0.1388265
659.0535,0.1386081
659.5356,0.1384263
660.0178,0.1382625
660.4999,0.1380899
660.982,0.1378909
661.4641,0.1376663
661.9462,0.1374338
662.4283,0.1372157
662.9105,0.1370247
663.3926,0.1368533
663.8747,0.136677
664.3568,0.1364644
664.8389,0.1361931
665.321,0.135859
665.8032,0.1354814
666.2853,0.1351
666.7674,0.1347657
667.2495,0.1345314
667.7316,0.1344208
668.2137,0.1344065
668.6959,0.1344137
669.178,0.1343769
669.6601,0.1342766
670.1422,0.1341295
670.6243,0.1339617
671.1064,0.1337899
671.5886,0.1336177
672.0707,0.1334386
672.5528,0.1332442
673.0349,0.1330311
673.517,0.1328033
673.9991,0.1325709
674.4813,0.1323427
674.9634,0.1321201
675.4455,0.1318965
675.9276,0.1316614
676.4097,0.1314085
676.8918,0.1311409
677.374,0.1308714
677.8561,0.1306157
678.3382,0.1303857
678.8203,0.1301825
679.3024,0.1299976
679.7845,0.1298184
680.2667,0.1296371
680.7488,0.1294553
681.2309,0.1292839
681.713,0.1291343
682.1951,0.1290118
682.6772,0.1289084
683.1594,0.1288062
683.6415,0.1286836
684.1236,0.1285259
684.6057,0.128333
685.0878,0.1281189
685.5699,0.1279045
686.0521,0.127707
686.5342,0.1275336
687.0163,0.1273798
687.4984,0.1272349
687.9805,0.1270893
688.4626,0.1269403
688.9448,0.126792
689.4269,0.1266499
689.909,0.1265136
690.3911,0.1263739
690.8732,0.1262146
691.3553,0.126022
691.8375,0.1257924
692.3196,0.1255379
692.8017,0.1252815
693.2838,0.1250499
693.7659,0.124861
694.248,0.1247163
694.7302,0.1246018
695.2123,0.1244947
695.6944,0.1243751
696.1765,0.1242318
696.6586,0.1240663
697.1407,0.1238865
697.6229,0.1237005
698.105,0.12351
698.5871,0.1233105
699.0692,0.1230959
699.5513,0.1228647
700.0334,0.1226243
700.5156,0.1223889
700.9977,0.122172
701.4798,0.1219802
701.9619,0.1218085
702.444,0.1216436
702.9261,0.1214701
703.4083,0.1212801
703.8904,0.1210768
704.3725,0.1208734
704.8546,0.120684
705.3367,0.1205141
705.8188,0.1203553
706.301,0.1201875
706.7831,0.1199885
707.2652,0.1197435
707.7473,0.1194542
708.2294,0.1191383
708.7115,0.1188236
709.1937,0.118534
709.6758,0.1182828
710.1579,0.1180692
710.64,0.1178823
711.1221,0.1177089
711.6042,0.1175405
712.0864,0.1173764
712.5685,0.1172209
713.0506,0.1170779
713.5327,0.1169458
714.0148,0.1168168
714.4969,0.1166803
714.9791,0.1165285
715.4612,0.1163602
715.9433,0.1161807
716.4254,0.1159969
716.9075,0.1158123
717.3896,0.115623
717.8718,0.1154185
718.3539,0.1151873
718.836,0.1149241
719.3181,0.1146341
719.8002,0.1143329
720.2823,0.1140383
720.7645,0.1137643
721.2466,0.1135133
721.7287,0.1132769
722.2108,0.1130401
722.6929,0.1127898
723.175,0.1125204
723.6572,0.1122348
724.1393,0.1119412
724.6214,0.1116475
725.1035,0.1113578
725.5856,0.1110717
726.0677,0.1107875
726.5499,0.1105066
727.032,0.1102354
727.5141,0.1099839
727.9962,0.109761
728.4783,0.1095685
728.9604,0.1093989
729.4426,0.1092363
729.9247,0.1090647
730.4068,0.1088725
730.8889,0.1086586
731.371,0.1084311
731.8531,0.1082032
732.3353,0.1079859
732.8174,0.1077829
733.2995,0.1075904
733.7816,0.107401
734.2637,0.1072084
734.7458,0.1070117
735.228,0.1068153
735.7101,0.1066258
736.1922,0.1064476
736.6743,0.1062796
737.1564,0.106116
737.6385,0.1059497
738.1207,0.1057764
738.6028,0.1055975
739.0849,0.1054187
739.567,0.1052462
740.0491,0.1050825
740.5313,0.1049246
741.0134,0.1047657
741.4955,0.1045992
741.9776,0.1044239
742.4597,0.1042452
742.9418,0.1040732
743.424,0.1039171
743.9061,0.1037795
744.3882,0.1036548
744.8703,0.1035312
745.3524,0.1033974
745.8345,0.1032475
746.3167,0.1030857
746.7988,0.1029234
747.2809,0.1027743
747.763,0.1026465
748.2451,0.1025391
748.7272,0.1024426
749.2094,0.1023444
749.6915,0.1022341
750.1736,0.102109
750.6557,0.1019739
751.1378,0.1018378
751.6199,0.1017085
752.1021,0.1015882
752.5842,0.1014742
753.0663,0.1013618
753.5484,0.1012482
754.0305,0.1011354
754.5126,0.1010291
754.9948,0.1009356
755.4769,0.1008577
755.959,0.1007925
756.4411,0.1007331
756.9232,0.1006722
757.4053,0.1006071
757.8875,0.1005408
758.3696,0.1004808
758.8517,0.1004332
759.3338,0.1003991
759.8159,0.1003715
760.298,0.1003383
760.7802,0.100287
761.2623,0.1002106
761.7444,0.1001113
762.2265,0.09999885
762.7086,0.09988561
763.1907,0.09978012
763.6729,0.09968411
764.155,0.09959268
764.6371,0.09949867
765.1192,0.09939768
765.6013,0.09929169
766.0834,0.09918839
766.5656,0.09909742
767.0477,0.09902459
767.5298,0.09896923
768.0119,0.09892406
768.494,0.0988795
768.9761,0.09882721
769.4583,0.09876364
769.9404,0.09868974
770.4225,0.09860792
770.9046,0.09851854
771.3867,0.09841859
771.8688,0.09830303
772.351,0.09816902
772.8331,0.09801947
773.3152,0.09786426
773.7973,0.09771655
774.2794,0.09758729
774.7615,0.09747999
775.2437,0.09738836
775.7258,0.09729877
776.2079,0.09719588
776.69,0.09707037
777.1721,0.09692173
777.6542,0.09675831
778.1364,0.09659123
778.6185,0.09642958
779.1006,0.09627577
779.5827,0.09612616
780.0648,0.09597479
780.5469,0.0958187
781.0291,0.09566082
781.5112,0.09550948
781.9933,0.09537367
782.4754,0.09525795
782.9575,0.09515943
783.4396,0.0950688
783.9218,0.09497471
784.4039,0.09486884
784.886,0.09475004
785.3681,0.09462363
785.8502,0.09449751
786.3323,0.09437633
786.8145,0.09425838
787.2966,0.09413562
787.7787,0.09399824
788.2608,0.09383917
788.7429,0.09365857
789.225,0.09346333
789.7072,0.09326416
790.1893,0.09306988
790.6714,0.09288377
791.1535,0.09270358
791.6356,0.09252463
792.1177,0.09234446
792.5999,0.0921661
793.082,0.09199787
793.5641,0.09185033
794.0462,0.09173197
794.5283,0.0916452
795.0104,0.09158617
795.4926,0.09154685
795.9747,0.09151933
796.4568,0.09149776
796.9389,0.09147886
797.421,0.09146002
797.9031,0.09143628
798.3853,0.09139952
798.8674,0.09134097
799.3495,0.09125463
799.8316,0.09114221
800.3137,0.09101404
800.7958,0.09088766
801.278,0.0907803
801.7601,0.09070267
802.2422,0.09065507
802.7243,0.09062789
803.2064,0.09060621
803.6885,0.09057618
804.1707,0.09053151
804.6528,0.09047449
805.1349,0.09041402
805.617,0.09035967
806.0991,0.0903178
