Std_1,Std_2,Std_3,Std_4,Std_5,Std_6,Std_7,Std_8,Std_9,Std_10,Std_11,Std_12,Std_13,Std_14,Std_15,Std_16,Std_17,Std_18,Std_19,Std_20,Std_21,Std_22,Std_23,Std_24,Std_25,Std_26,Std_27,Std_28,Std_29,Std_30
0,0.046842935,0,0.00467552,0.034902444,0.054328779,0.000836532,0.004410555,0,0.035467498,0,0.048248361,0.047426406,0.057679231,0.002659076,0.018295487,0,0.016627248,0.011903509,0.062950255,0.020791684,0.057516904,0.026780841,0.042398303,0.051814487,0.055189659,0.05176325,0.000777558,0.008687803,0.038752792
0,0.044149964,0,0.002570816,0.031001781,0.053220473,0.000529737,0.004215741,0,0.032377701,0,0.046986051,0.044869411,0.05718916,0.003332884,0.016354416,0,0.014388874,0.009694477,0.06080427,0.017936106,0.056165913,0.023466022,0.040273747,0.049638405,0.055389475,0.049437366,0,0.007262603,0.037721224
0,0.041346743,0,0.000694678,0.027172122,0.051829081,0.001690456,0.003690562,0,0.029289025,0,0.045557984,0.042159941,0.056387437,0.003746851,0.014438225,0,0.01219003,0.007603041,0.058879246,0.015115684,0.054968874,0.02062481,0.038025593,0.04729733,0.05529059,0.046950024,0,0.00589523,0.03654705
0,0.038448583,0,0.000926634,0.023451791,0.050174418,0.002626091,0.002821426,0,0.026226686,0,0.043984541,0.039516887,0.055294535,0.003885302,0.012555259,0,0.010185482,0.005647871,0.057177175,0.012344852,0.053925329,0.017877669,0.035670282,0.044807589,0.054917109,0.044323033,0,0.004594416,0.035245384
0,0.035469712,0,0.00226852,0.019875319,0.048275746,0.003317929,0.001594875,0,0.023215841,0,0.042285243,0.036800254,0.053930444,0.003732577,0.010711881,0,0.008274019,0.00384687,0.055697844,0.009637884,0.053008996,0.015238241,0.033223801,0.04218331,0.054292743,0.041576205,0,0.003370276,0.033834153
0,0.032421425,0,0.003311391,0.016471446,0.046149024,0.003751389,0,0,0.020278298,0,0.040477071,0.034028481,0.052312489,0.003275371,0.00891165,0,0.006467165,0.002215102,0.054438093,0.007428929,0.053274453,0.012718394,0.030700291,0.039435362,0.053438774,0.038812554,0,0.002233125,0.032332304
0,0.029532525,0,0.004042698,0.01326238,0.043805351,0.003917875,0,0,0.017430773,0,0.038573715,0.03121662,0.050453962,0.002504343,0.007155454,0,0.004774015,0.00076345,0.05339199,0.005396043,0.053397209,0.010328072,0.028111209,0.036753767,0.052372713,0.035976726,0,0.001192315,0.030757931
0,0.026635194,0,0.004456839,0.010264871,0.04181615,0.003814168,0,0,0.014685196,0,0.03658618,0.028376031,0.04836421,0.001413871,0.005594955,0,0.003201096,0.000501403,0.052552556,0.003547763,0.053403795,0.008076247,0.025466039,0.034000945,0.051108479,0.03308047,0,0.000255582,0.02912665
0,0.023736409,0,0.004552927,0.007492708,0.039743167,0.003317491,0,0,0.012051544,0,0.034524478,0.025515742,0.046050298,0,0.004111533,0,0.001753332,0.001575172,0.051874988,0.001889942,0.053319923,0.005972516,0.022774118,0.031184005,0.049657973,0.030137083,0,0.000504518,0.027451108
0,0.020844994,0,0.004332188,0.004959247,0.037595646,0.002521453,0,0,0.009541157,0,0.032399385,0.022644379,0.043519084,0,0.002709737,0,0.000435358,0.00245365,0.051406479,0.000427548,0.053171877,0.004028599,0.0200469,0.028312528,0.048033029,0.027164229,0,0.001134196,0.025741155
0,0.017972657,0,0.003796076,0.00267885,0.035384357,0.001419172,0,0,0.007169312,0,0.030223383,0.019771606,0.041360857,0,0.0013974,0,0.000620277,0.003130615,0.052203483,0.000833735,0.052987407,0.002258772,0.017299463,0.025399828,0.046246679,0.024184823,0,0.001627502,0.024004745
0,0.015132695,0,0.00294606,0.000666451,0.033121564,0,0,0,0.004954982,0,0.028010097,0.016907861,0.039129533,0,0.000184484,0,0.00150741,0.00359736,0.05289647,0.001887061,0.051728899,0.000678725,0.014550171,0.022462119,0.044312835,0.021225361,0,0.001978558,0.022249123
0,0.012337624,0,0.001642914,0.001063718,0.030820051,0,0,0,0.002918975,0,0.025772829,0.014063051,0.036840633,0,0.000716668,0,0.002219828,0.003698259,0.053507125,0.002724789,0.050260037,0.000696416,0.012118522,0.019516356,0.042244932,0.018313083,0,0.00218188,0.020481926
