Std_1,Std_2,Std_3,Std_4,Std_5,Std_6,Std_7,Std_8,Std_9,Std_10,Std_11,Std_12,Std_13,Std_14,Std_15,Std_16,Std_17,Std_18,Std_19,Std_20,Std_21,Std_22,Std_23,Std_24,Std_25,Std_26,Std_27,Std_28,Std_29,Std_30
0.0476033,0.03071068,0.06786129,0.06791183,0.07121171,0.00044808,0.05297789,0.06909235,0.05901703,0.05758658,0.06613379,0.00571956,0.02693622,0.002099601,0.05847048,0.02169921,0.04750987,0.0265847,0.06027147,0.01736663,0.04273813,0.008615295,0.03843428,0.04017149,0.03016554,0.01996576,0.04402334,0.04685041,0.03485323,0.03024622
0.04791321,0.03068973,0.0684093,0.0685832,0.07144521,0.000270744,0.05321272,0.06970791,0.05909662,0.05807779,0.06675215,0.005641478,0.02697074,0.0018678,0.05886048,0.02182653,0.04791114,0.02683907,0.06041379,0.01727988,0.04299424,0.008438309,0.03826494,0.04000467,0.03013491,0.0199555,0.04367452,0.04745594,0.03536283,0.03066522
0.04827762,0.03071818,0.06900097,0.06930173,0.07172138,0.000137074,0.05349548,0.0703836,0.05922542,0.05862073,0.06742237,0.005611846,0.02704778,0.001672353,0.05928636,0.02201331,0.04835598,0.02715041,0.06058856,0.01720691,0.0432887,0.008298087,0.03811769,0.03986976,0.03014186,0.01997647,0.04334395,0.04811852,0.0359163,0.03112664
0.04868786,0.03079397,0.06963152,0.07006248,0.07203855,4.36E-05,0.05382449,0.07111525,0.05939978,0.05921107,0.06814105,0.005626972,0.02716593,0.001513544,0.05974669,0.02225717,0.04883811,0.02751618,0.06079279,0.01714517,0.04362218,0.00819421,0.03799503,0.03976885,0.03018793,0.02002573,0.04302957,0.04883192,0.03650809,0.03163001
0.0491337,0.03091267,0.07029452,0.07085963,0.07239429,-1.29E-05,0.0541959,0.0718969,0.05961466,0.05984266,0.06890294,0.005683176,0.02732254,0.001392041,0.06023904,0.02255509,0.04935121,0.02793302,0.06102253,0.01709218,0.04399407,0.008125095,0.03789789,0.03970203,0.0302727,0.02009932,0.04272823,0.04958802,0.03713118,0.03217418
0.04960511,0.03106885,0.07098329,0.07168771,0.07278559,-3.45E-05,0.05460446,0.07272187,0.0598649,0.06050839,0.06970198,0.005777597,0.02751461,0.001309625,0.06076099,0.02290393,0.0498898,0.02839741,0.0612739,0.01704607,0.04440333,0.008088393,0.03782575,0.03966769,0.0303941,0.02019292,0.04243688,0.05037755,0.0377775,0.0327574
0.05009386,0.03125762,0.0716923,0.07254277,0.07320937,-2.20E-05,0.05504472,0.07358415,0.06014634,0.06120135,0.07053256,0.005908812,0.02773971,0.001269809,0.06131127,0.02330102,0.05044986,0.02890659,0.06154404,0.01700594,0.04484948,0.008081474,0.0377774,0.03966303,0.03054908,0.02030272,0.04215364,0.0511911,0.03843883,0.0333774
0.05059411,0.03147565,0.07241787,0.07342274,0.07366278,2.55E-05,0.05551192,0.07447962,0.06045634,0.06191582,0.07139052,0.006076972,0.0279966,0.001277821,0.06189041,0.02374453,0.05102892,0.029459,0.06183168,0.01697182,0.04533306,0.008101795,0.03775151,0.03968464,0.03073436,0.02042607,0.04187827,0.05202016,0.03910745,0.03403128
0.05110184,0.03172118,0.07315774,0.07432684,0.0741432,0.000110042,0.05600228,0.07540644,0.06079325,0.06264755,0.07227329,0.006283374,0.02828509,0.001339773,0.06250044,0.0242333,0.05162547,0.03005427,0.06213681,0.01694424,0.04585521,0.008147047,0.0377469,0.03972869,0.03094683,0.02056161,0.04161182,0.05285758,0.03977653,0.03471531
0.05161377,0.03199325,0.07391014,0.07525452,0.07464786,0.000233513,0.0565126,0.0763646,0.0611555,0.06339325,0.07317918,0.006529656,0.02860522,0.001461292,0.06314372,0.02476644,0.05223795,0.0306924,0.06245981,0.01692359,0.04641654,0.008215058,0.03776237,0.03979088,0.03118354,0.02070892,0.04135564,0.05369732,0.04043992,0.03542455
0.0521262,0.03229061,0.07467271,0.07620453,0.07517351,0.000397484,0.05703954,0.0773548,0.06154064,0.06414993,0.0741065,0.006816991,0.02895636,0.001646083,0.06382164,0.02534273,0.05286375,0.03137298,0.06280052,0.01690977,0.047016,0.008303622,0.03779631,0.03986617,0.03144141,0.02086793,0.04111042,0.05453385,0.04109172,0.03615268
0.0526349,0.03261097,0.07544222,0.07717475,0.07571648,0.000602645,0.05757913,0.07837745,0.06194517,0.06491434,0.07505276,0.007145606,0.02933651,0.001894979,0.06453362,0.02596034,0.0534988,0.03209451,0.06315771,0.01690209,0.04765023,0.008410466,0.03784641,0.03994888,0.03171695,0.02103851,0.04087584,0.05536153,0.04172594,0.03689208
0.05313588,0.03295118,0.0762153,0.07816301,0.07627338,0.000848954,0.05812684,0.07943211,0.06236534,0.06568322,0.07601483,0.007514783,0.02974243,0.002205856,0.0652772,0.02661701,0.05413786,0.03285447,0.06352943,0.01689972,0.04831403,0.008533451,0.03790981,0.04003312,0.03200639,0.02122035,0.0406511,0.05617454,0.04233659,0.0376343
0.05362684,0.03330805,0.07698967,0.07916843,0.07684201,0.001135965,0.05867831,0.08051765,0.06279839,0.06645408,0.07698971,0.007923229,0.03017031,0.002574312,0.06604901,0.02731041,0.05477537,0.03364991,0.063914,0.01690237,0.04900163,0.008670916,0.03798358,0.04011357,0.0323061,0.02141333,0.04043596,0.05696732,0.04291818,0.03837062
0.05410838,0.03367939,0.07776546,0.08019249,0.07742213,0.001463061,0.05923032,0.08163289,0.06324373,0.06722624,0.07797556,0.008369507,0.03061681,0.002994737,0.06684611,0.02803865,0.0554065,0.03447838,0.06431116,0.01691081,0.04970819,0.008822016,0.03806538,0.04018639,0.03261326,0.02161793,0.04023176,0.05773544,0.04346635,0.03909268
0.05458418,0.03406476,0.07854567,0.08123922,0.07801584,0.001829417,0.0597815,0.08277734,0.06370331,0.06800136,0.07897244,0.008852217,0.03107981,0.003461253,0.06766701,0.02880041,0.05602783,0.03533862,0.06472279,0.01692694,0.05043089,0.008986838,0.03815388,0.04024971,0.03292636,0.02183557,0.04004186,0.05847626,0.04397836,0.03979276
0.05506002,0.03446543,0.07933558,0.08231435,0.07862715,0.002233694,0.0603324,0.08395159,0.06418092,0.06878334,0.07998223,0.009369839,0.03155853,0.003968109,0.0685118,0.02959469,0.05663737,0.03623072,0.06515281,0.01695341,0.051169,0.009166257,0.03824873,0.04030379,0.03324539,0.02206847,0.03987117,0.0591891,0.0444531,0.04046383
0.05554192,0.03488358,0.08014146,0.08342376,0.07926121,0.002673719,0.06088503,0.08515721,0.06468093,0.06957732,0.08100788,0.009920294,0.03205306,0.00450957,0.06938157,0.03042028,0.05723393,0.03715566,0.06560621,0.01699286,0.05192308,0.009361588,0.03835029,0.04035055,0.03357159,0.02231919,0.03972505,0.05987466,0.04489052,0.04109928
0.05603425,0.03532146,0.08096925,0.08457221,0.07992363,0.00314643,0.06144204,0.08639642,0.06520695,0.07038854,0.0820524,0.01050058,0.03256367,0.005079547,0.07027729,0.03127528,0.05781632,0.03811451,0.06608778,0.0170472,0.05269374,0.009574221,0.03845917,0.04039314,0.03390701,0.02258999,0.03960825,0.06053407,0.04529091,0.04169274
0.05653879,0.03578073,0.08182392,0.08576291,0.08062033,0.003648229,0.06200616,0.0876717,0.06576142,0.07122159,0.08311826,0.01110669,0.03309022,0.005671385,0.07119925,0.0321571,0.05838272,0.03910787,0.06660118,0.0171173,0.05348086,0.009805444,0.03857604,0.04043561,0.03425419,0.02288244,0.03952436,0.06116797,0.04565425,0.04223808
0.057055,0.03626248,0.08270978,0.08699823,0.08135795,0.004175677,0.06258014,0.08898564,0.06634605,0.0720803,0.08420762,0.01173406,0.03363223,0.006278096,0.07214705,0.03306287,0.05893063,0.04013565,0.06714878,0.01720316,0.05428356,0.0100565,0.03870192,0.04048303,0.03461608,0.02319742,0.03947619,0.06177615,0.04598005,0.04272977
0.05758136,0.03676792,0.08363155,0.08828117,0.08214468,0.004726216,0.06316727,0.09034113,0.0669632,0.0729684,0.08532319,0.01237835,0.0341895,0.006893058,0.07312067,0.03399037,0.05945744,0.04119753,0.06773226,0.01730466,0.05510115,0.01032881,0.03883879,0.04054176,0.03499631,0.02353557,0.03946672,0.06235781,0.04626783,0.04316347
0.05811697,0.03729903,0.08459532,0.08961657,0.08299065,0.005298594,0.06377192,0.09174156,0.06761708,0.07389049,0.08646937,0.01303624,0.03476294,0.007510947,0.07412163,0.03493875,0.0599612,0.04229371,0.06835364,0.01742227,0.05593845,0.01062418,0.03899016,0.04061979,0.03539955,0.02389783,0.03950016,0.06291233,0.04651773,0.04353663
0.05866263,0.03785899,0.08560878,0.09101146,0.08390786,0.005892789,0.06440477,0.09319091,0.06831433,0.07485259,0.08765292,0.0137061,0.03535519,0.008128497,0.07515394,0.03590878,0.06044133,0.04342544,0.06901621,0.01755766,0.05680075,0.01094483,0.03916125,0.04072657,0.0358316,0.02428588,0.03958225,0.06344005,0.04673114,0.04384887
0.05922094,0.03845202,0.08668055,0.09247413,0.08490916,0.006509515,0.06507405,0.09469353,0.06906343,0.07586206,0.08888262,0.0143881,0.03597067,0.008744824,0.0762241,0.03690254,0.06089871,0.04459514,0.06972781,0.0177138,0.05769418,0.01129316,0.03935858,0.04087232,0.03629916,0.02470215,0.03971995,0.0639426,0.04691081,0.04410197
0.05979555,0.03908265,0.08781874,0.09401242,0.08600679,0.007149617,0.06578739,0.09625363,0.06987337,0.07692682,0.09016833,0.01508405,0.03661503,0.009361252,0.0773402,0.0379225,0.06133529,0.04580603,0.07049438,0.01789455,0.05862659,0.01167149,0.03958915,0.04106703,0.03680926,0.02514964,0.03992038,0.06442264,0.04706048,0.04429958
0.06039004,0.03975513,0.0890297,0.09563215,0.08721117,0.007813722,0.06655204,0.09787502,0.07075216,0.07805442,0.09151959,0.01579694,0.03729442,0.009980819,0.0785106,0.03897065,0.06175342,0.04706131,0.07132167,0.01810423,0.0596062,0.01208173,0.0398595,0.04131942,0.0373686,0.02563144,0.04018977,0.06488326,0.04718419,0.04444661
0.06100732,0.04047317,0.0903176,0.09733654,0.08853022,0.008502328,0.06737441,0.09956107,0.07170609,0.07925148,0.0929448,0.01653062,0.0380148,0.01060773,0.07974296,0.0400481,0.06215521,0.04836359,0.07221441,0.01834714,0.06064047,0.01252546,0.04017524,0.04163646,0.03798322,0.02615065,0.04053295,0.06532738,0.04728569,0.04454882
0.06164975,0.04124042,0.09168511,0.099127,0.08996959,0.009216294,0.06826038,0.1013152,0.07273994,0.08052378,0.09445125,0.0172897,0.03878185,0.01124696,0.08104387,0.04115537,0.06254241,0.04971468,0.07317608,0.01862759,0.0617356,0.01300414,0.04054118,0.04202361,0.03865867,0.02671051,0.04095371,0.06575749,0.04736831,0.04461252
0.06232007,0.04206126,0.09313487,0.1010049,0.0915333,0.00995739,0.06921599,0.1031414,0.07385815,0.08187701,0.09604598,0.01807961,0.03960134,0.01190414,0.0824195,0.04229324,0.06291676,0.05111591,0.0742093,0.01895018,0.06289706,0.01351956,0.04096208,0.04248548,0.03940049,0.02731488,0.04145565,0.06617709,0.04743533,0.04464446
0.06302239,0.04294161,0.09467093,0.1029733,0.09322452,0.01072857,0.0702483,0.1050448,0.07506607,0.08331757,0.09773689,0.01890661,0.04047969,0.01258543,0.08387653,0.04346373,0.06328066,0.0525688,0.07531675,0.01932023,0.06413051,0.01407417,0.04144342,0.04302671,0.04021486,0.02796877,0.04204319,0.06658985,0.04749058,0.04465189
0.06376283,0.04388913,0.09629935,0.1050379,0.09504578,0.01153375,0.07136573,0.1070315,0.07637066,0.08485304,0.09953348,0.0197777,0.04142434,0.0132975,0.08542282,0.04467068,0.06363775,0.05407562,0.07650188,0.01974415,0.06544263,0.01467117,0.04199191,0.04365244,0.04110882,0.02867854,0.04272204,0.06700067,0.04753914,0.04464265
0.06454944,0.04491261,0.09802762,0.1072065,0.09699876,0.01237716,0.07257763,0.1091081,0.0777802,0.08649173,0.1014465,0.02070007,0.04244363,0.01404721,0.08706739,0.04591949,0.06399312,0.05563961,0.07776926,0.02022939,0.06684136,0.01531431,0.04261524,0.04436821,0.04209009,0.02945172,0.04349895,0.06741629,0.04758743,0.04462506
0.06539128,0.04602099,0.09986319,0.1094874,0.09908381,0.01326259,0.07389336,0.1112803,0.07930313,0.08824192,0.1034867,0.02168055,0.04354615,0.01484124,0.08881948,0.04721625,0.06435311,0.05726472,0.07912415,0.02078404,0.06833522,0.01600749,0.04332138,0.0451793,0.04316631,0.03029643,0.04438091,0.06784499,0.04764285,0.04460775
0.06629742,0.04722222,0.101812,0.1118873,0.1012998,0.01419298,0.07532122,0.113553,0.08094664,0.09011083,0.1056635,0.02272489,0.04473997,0.01568574,0.09068739,0.04856655,0.06472468,0.05895499,0.08057177,0.02141623,0.06993233,0.01675451,0.04411757,0.04608999,0.04434419,0.03122065,0.04537434,0.06829575,0.0477131,0.04459947
0.06727611,0.04852288,0.1038778,0.1144106,0.1036447,0.01517051,0.07686788,0.1159296,0.08271589,0.09210433,0.1079837,0.02383743,0.04603207,0.01658615,0.09267741,0.0499746,0.06511492,0.06071412,0.08211662,0.02213362,0.07163935,0.01755906,0.04500969,0.04710316,0.04562895,0.03223183,0.04649207,0.06877748,0.04780537,0.04460875
0.06833468,0.04992839,0.1060623,0.1170594,0.1061166,0.01619713,0.07853859,0.1184133,0.08461415,0.09422741,0.1104513,0.02502106,0.0474283,0.01754718,0.09479377,0.05144311,0.06553077,0.06254529,0.08376233,0.02294299,0.07346131,0.01842504,0.04600228,0.04822058,0.04702438,0.03333677,0.04774404,0.06929846,0.04792595,0.04464385
0.06947969,0.05144391,0.1083669,0.119835,0.1087156,0.01727534,0.08033803,0.1210084,0.08664383,0.09648519,0.1130687,0.0262775,0.04893388,0.01857302,0.09703929,0.05297386,0.06597917,0.06445143,0.08551198,0.0238502,0.07540193,0.01935696,0.04709913,0.04944362,0.04853332,0.0345419,0.049136,0.06987204,0.04808031,0.0447125
0.07071723,0.05307585,0.1107942,0.1227397,0.111444,0.01840857,0.08227127,0.1237206,0.0888078,0.09888411,0.1158377,0.02760768,0.05055399,0.01966743,0.0994165,0.05456867,0.06646722,0.06644463,0.08736884,0.02486033,0.07746467,0.02036032,0.04830418,0.05077424,0.0501591,0.03585353,0.05067469,0.07050701,0.04827337,0.0448218
0.07205276,0.05484179,0.1133484,0.1257779,0.1143066,0.01960108,0.08434417,0.1265581,0.09111018,0.1014322,0.1187603,0.029012,0.05230385,0.02083372,0.1019286,0.05623017,0.06700239,0.06853075,0.08933691,0.02597771,0.07965341,0.02144145,0.04962213,0.05221551,0.05191586,0.0372778,0.05236799,0.07121118,0.04850999,0.04497809
0.07349039,0.05674864,0.116035,0.1289562,0.1173098,0.02085737,0.08656304,0.1295296,0.09355626,0.1041385,0.1218396,0.03049034,0.05419163,0.02207446,0.1045796,0.05796197,0.0675923,0.07071428,0.091421,0.02720593,0.0819728,0.02260708,0.05105835,0.05378106,0.05380731,0.03882033,0.05422415,0.07199235,0.04879502,0.04518688
0.07503198,0.05880217,0.1188596,0.1322818,0.1204597,0.02218138,0.08893351,0.1326436,0.09615151,0.1070115,0.1250782,0.03204196,0.05622303,0.02339123,0.1073736,0.05976813,0.06824419,0.07299964,0.09362619,0.02854757,0.08442774,0.02386349,0.05261818,0.05547791,0.05583678,0.04048545,0.05625059,0.07285791,0.04913313,0.04545296
0.07667648,0.06100582,0.1218261,0.1357608,0.1237615,0.02357587,0.09145929,0.1359065,0.09890025,0.1100578,0.1284775,0.03366543,0.05840239,0.02478444,0.1103136,0.0616549,0.06896426,0.07539052,0.09595706,0.03000411,0.08702254,0.02521581,0.05430595,0.0573099,0.05800635,0.04228325,0.05845268,0.07381423,0.0495284,0.04578072
0.0784201,0.0633602,0.1249356,0.139397,0.1272187,0.02504233,0.09414148,0.1393218,0.1018048,0.1132814,0.1320361,0.03535868,0.06073198,0.02625353,0.1134007,0.06363224,0.06975725,0.07788926,0.09841695,0.03157575,0.08976022,0.02666754,0.05612411,0.05927928,0.06031632,0.04421805,0.06083321,0.07486608,0.04998395,0.0461746
0.08025733,0.06586341,0.1281872,0.1431914,0.1308342,0.02658135,0.0969787,0.1428904,0.1048655,0.1166833,0.1357506,0.03711936,0.06321195,0.0277973,0.1166337,0.06570041,0.07063736,0.08049675,0.1010077,0.03326162,0.09264229,0.02822063,0.05807302,0.06138658,0.06276514,0.04628886,0.0633927,0.07601665,0.05050196,0.04663956
0.08218899,0.06851218,0.1315787,0.1471431,0.134611,0.02819314,0.09996797,0.1466113,0.1080813,0.1202633,0.1396156,0.03894531,0.06584087,0.02941436,0.1200094,0.06785801,0.0716076,0.08321275,0.1037302,0.03506011,0.09566924,0.02987576,0.06015133,0.06363107,0.06535002,0.04849368,0.0661303,0.07726787,0.05108399,0.04718129
0.08421985,0.07130309,0.1351082,0.1512503,0.1385531,0.02987789,0.1031059,0.1504828,0.1114509,0.1240207,0.1436254,0.04083494,0.06861647,0.03110344,0.123524,0.07010266,0.07267015,0.08603641,0.1065844,0.03696919,0.09884125,0.03163279,0.06235676,0.06601155,0.06806784,0.05083032,0.06904479,0.07862114,0.05173149,0.04780599
0.0863472,0.07423337,0.1387747,0.1555115,0.1426648,0.03163561,0.1063894,0.1545028,0.1149736,0.127955,0.1477749,0.04278734,0.07153622,0.03286321,0.1271736,0.07243186,0.07382699,0.0889667,0.1095704,0.03898668,0.1021586,0.0334909,0.06469624,0.06852694,0.07091579,0.05329686,0.07213487,0.08007779,0.05244617,0.04851973
0.08856953,0.07730077,0.142578,0.159925,0.1469493,0.03346559,0.1098156,0.1586686,0.1186488,0.1320651,0.15206,0.04480203,0.07459744,0.03469201,0.1309544,0.07484347,0.07507988,0.09200247,0.112688,0.04111023,0.1056217,0.0354484,0.06717274,0.07117637,0.07389156,0.05589149,0.0753988,0.08163924,0.05323003,0.04932763
0.0908855,0.08050286,0.1465173,0.1644882,0.1514069,0.03536573,0.113381,0.1629751,0.1224752,0.1363482,0.1564767,0.04687855,0.07779689,0.0365875,0.1348624,0.07733567,0.07642993,0.0951421,0.1159364,0.04333716,0.1092299,0.0375023,0.06978345,0.07395864,0.07699279,0.05861199,0.07883338,0.08330649,0.05408491,0.05023293
0.09329299,0.08383612,0.1505895,0.1691962,0.1560336,0.03733224,0.1170805,0.1674144,0.12645,0.1407977,0.1610199,0.0490161,0.08113019,0.03854655,0.1388928,0.07990664,0.07787709,0.0983831,0.1193132,0.04566427,0.1129803,0.03964793,0.0725243,0.07687149,0.08021641,0.06145513,0.08243313,0.08507956,0.05502597,0.05123672
0.09578895,0.08729543,0.1547888,0.1740413,0.1608211,0.03935992,0.1209068,0.1719752,0.1305676,0.1454032,0.1656825,0.05121339,0.08459154,0.04056564,0.143039,0.0825541,0.0794199,0.1017219,0.1228145,0.04808782,0.1168674,0.04187892,0.07538945,0.07991106,0.08355797,0.06441653,0.08619003,0.086957,0.05605409,0.05233795
0.0983701,0.0908744,0.1591066,0.1790131,0.1657582,0.04144303,0.1248512,0.1766439,0.1348208,0.1501508,0.1704558,0.05346888,0.08817397,0.04264156,0.147293,0.08527526,0.0810557,0.1051542,0.1264347,0.05060376,0.1208826,0.04418771,0.07837137,0.08307188,0.0870117,0.06749108,0.09009438,0.08893599,0.05716824,0.05353397
0.1010343,0.09456623,0.1635338,0.1840998,0.1708328,0.04357632,0.1289043,0.1814063,0.1392009,0.155025,0.1753299,0.05578115,0.09187005,0.04477212,0.1516465,0.08806707,0.08278135,0.1086759,0.1301678,0.05321342,0.1250156,0.04656638,0.0814615,0.08634746,0.09057103,0.07067381,0.0941361,0.09101293,0.05836636,0.05483699
0.1037816,0.09836475,0.1680615,0.1892895,0.1760338,0.0457558,0.1330578,0.1862495,0.1436997,0.1600113,0.1802953,0.05814919,0.09567285,0.04695653,0.1560913,0.09092675,0.08459408,0.1122833,0.134008,0.05592354,0.1292552,0.0490076,0.08465124,0.08973111,0.09422963,0.07396087,0.09830621,0.0931843,0.05964604,0.05624367
0.106615,0.1022649,0.1726832,0.1945711,0.1813517,0.04797894,0.1373055,0.191163,0.1483101,0.1650978,0.1853439,0.06057249,0.09957655,0.04919505,0.1606208,0.09385224,0.08649208,0.1159744,0.1379512,0.05873129,0.1335909,0.05150535,0.08793294,0.0932167,0.09798219,0.07734992,0.1025974,0.09544728,0.06100495,0.05774913
0.1095391,0.1062625,0.1773939,0.1999347,0.1867778,0.05024415,0.1416428,0.1961392,0.1530262,0.1702751,0.1904693,0.06305075,0.1035765,0.05148829,0.1652295,0.09684232,0.08847453,0.1197481,0.1419944,0.06163409,0.1380129,0.0540551,0.09130036,0.09679887,0.1018248,0.08083984,0.107004,0.09779982,0.06244101,0.05934722
0.1125589,0.1103533,0.1821893,0.2053708,0.1923025,0.0525501,0.1460663,0.2011716,0.1578427,0.175536,0.195666,0.06558664,0.1076686,0.05383628,0.1699129,0.0998963,0.09054105,0.1236036,0.1461355,0.06462921,0.1425121,0.05666381,0.09474857,0.1004728,0.1057545,0.08442978,0.1115203,0.1002401,0.06395222,0.06103012
0.115678,0.1145322,0.1870642,0.2108692,0.197914,0.05489505,0.1505725,0.2062541,0.1627534,0.1808731,0.2009283,0.06818913,0.1118487,0.05623788,0.1746663,0.1030136,0.0926909,0.1275397,0.1503726,0.06771334,0.1470792,0.05933377,0.09827357,0.1042336,0.1097689,0.0881181,0.1161401,0.1027659,0.0655362,0.06278845
0.1188973,0.1187928,0.1920117,0.2164193,0.2035976,0.05727693,0.1551564,0.2113799,0.1677513,0.1862783,0.20625,0.0708568,0.1161124,0.05869079,0.1794844,0.1061934,0.09492231,0.1315538,0.154703,0.07088248,0.151704,0.0620633,0.1018718,0.1080761,0.1138653,0.09190164,0.1208557,0.1053738,0.06719009,0.06461198
0.1222152,0.1231274,0.1970237,0.2220106,0.2093375,0.05969377,0.1598123,0.2165423,0.1728283,0.1917427,0.2116237,0.07358809,0.1204547,0.06119227,0.1843615,0.1094346,0.09723242,0.1356423,0.1591234,0.07413205,0.156376,0.06485119,0.1055403,0.1119948,0.1180408,0.09577585,0.1256582,0.1080598,0.06891067,0.06649099
0.1256287,0.1275286,0.2020921,0.2276343,0.2151187,0.06214458,0.1645342,0.221735,0.1779762,0.1972578,0.2170424,0.07638193,0.1248711,0.06374646,0.1892925,0.1127361,0.09961785,0.139801,0.1636303,0.07745746,0.1610852,0.06769694,0.1092767,0.1159846,0.1222925,0.0997356,0.1305389,0.1108197,0.0706951,0.06841778
0.1291342,0.1319899,0.2072111,0.2332847,0.2209296,0.06463621,0.1693176,0.2269544,0.1831883,0.2028173,0.2225008,0.07923814,0.1293582,0.06635941,0.1942738,0.1160976,0.1020757,0.1440262,0.1682216,0.08085451,0.1658237,0.07060105,0.1130805,0.1200412,0.1266179,0.1037762,0.1354904,0.1136503,0.07254167,0.07038769
0.1327293,0.1365064,0.2123774,0.2389598,0.2267625,0.06717781,0.1741599,0.2321999,0.1884595,0.2084185,0.2279955,0.08215743,0.1339141,0.0690311,0.1993036,0.1195193,0.1046042,0.1483152,0.1728963,0.08431974,0.1705869,0.07356504,0.1169528,0.1241614,0.1310159,0.1078941,0.1405071,0.1165506,0.07445036,0.07239945
0.1364126,0.1410749,0.2175907,0.2446606,0.2326136,0.06977231,0.1790603,0.2374733,0.1937867,0.2140622,0.2335259,0.08514101,0.1385381,0.07176195,0.2043819,0.1230021,0.1072035,0.1526664,0.177655,0.08785036,0.1753735,0.07659105,0.120896,0.1283431,0.1354865,0.1120871,0.1455848,0.1195213,0.0764229,0.07445452
0.140183,0.1456927,0.2228514,0.250389,0.23848,0.07242245,0.1840188,0.2427776,0.1991669,0.2197506,0.2390923,0.08818981,0.1432297,0.0745518,0.2095086,0.1265467,0.1098749,0.1570784,0.1824988,0.09144397,0.1801847,0.07968117,0.1249136,0.1325844,0.14003,0.1163533,0.1507197,0.1225648,0.07846224,0.07655595
0.1440396,0.1503568,0.2281591,0.256146,0.2443585,0.07512996,0.1890347,0.248115,0.2045964,0.2254859,0.2446946,0.09130394,0.1479874,0.07739908,0.2146825,0.130153,0.1126205,0.1615491,0.1874278,0.09509812,0.1850223,0.08283667,0.1290086,0.1368829,0.1446459,0.1206901,0.1559067,0.1256836,0.08057179,0.07870719
0.1479803,0.1550637,0.2335108,0.2619304,0.2502433,0.07789535,0.1941055,0.2534858,0.2100697,0.2312677,0.2503315,0.09448238,0.1528083,0.08030084,0.2199005,0.1338191,0.1154422,0.1660752,0.1924401,0.09881024,0.1898879,0.08605769,0.1331827,0.1412351,0.1493325,0.1250938,0.1611389,0.1288796,0.08275483,0.08091152
0.1520028,0.1598095,0.2389013,0.2677392,0.2561273,0.08071833,0.1992271,0.2588883,0.2155796,0.2370928,0.2560002,0.09772342,0.1576885,0.08325342,0.2251577,0.137542,0.1183418,0.1706521,0.1975316,0.1025777,0.1947817,0.08934316,0.1374359,0.1456365,0.1540866,0.1295594,0.1664077,0.1321537,0.08501432,0.08317214
0.1561049,0.164591,0.2443242,0.2735687,0.2620039,0.08359864,0.2043945,0.2643203,0.2211185,0.2429558,0.2616974,0.1010251,0.1626233,0.08625364,0.230449,0.1413178,0.1213206,0.1752746,0.2026967,0.1063984,0.1997036,0.09269134,0.1417667,0.1500824,0.1589035,0.1340813,0.1717038,0.1355065,0.0873533,0.08549286
0.1602853,0.169407,0.2497738,0.2794165,0.2678688,0.08653676,0.2096037,0.2697804,0.2266792,0.248851,0.2674209,0.104386,0.1676092,0.08929986,0.2357703,0.1451427,0.1243802,0.1799387,0.2079291,0.1102707,0.2046539,0.09610031,0.146173,0.1545686,0.1637783,0.1386547,0.1770187,0.138939,0.08977538,0.08787879
0.1645443,0.1742582,0.2552466,0.285282,0.273722,0.08953404,0.2148525,0.275269,0.232256,0.2547739,0.27317,0.1078051,0.1726435,0.0923923,0.2411195,0.1490135,0.127523,0.1846417,0.213223,0.1141938,0.2096345,0.09956831,0.1506518,0.159092,0.1687059,0.1432762,0.1823456,0.1424537,0.09228513,0.09033648
0.1688836,0.1791469,0.2607409,0.2911663,0.2795666,0.09259215,0.2201403,0.2807882,0.2378442,0.2607219,0.2789456,0.1112813,0.1777251,0.09553261,0.2464965,0.1529279,0.1307522,0.1893826,0.2185732,0.1181675,0.2146485,0.1030936,0.1551999,0.1636501,0.173682,0.1479442,0.1876788,0.1460542,0.09488785,0.09287336
0.1733054,0.1840756,0.2662561,0.2970702,0.285407,0.09571214,0.2254675,0.2863407,0.243439,0.2666932,0.2847488,0.1148132,0.1828529,0.09872278,0.2519015,0.1568838,0.1340717,0.1941619,0.2239752,0.1221912,0.2197002,0.1066743,0.159813,0.1682404,0.1787017,0.152658,0.1930128,0.1497448,0.09758888,0.09549648
0.1778117,0.1890455,0.2717905,0.3029924,0.2912457,0.09889365,0.2308337,0.2919283,0.2490342,0.2726858,0.2905789,0.1183978,0.1880246,0.101964,0.2573338,0.1608785,0.1374853,0.1989795,0.229424,0.1262635,0.2247926,0.1103073,0.1644857,0.1728592,0.1837599,0.1574166,0.1983416,0.1535291,0.1003925,0.09821118
0.1824041,0.1940559,0.2773405,0.3089283,0.2970816,0.1021346,0.236237,0.2975503,0.2546212,0.2786961,0.2964325,0.1220309,0.1932364,0.1052561,0.2627907,0.1649087,0.1409962,0.2038346,0.2349133,0.1303822,0.2299266,0.1139889,0.1692107,0.1775016,0.1888501,0.1622179,0.2036573,0.1574093,0.1033014,0.1010201
0.1870838,0.1991044,0.2829004,0.3148708,0.3029091,0.1054319,0.2416736,0.3032041,0.2601897,0.2847185,0.3023034,0.1257073,0.1984829,0.1085979,0.2682676,0.1689702,0.1446067,0.2087251,0.2404363,0.1345443,0.2351003,0.1177144,0.1739797,0.1821612,0.1939651,0.1670583,0.2089513,0.1613857,0.1063162,0.1039233
