"wavenumber","./Lazar 1.CSV","./Lazar 10.CSV","./Lazar 11.CSV","./Lazar 12.CSV","./Lazar 13.CSV","./Lazar 14.CSV","./Lazar 15.CSV","./Lazar 16.CSV","./Lazar 17.CSV","./Lazar 18.CSV","./Lazar 19.CSV","./Lazar 2.CSV","./Lazar 20.CSV","./Lazar 21.CSV","./Lazar 22.CSV","./Lazar 23.CSV","./Lazar 24.CSV","./Lazar 25.CSV","./Lazar 26.CSV","./Lazar 27.CSV","./Lazar 28.CSV","./Lazar 29.CSV","./Lazar 3.CSV","./Lazar 30.CSV","./Lazar 4.CSV","./Lazar 5.CSV","./Lazar 6.CSV","./Lazar 7.CSV","./Lazar 8.CSV","./Lazar 9.CSV"
811.8845,0,0.0292890253500104,0,0.0455579838362623,0.0421599408608945,0.0563874372008623,0.00374685112483756,0.0144382245457608,0,0.0121900300100226,0.00760304116141875,0.0413467433422975,0.0588792462325549,0.0151156842734273,0.0549688736842787,0.0206248103575078,0.0380255933090572,0.0472973298507882,0.0552905898891469,0.0469500242101843,0,0.00589522968230217,0,0.0365470497829032,0.000694677892860341,0.027172121967517,0.0518290811997453,0.00169045623879998,0.00369056176560324,0
812.3666,0,0.0262266858968776,0,0.0439845408687465,0.0395168869398254,0.0552945348744481,0.00388530227570356,0.0125552585287781,0,0.0101854815770734,0.00564787097917533,0.0384485831841603,0.0571771748559426,0.0123448520898146,0.0539253290511127,0.0178776685535064,0.0356702820593039,0.044807589361644,0.0549171087114487,0.0443230333519843,0,0.00459441587204662,0,0.0352453841741518,0.0009266344904286,0.0234517910093501,0.0501744178599239,0.00262609139103068,0.00282142569811263,0
812.8488,0,0.0232158407869633,0,0.0422852432095293,0.036800254234037,0.0539304443976634,0.00373257664698419,0.0107118811413115,0,0.00827401919595098,0.00384687045435768,0.0354697124221516,0.055697844351412,0.00963788408594005,0.0530089956789368,0.0152382405132932,0.0332238014369125,0.0421833101500869,0.0542927433649925,0.0415762052662829,0,0.0033702760388503,0,0.0338341531600704,0.00226851966315901,0.0198753193927702,0.048275745937742,0.00331792893887058,0.00159487510313224,0
813.3309,0,0.0202782979178778,0,0.0404770713511234,0.0340284806351021,0.0523124893708612,0.00327537119265136,0.00891164965613367,0,0.00646716451764957,0.00221510170269892,0.0324214248843282,0.0544380932279274,0.00742892881201919,0.0532744530721364,0.0127183943838341,0.0307002914328077,0.0394353619306938,0.0534387739717306,0.0388125535495436,0,0.00223312451576575,0,0.0323323044126652,0.00331139111294844,0.0164714459331707,0.0461490241718997,0.00375138918544525,0,0
813.813,0,0.0174307734869072,0,0.0385737145193915,0.0312166197704943,0.0504539621901592,0.00250434282473493,0.00715545400690395,0,0.00477401462571976,0.000763450228658155,0.0295325252185682,0.0533919897214317,0.00539604322546449,0.0533972089765625,0.0103280724574371,0.0281112090705972,0.0367537666131335,0.052372712668335,0.035976725823241,0,0.00119231499125475,0,0.0307579305858047,0.00404269830923224,0.0132623795205677,0.043805350762315,0.00391787451456083,0,0
814.2951,0,0.0146851958899426,0,0.0365861801844781,0.0283760306624518,0.0483642102674527,0.00141387069189634,0.00559495520642346,0,0.00320109595815474,0.000501403324022887,0.0266351943478901,0.0525525557009669,0.00354776286550655,0.0534037952794505,0.00807624685519488,0.0254660386276229,0.0340009452307478,0.0511084790246933,0.033080469969376,0,0.000255582082067074,0,0.029126650486744,0.00445683904886781,0.010264870508499,0.0418161499061968,0.003814167857866,0,0
814.7772,0,0.0120515441491405,0,0.0345244782905954,0.0255157421830159,0.0460502983588733,0,0.00411153310511847,0,0.00175333232167827,0.00157517213663624,0.0237364085273014,0.0518749875356722,0.00188994197551567,0.0533199225285177,0.00597251600747601,0.0227741180252534,0.0311840050598683,0.0496579729213406,0.0301370829261136,0,0.000504517909943855,0,0.0274511080436743,0.0045529269118885,0.0074927081658638,0.0397431672221265,0.00331749111679364,0,0
815.2593,0,0.00954115668974355,0,0.0323993852503511,0.0226443786819859,0.0435190843688375,0,0.00270973721731796,0,0.000435357643704648,0.00245365008741082,0.0208449937715416,0.0514064786996494,0.000427548218668084,0.0531718769821919,0.00402859878942806,0.020046900265064,0.0283125278728983,0.0480330285495925,0.0271642287083791,0,0.00113419583523015,0,0.0257411550475627,0.00433218764071612,0.0049592470027903,0.0375956460517239,0.00252145316373848,0,0
815.7415,0,0.00716931183060678,0,0.0302233825572278,0.0197716055071459,0.0413608567131315,0,0.00139740028442279,0,0.000620277000755469,0.00313061544785936,0.0179726573818056,0.0522034833914979,0.000833735288794247,0.0529874065401553,0.00225877194321947,0.0172994625373919,0.0253998279839389,0.0462466794466094,0.0241848228637892,0,0.00162750206532166,0,0.0240047446233817,0.00379607634589778,0.00267884956010186,0.0353843571220603,0.00141917183930497,0,0
816.2236,0,0.00495498195576222,0,0.0280100973046273,0.0169078607889865,0.0391295329079169,0,0.000184484408479196,0,0.00150741033997871,0.00359735961619686,0.0151326953495103,0.0528964703066559,0.00188706083461668,0.0517288986796913,0.000678724697116238,0.0145501708555608,0.0224621185341202,0.0443128350621508,0.0212253610208445,0,0.00197855758901522,0,0.0222491229196479,0.00294605952490265,0.000666450730917015,0.0331215638091857,0,0,0
816.7057,0,0.00291897501645294,0,0.0257728292409704,0.0140630513115954,0.0368406326498452,0,0.000716667508480173,0,0.00221982797313418,0.00369825872844572,0.0123376236496055,0.0535071245198565,0.00272478860695975,0.0502600372218936,0.000696416137954636,0.0121185216599448,0.01951635645064,0.0422449322740055,0.0183130826084418,0,0.00218188039971027,0,0.0204819260724912,0.00164291408403346,0.00106371837081467,0.0308200511348436,0,0,0
817.1878,0,0.00108078259727089,0,0.0235227403812937,0.0117121627877935,0.0345084425944226,0,0.00145662404672161,0,0.0027532179155525,0.00353535109959165,0.00959681726319782,0.0540538693793865,0.00333934636865852,0.048597974004642,0.00185410976733879,0.0097906525945725,0.0165774004745194,0.0400542457397129,0.0154729351868269,0,0.00223288463227319,0,0.0187119977402554,0,0.00249960286138769,0.0284918368525692,0,0,0
817.6699,0,0.000543452179184074,0,0.0212678613919541,0.00949355748491859,0.0321449768924861,0,0.00202893875801224,0,0.00310561506891399,0.00309624177368506,0.00740260515027707,0.0534376495226117,0.00372389831761604,0.0467574307962407,0.00278519922808385,0.00758837778570672,0.0141105454272405,0.0377489957470877,0.0127264941101378,0,0.0021280961613564,0,0.0169496304724307,0,0.00363182007762136,0.0261476905521477,0,0,0
818.152,0,0.00194162726790206,0,0.0190131042291228,0.00741313605006893,0.0297599099826406,0,0.00243013381533069,0,0.00327679551752429,0.00236903328057375,0.00537616672555467,0.0525451161445517,0.00387230534183162,0.0447505389764587,0.00348350632337965,0.00553167601119916,0.0117665259692073,0.0353347228703805,0.0100924834427796,0,0.0018648467826451,0,0.0152066245643143,0,0.00445283085409607,0.0237978450160705,0,0,0
818.6342,0,0.00310398882644497,0,0.0167615218929458,0.00547597677223234,0.0273616581289405,0,0.00265789499427527,0,0.00308054391295895,0.00134149839033672,0.00352391038305348,0.05138055889434,0.00377844282735584,0.0425876738772347,0.00394415192529956,0.00363923802749669,0.00955279992180398,0.0328159136599942,0.00758890517897629,0,0.00144044593573272,0,0.0134958404447742,0,0.00495514161980356,0.0214535838764665,0,0,0
819.1163,0,0.00402086953805044,0,0.0145158562278872,0.00368854304634434,0.0249587482281626,0,0.00270917562786334,0,0.0026609693409844,0,0.00185396718614629,0.049950432569114,0.00327966362777846,0.0402784889600739,0.00416187500392647,0.00192940882228074,0.00747558038314013,0.0301977625236802,0.00523487439576157,0,0.000809427541357008,0,0.0118304767570197,0,0.00512966500633613,0.0191284220456147,0,0,0
819.5984,0,0.00446188723625365,0,0.0122798512813682,0.00206033369555711,0.0225609146424645,0,0.00257890633822488,0,0.00201245070403926,0,0.000377197119205475,0.0482638843762867,0.00249017914959814,0.0378325209140822,0.00394191180301622,0.000420339329593177,0.00554168743347462,0.0277542504509399,0.00305115407578447,0,0,0,0.0102231576679699,0,0.00496444166467727,0.0168382550980174,0,0,0
820.0805,0,0.00458526965451191,0,0.0103081783472037,0.00060370305242447,0.0201791654956394,0,0.00226027278772897,0,0.00112780711018259,0,0.000894006728704483,0.0463316276708085,0.00140014528793621,0.0352589041391685,0.00342396400187818,0.000870804241407852,0.00375932782624915,0.0252849702005755,0.00105869593568612,0,0,0,0.00868508959003598,0,0.00433620540078079,0.0145997341709069,0,0,0
820.5626,0,0.00437546612832785,0,0.00841140127759559,0.000667733563989964,0.0178250670783924,0,0.00174622164010791,0,0,0,0.00194809362069038,0.0441642017009589,0,0.032565457980494,0.00259895340929186,0.00192936835354102,0.00213772550161431,0.0228011332670379,0.000723992791249739,0,0,0,0.00722550249568631,0,0.00331263150416178,0.0124277434212669,0,0,0
821.0447,0,0.00381921902698852,0,0.00659810975053619,0.00174120580477135,0.0155097774452379,0,0.000980506347518577,0,0,0,0.00277683424975516,0.0422878093955213,0,0.0297577531157878,0.00145941900821562,0.00274476461863378,0.000686411656649332,0.0203124309909654,0.00228352768910303,0,0,0,0.00585125571625267,0,0.00187401305293461,0.0103327240813761,0,0,0
821.5269,0,0.00290730080666856,0,0.00487672038414188,0.00260631042141003,0.0132434360947304,0,0,0,0,0,0.00337609947434203,0.0403040464058125,0,0.0274108976525728,0,0.00331093295448979,0.000585370889304792,0.0178262012091007,0.00361261346891531,0,0,0,0.00456699346129294,0,0,0.0083195751794711,0,0,0
822.009,0,0.00163480018750078,0,0.00325569571555596,0.00325516947068207,0.0110352802268776,0,0,0,0,0,0.00374460707914255,0.0382232668588693,0,0.0250786695408713,0,0.0036254295274659,0.00166848476567695,0.0153478783963574,0.00429014444925577,0,0,0,0.00337552971592606,0,0,0.00638841908607545,0,0,0
822.4911,0,0,0,0.00174409645155365,0.00368147350789642,0.00889416729551737,0,0,0,0,0,0.00388115232321881,0.0360562611917516,0,0.0227680129005782,0,0.00368768736019717,0.00255318168682498,0.0128823790388061,0.00464533557074806,0,0,0,0.00227827536237704,0,0,0.0045367867335484,0,0,0
822.9732,0,0,0,0.000352003290502891,0.00387882129004725,0.00682913987046787,0,0,0,0,0,0.00378196084706871,0.0338156845664999,0,0.020487206331775,0,0.00349717843534654,0.00322849380734933,0.0104355642485498,0.00467640430135612,0,0,0,0.00127571189428811,0,0,0.00301239587024546,0,0,0
823.4553,0,0,0,0.000909677858937229,0.00368082852005547,0.00484942959621595,0,0,0,0,0,0.00328169255095147,0.0315164672761338,0,0.0182465172009965,0,0.00305253637199632,0.00368232471479433,0.00842496884938021,0.00438189867369952,0,0,0,0.00036782894564606,0,0,0.00161920217340488,0,0,0
823.9374,0,0,0,0.00178687759700637,0.00320331740376349,0.0032084777468037,0,0,0,0,0,0.00249290934205339,0.0291748832830777,0,0.0160577122814135,0,0.00235192558804473,0.00390255107844622,0.00653842828233479,0.00376134024748077,0,0,0,0.000385584001164707,0,0,0.000361976037595946,0,0,0
824.4196,0,0,0,0.00246084583124347,0.00243621594699266,0.00172193176183796,0,0,0,0,0,0.00140262320797219,0.0268067475088028,0,0.0139326440042483,0,0.0013128202862283,0.00370990239285534,0.00478836908483473,0.00281661021135411,0,0,0,0.00103008201569295,0,0,0.000752966193677518,0,0,0
824.9017,0,0,0,0.00292294985945819,0.00137070100244742,0.000397029631658053,0,0,0,0,0,0,0.0244256871279935,0,0.0118817345970275,0,0,0.00322871469451476,0.00318544816413625,0.00155262657637824,0,0,0,0.00156200602496391,0,0,0.00171929250588267,0,0,0
825.3838,0,0,0,0.00316805481373552,0,0.000761420166303102,0,0,0,0,0,0,0.0220423900353582,0,0.00991313058293578,0,0,0.00245281093829287,0.0017379531981422,0,0,0,0,0.00197448279066488,0,0,0.00253197354690003,0,0,0
825.8659,0,0,0,0.00319401006160635,0,0.00175024783178217,0,0,0,0,0,0,0.0196653798271227,0,0.0080330419716483,0,0,0.00137797197867134,0.000452468720366102,0,0,0,0,0.00225705658474723,0,0,0.00297058137584472,0,0,0
826.348,0,0,0,0.00300067588668282,0,0.00256687897555437,0,0,0,0,0,0,0.017302608343545,0,0.00624677362319251,0,0,0,0.000664546171591882,0,0,0,0,0.00234403117405208,0,0,0.00320257715153541,0,0,0
826.8301,0,0,0,0.00258876238930264,0,0.00320856910226798,0,0,0,0,0,0,0.0149632434506497,0,0.00455998028082124,0,0,0,0.00160510114551535,0,0,0,0,0.00226089518758055,0,0,0.00322381422599956,0,0,0
827.3123,0,0,0,0.00195935360307636,0,0.00344038543611043,0,0,0,0,0,0,0.012658349681023,0,0.00297904166981794,0,0,0,0.00235925884156898,0,0,0,0,0.00199287637268716,0,0,0.00303002408662057,0,0,0
827.7944,0,0,0,0.00111400455959482,0,0.00344252587974885,0,0,0,0,0,0,0.0104004569902524,0,0.00151048186678474,0,0,0,0.00291583866327225,0,0,0,0,0.00152905654571263,0,0,0.00261714129018168,0,0,0
828.2765,0,0,0,0,0,0.0032136747520318,0,0,0,0,0,0,0.00838501884991458,0,0.000159427463178533,0,0,0,0.00326435915835192,0,0,0,0,0.000864387031053318,0,0,0.001982273251341,0,0,0
828.7586,0,0,0,0,0,0.00275554885118393,0,0,0,0,0,0,0.00647919440971889,0,0.00084196934883857,0,0,0,0.00339691016000758,0,0,0,0,0,0,0,0.00112456777575609,0,0,0
829.2407,0,0,0,0,0,0.00207231820734633,0,0,0,0,0,0,0.00469181373910681,0,0.00167542152217376,0,0,0,0.00330928973380268,0,0,0,0,0,0,0,0,0,0,0
829.7228,0,0,0,0,0,0.0011685787802221,0,0,0,0,0,0,0.00302813189313619,0,0.00234395837310831,0,0,0,0.00285983474613573,0,0,0,0,0,0,0,0,0,0,0
830.205,0,0,0,0,0,0,0,0,0,0,0,0,0.00149054089890306,0,0.00285267670260646,0,0,0,0.00215938092748232,0,0,0,0,0,0,0,0,0,0,0
830.6871,0,0,0,0,0,0,0,0,0,0,0,0,7.95092918448447e-05,0,0.00320681902196545,0,0,0,0.00120691959266165,0,0,0,0,0,0,0,0,0,0,0
831.1692,0,0,0,0,0,0,0,0,0,0,0,0,0.00120571098359557,0,0.00318058351310579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831.6513,0,0,0,0,0,0,0,0,0,0,0,0,0.00200231823504633,0,0.00295581401102429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832.1334,0,0,0,0,0,0,0,0,0,0,0,0,0.00259863371902815,0,0.00253086347573701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832.6155,0,0,0,0,0,0,0,0,0,0,0,0,0.00299532088699646,0,0.00190354155364388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833.0977,0,0,0,0,0,0,0,0,0,0,0,0,0.00319357632016432,0,0.00107192872042732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833.5798,0,0,0,0,0,0,0,0,0,0,0,0,0.00319383376680743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834.0619,0,0,0,0,0,0,0,0,0,0,0,0,0.00299461276878277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834.544,0,0,0,0,0,0,0,0,0,0,0,0,0.00259196858426272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835.0261,0,0,0,0,0,0,0,0,0,0,0,0,0.00198024486592682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835.5082,0,0,0,0,0,0,0,0,0,0,0,0,0.00110430571942784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
