Wavenumber,Intensity
802.2422,0.1098155
809.9561,0.1022048
817.6699,0.08578011
825.3838,0.06987655
833.0977,0.05002879
840.8115,0.03438106
848.5254,0.01753448
856.2393,0.004904841
863.9531,5.285076e-08
871.667,0.004787063
879.3809,0.006237182
887.0947,0.01188688
894.8086,0.0236616
902.5225,0.02604182
910.2363,0.02038332
917.9502,0.02135321
925.6641,0.02163871
933.3779,0.03013785
941.0918,0.05856054
948.8057,0.1037475
956.5195,0.155526
964.2334,0.2152857
971.9473,0.278844
979.6611,0.3429005
987.375,0.3961413
995.0889,0.4631644
1002.803,0.5582563
1010.517,0.6737131
1018.23,0.7759531
1025.944,0.8663874
1033.658,0.9472331
1041.372,1.0
1049.086,0.9583825
1056.8,0.8807642
1064.514,0.850883
1072.228,0.8527339
1079.941,0.8143056
1087.655,0.7287966
1095.369,0.6257157
1103.083,0.529869
1110.797,0.458618
1118.511,0.408622
1126.225,0.3767904
1133.938,0.3523894
1141.652,0.3380812
1149.366,0.3239917
1157.08,0.273027
1164.794,0.1988339
1172.508,0.108422
1180.222,0.03666299
1187.936,0.0
1195.649,0.002185775
1203.363,0.03273354
1211.077,0.0677292
1218.791,0.0994804
1226.505,0.1335717
1234.219,0.1705388
1241.933,0.2010255
1249.646,0.2128545
1257.36,0.20791
1265.074,0.1899244
1272.788,0.1696579
1280.502,0.1531872
1288.216,0.1465333
1295.93,0.1454553
1303.644,0.1523145
1311.357,0.1670602
1319.071,0.1871771
1326.785,0.2046042
1334.499,0.2271411
1342.213,0.2444758
1349.927,0.2623017
1357.641,0.2908951
1365.354,0.3201633
1373.068,0.3422587
1380.782,0.3394569
1388.496,0.3278573
1396.21,0.3304897
1403.924,0.3448136
1411.638,0.359606
1419.352,0.361259
1427.065,0.3435049
1434.779,0.312129
1442.493,0.2775255
1450.207,0.2465225
1457.921,0.2129516
1465.635,0.1666255
1473.349,0.1030198
1481.063,0.04773317
1488.776,0.02516655
1496.49,0.02964724
1504.204,0.04773686
1511.918,0.07853689
1519.632,0.1021799
1527.346,0.1346228
1535.06,0.17049
1542.773,0.2190375
1550.487,0.2709148
1558.201,0.335193
1565.915,0.4129291
1573.629,0.5139233
1581.343,0.6299272
1589.057,0.7400758
1596.771,0.821624
1604.484,0.8595785
1612.198,0.8652343
1619.912,0.850431
1627.626,0.8281794
1635.34,0.7968445
1643.054,0.7553415
1650.768,0.7014157
1658.481,0.6293969
1666.195,0.5489575
1673.909,0.4607008
1681.623,0.3758727
1689.337,0.3036833
1697.051,0.2597502
1704.765,0.2444391
1712.479,0.2508248
1720.192,0.2682498
1727.906,0.2672132
1735.62,0.2530772
1743.334,0.210601
1751.048,0.1577215
1758.762,0.1095103
1766.476,0.07480684
1774.189,0.049
1781.903,0.0295607
1789.617,0.0134303
1797.331,1.321269e-08
