Wavenumber,Intensity
802.2422,0.0836762
809.9561,0.08008423
817.6699,0.06763653
825.3838,0.05072848
833.0977,0.03532625
840.8115,0.02037787
848.5254,0.007382759
856.2393,0.0006771389
863.9531,0.0
871.667,0.007036716
879.3809,0.01291692
887.0947,0.02982534
894.8086,0.05019074
902.5225,0.05608382
910.2363,0.05431295
917.9502,0.05889406
925.6641,0.06476378
933.3779,0.08142941
941.0918,0.1176971
948.8057,0.1726862
956.5195,0.2351127
964.2334,0.3046856
971.9473,0.3806401
979.6611,0.4636497
987.375,0.5432739
995.0889,0.6314238
1002.803,0.7311983
1010.517,0.833019
1018.23,0.9184349
1025.944,0.9645905
1033.658,1.0
1041.372,0.9807189
1049.086,0.92806
1056.8,0.8649718
1064.514,0.8087782
1072.228,0.7799447
1079.941,0.7258119
1087.655,0.6360478
1095.369,0.5486197
1103.083,0.4793156
1110.797,0.42077
1118.511,0.3659714
1126.225,0.3351116
1133.938,0.3183729
1141.652,0.327208
1149.366,0.3335732
1157.08,0.2875694
1164.794,0.1977205
1172.508,0.08990208
1180.222,0.02180522
1187.936,0.0
1195.649,0.02178816
1203.363,0.06376369
1211.077,0.09286378
1218.791,0.1237209
1226.505,0.1605118
1234.219,0.1941398
1241.933,0.2182391
1249.646,0.2297969
1257.36,0.230187
1265.074,0.2225638
1272.788,0.2113914
1280.502,0.2083285
1288.216,0.2110435
1295.93,0.2201858
1303.644,0.2408211
1311.357,0.2697218
1319.071,0.3031891
1326.785,0.3439549
1334.499,0.4002313
1342.213,0.4089733
1349.927,0.3913094
1357.641,0.4101594
1365.354,0.4381008
1373.068,0.4425134
1380.782,0.4345232
1388.496,0.4226041
1396.21,0.4258632
1403.924,0.4545867
1411.638,0.4813749
1419.352,0.4969265
1427.065,0.4950787
1434.779,0.4689378
1442.493,0.4182622
1450.207,0.3631257
1457.921,0.3145938
1465.635,0.2560411
1473.349,0.1744086
1481.063,0.1187637
1488.776,0.09496034
1496.49,0.1159345
1504.204,0.1413963
1511.918,0.1793905
1519.632,0.2135182
1527.346,0.2616735
1535.06,0.3182595
1542.773,0.3882191
1550.487,0.4602115
1558.201,0.5473792
1565.915,0.6358651
1573.629,0.7532509
1581.343,0.8675895
1589.057,0.9509401
1596.771,0.9969252
1604.484,0.9949965
1612.198,0.9665185
1619.912,0.9333097
1627.626,0.8922517
1635.34,0.8461411
1643.054,0.7922174
1650.768,0.7353358
1658.481,0.6577336
1666.195,0.5662152
1673.909,0.4755941
1681.623,0.3789784
1689.337,0.3053232
1697.051,0.2608759
1704.765,0.2257495
1712.479,0.2223374
1720.192,0.2329311
1727.906,0.225326
1735.62,0.2210544
1743.334,0.175796
1751.048,0.1361699
1758.762,0.09829149
1766.476,0.0682757
1774.189,0.04138833
1781.903,0.02679162
1789.617,0.01352817
1797.331,2.299595e-08
