Wavenumber,Intensity
802.2422,0.07783031
809.9561,0.072124
817.6699,0.06344907
825.3838,0.05354967
833.0977,0.04264684
840.8115,0.0344348
848.5254,0.02654673
856.2393,0.0214855
863.9531,0.01914502
871.667,0.02367037
879.3809,0.03300304
887.0947,0.05183769
894.8086,0.05704625
902.5225,0.05099179
910.2363,0.04681507
917.9502,0.05433857
925.6641,0.05899914
933.3779,0.06009721
941.0918,0.07018383
948.8057,0.0907736
956.5195,0.1258708
964.2334,0.1801204
971.9473,0.2421934
979.6611,0.3250414
987.375,0.4470832
995.0889,0.5807498
1002.803,0.6665119
1010.517,0.7447262
1018.23,0.8301268
1025.944,0.9087633
1033.658,0.9693617
1041.372,1.0
1049.086,0.9353288
1056.8,0.8533143
1064.514,0.8453698
1072.228,0.8562794
1079.941,0.8082486
1087.655,0.6620668
1095.369,0.5235397
1103.083,0.4826218
1110.797,0.4348485
1118.511,0.3426886
1126.225,0.2903466
1133.938,0.276919
1141.652,0.3007385
1149.366,0.3250455
1157.08,0.303912
1164.794,0.2026035
1172.508,0.08759477
1180.222,0.02040183
1187.936,0.0
1195.649,0.02696275
1203.363,0.05263659
1211.077,0.04132805
1218.791,0.04997369
1226.505,0.07675613
1234.219,0.09863592
1241.933,0.1137895
1249.646,0.1251702
1257.36,0.1162486
1265.074,0.09840631
1272.788,0.08652289
1280.502,0.0880555
1288.216,0.09965154
1295.93,0.1136889
1303.644,0.1325696
1311.357,0.1502335
1319.071,0.1494157
1326.785,0.1462169
1334.499,0.1577406
1342.213,0.1781203
1349.927,0.1931213
1357.641,0.2077052
1365.354,0.2298716
1373.068,0.2356227
1380.782,0.2051996
1388.496,0.1733062
1396.21,0.1668622
1403.924,0.1804104
1411.638,0.1927879
1419.352,0.1970078
1427.065,0.1919299
1434.779,0.1778744
1442.493,0.1631439
1450.207,0.1529309
1457.921,0.1413407
1465.635,0.1144917
1473.349,0.07617728
1481.063,0.05028769
1488.776,0.03859789
1496.49,0.04670065
1504.204,0.05320501
1511.918,0.06988718
1519.632,0.08332401
1527.346,0.09786057
1535.06,0.1100264
1542.773,0.1240152
1550.487,0.1331453
1558.201,0.141702
1565.915,0.1448681
1573.629,0.1574906
1581.343,0.1759607
1589.057,0.2007437
1596.771,0.2294692
1604.484,0.2574398
1612.198,0.2901259
1619.912,0.3297269
1627.626,0.360992
1635.34,0.3741552
1643.054,0.3730876
1650.768,0.3581153
1658.481,0.327904
1666.195,0.2834497
1673.909,0.237048
1681.623,0.1896624
1689.337,0.1544589
1697.051,0.125209
1704.765,0.09859303
1712.479,0.08642093
1720.192,0.08867333
1727.906,0.08397736
1735.62,0.08416165
1743.334,0.07045953
1751.048,0.06014484
1758.762,0.04868503
1766.476,0.04177124
1774.189,0.03647016
1781.903,0.03262879
1789.617,0.02929917
1797.331,0.02871783
