Wavenumber,Intensity
802.2422,0.1395715
809.9561,0.1259423
817.6699,0.1086441
825.3838,0.08736352
833.0977,0.06735568
840.8115,0.05095647
848.5254,0.03207186
856.2393,0.01921912
863.9531,0.01139074
871.667,0.009950581
879.3809,0.006229375
887.0947,0.007891482
894.8086,0.01692737
902.5225,0.01584233
910.2363,0.00271891
917.9502,0.0
925.6641,0.003825169
933.3779,0.01492901
941.0918,0.03950047
948.8057,0.07749403
956.5195,0.123125
964.2334,0.1740478
971.9473,0.2304627
979.6611,0.2919844
987.375,0.3403386
995.0889,0.3890337
1002.803,0.4580139
1010.517,0.5560099
1018.23,0.6643097
1025.944,0.7844844
1033.658,0.9015949
1041.372,1.0
1049.086,0.9750235
1056.8,0.8866148
1064.514,0.8496447
1072.228,0.8512965
1079.941,0.8220758
1087.655,0.7430254
1095.369,0.6477812
1103.083,0.5678675
1110.797,0.5090364
1118.511,0.4609051
1126.225,0.4169194
1133.938,0.3645333
1141.652,0.3233566
1149.366,0.2986701
1157.08,0.2519431
1164.794,0.1893623
1172.508,0.1219557
1180.222,0.07034108
1187.936,0.03839231
1195.649,0.0386976
1203.363,0.06608111
1211.077,0.09479241
1218.791,0.1185137
1226.505,0.1410024
1234.219,0.1684781
1241.933,0.1905397
1249.646,0.1975006
1257.36,0.1896329
1265.074,0.1783074
1272.788,0.1630375
1280.502,0.1465689
1288.216,0.1391966
1295.93,0.1396557
1303.644,0.1457534
1311.357,0.1567094
1319.071,0.1664345
1326.785,0.176137
1334.499,0.1846682
1342.213,0.2021306
1349.927,0.2273131
1357.641,0.2543674
1365.354,0.2858336
1373.068,0.3105635
1380.782,0.3280565
1388.496,0.3275212
1396.21,0.3242491
1403.924,0.3360287
1411.638,0.3432005
1419.352,0.3342296
1427.065,0.3015815
1434.779,0.2645535
1442.493,0.2295932
1450.207,0.2040775
1457.921,0.1825849
1465.635,0.149692
1473.349,0.08113345
1481.063,0.02666469
1488.776,2.405434e-08
1496.49,0.01294097
1504.204,0.02856674
1511.918,0.05122041
1519.632,0.06572578
1527.346,0.09695643
1535.06,0.1326071
1542.773,0.1820543
1550.487,0.2300076
1558.201,0.2954308
1565.915,0.3642088
1573.629,0.4676059
1581.343,0.5869073
1589.057,0.6963924
1596.771,0.7866958
1604.484,0.8280729
1612.198,0.8350138
1619.912,0.8225233
1627.626,0.786854
1635.34,0.73811
1643.054,0.6838038
1650.768,0.6326895
1658.481,0.5621317
1666.195,0.4824936
1673.909,0.4043875
1681.623,0.323082
1689.337,0.2634193
1697.051,0.2329794
1704.765,0.2166495
1712.479,0.2264026
1720.192,0.2523761
1727.906,0.2512627
1735.62,0.2517662
1743.334,0.209233
1751.048,0.1691585
1758.762,0.1296856
1766.476,0.09598512
1774.189,0.06951917
1781.903,0.04483779
1789.617,0.02261026
1797.331,4.810867e-08
