Wavenumber,Intensity
802.2422,0.09373306
809.9561,0.08739271
817.6699,0.07838331
825.3838,0.06768452
833.0977,0.05520596
840.8115,0.04323048
848.5254,0.03054017
856.2393,0.0249065
863.9531,0.02674367
871.667,0.03702712
879.3809,0.04565492
887.0947,0.05922005
894.8086,0.07656081
902.5225,0.08269675
910.2363,0.0844546
917.9502,0.08842235
925.6641,0.09348204
933.3779,0.1070864
941.0918,0.1417213
948.8057,0.1909491
956.5195,0.2475895
964.2334,0.3091328
971.9473,0.3735276
979.6611,0.4355715
987.375,0.4892039
995.0889,0.5539723
1002.803,0.6409475
1010.517,0.7403057
1018.23,0.8254194
1025.944,0.9002529
1033.658,0.9653558
1041.372,1.0
1049.086,0.9625527
1056.8,0.8981403
1064.514,0.8778021
1072.228,0.8789885
1079.941,0.8467795
1087.655,0.7683413
1095.369,0.6752805
1103.083,0.5970022
1110.797,0.5406457
1118.511,0.4987301
1126.225,0.4760096
1133.938,0.4603202
1141.652,0.4519611
1149.366,0.4446178
1157.08,0.4036677
1164.794,0.3342331
1172.508,0.2509301
1180.222,0.1871188
1187.936,0.1570092
1195.649,0.1651315
1203.363,0.1981541
1211.077,0.2307996
1218.791,0.2637676
1226.505,0.2969099
1234.219,0.3299363
1241.933,0.3549668
1249.646,0.3633178
1257.36,0.3568852
1265.074,0.3419589
1272.788,0.3257704
1280.502,0.3162082
1288.216,0.3144387
1295.93,0.3179637
1303.644,0.3282667
1311.357,0.345423
1319.071,0.3643016
1326.785,0.38313
1334.499,0.403731
1342.213,0.4202479
1349.927,0.4371954
1357.641,0.4606391
1365.354,0.4870278
1373.068,0.4968869
1380.782,0.4942303
1388.496,0.4852702
1396.21,0.4851149
1403.924,0.5016696
1411.638,0.5156661
1419.352,0.5161653
1427.065,0.497724
1434.779,0.470266
1442.493,0.4372347
1450.207,0.4066048
1457.921,0.3745126
1465.635,0.3294683
1473.349,0.2668965
1481.063,0.2181321
1488.776,0.1934337
1496.49,0.204806
1504.204,0.2213606
1511.918,0.2501297
1519.632,0.2747229
1527.346,0.3052355
1535.06,0.3382583
1542.773,0.3835746
1550.487,0.4269023
1558.201,0.4872509
1565.915,0.5475514
1573.629,0.6358976
1581.343,0.7344443
1589.057,0.8211322
1596.771,0.884876
1604.484,0.9117273
1612.198,0.9123906
1619.912,0.9031405
1627.626,0.8821412
1635.34,0.8470193
1643.054,0.804476
1650.768,0.7552551
1658.481,0.6866868
1666.195,0.6075675
1673.909,0.5250932
1681.623,0.4398756
1689.337,0.3684664
1697.051,0.3232639
1704.765,0.2914636
1712.479,0.2908201
1720.192,0.3083802
1727.906,0.3019199
1735.62,0.2942363
1743.334,0.2515936
1751.048,0.2066476
1758.762,0.1645149
1766.476,0.1314167
1774.189,0.105537
1781.903,0.08375168
1789.617,0.06434055
1797.331,0.04861512
