Wavenumber,Intensity
802.2422,0.1173242
809.9561,0.1058491
817.6699,0.08960489
825.3838,0.07612703
833.0977,0.05470373
840.8115,0.03738423
848.5254,0.01630556
856.2393,0.003521875
863.9531,0.0
871.667,0.004901448
879.3809,0.00641624
887.0947,0.01237317
894.8086,0.02324102
902.5225,0.02623944
910.2363,0.02058074
917.9502,0.02124839
925.6641,0.02338678
933.3779,0.03631256
941.0918,0.07059519
948.8057,0.1223814
956.5195,0.1783458
964.2334,0.2422624
971.9473,0.306057
979.6611,0.3694113
987.375,0.4138992
995.0889,0.4758605
1002.803,0.5624726
1010.517,0.6756449
1018.23,0.7690908
1025.944,0.8858705
1033.658,0.9158152
1041.372,1.0
1049.086,0.9385965
1056.8,0.8430214
1064.514,0.8332824
1072.228,0.8585073
1079.941,0.8372663
1087.655,0.7495648
1095.369,0.638973
1103.083,0.5350596
1110.797,0.459803
1118.511,0.4064803
1126.225,0.3780402
1133.938,0.3570338
1141.652,0.3416666
1149.366,0.3267831
1157.08,0.2753172
1164.794,0.1975914
1172.508,0.1041662
1180.222,0.03308192
1187.936,4.117514e-08
1195.649,0.005050172
1203.363,0.03851729
1211.077,0.0727575
1218.791,0.1058661
1226.505,0.1399889
1234.219,0.1738253
1241.933,0.1990867
1249.646,0.2088922
1257.36,0.2024965
1265.074,0.1870323
1272.788,0.1701975
1280.502,0.1580425
1288.216,0.1543328
1295.93,0.1562542
1303.644,0.1654935
1311.357,0.1826222
1319.071,0.2021477
1326.785,0.2271967
1334.499,0.2575867
1342.213,0.2735594
1349.927,0.2896128
1357.641,0.3165792
1365.354,0.3442301
1373.068,0.3528509
1380.782,0.3492263
1388.496,0.3408879
1396.21,0.3439978
1403.924,0.3611345
1411.638,0.3763995
1419.352,0.377735
1427.065,0.3572893
1434.779,0.3259436
1442.493,0.2895361
1450.207,0.2578842
1457.921,0.219579
1465.635,0.1708177
1473.349,0.1024183
1481.063,0.05327014
1488.776,0.03206477
1496.49,0.0386875
1504.204,0.05712223
1511.918,0.08588241
1519.632,0.1103491
1527.346,0.1470208
1535.06,0.1905208
1542.773,0.2499759
1550.487,0.3087806
1558.201,0.3812065
1565.915,0.464215
1573.629,0.5683317
1581.343,0.6810786
1589.057,0.7786124
1596.771,0.843919
1604.484,0.8632577
1612.198,0.8498904
1619.912,0.8197016
1627.626,0.7873694
1635.34,0.7522347
1643.054,0.7085223
1650.768,0.6540789
1658.481,0.5818089
1666.195,0.5005128
1673.909,0.4147009
1681.623,0.3328144
1689.337,0.2632998
1697.051,0.223096
1704.765,0.2062059
1712.479,0.2162532
1720.192,0.236191
1727.906,0.2367308
1735.62,0.2277095
1743.334,0.1897811
1751.048,0.1450626
1758.762,0.1023384
1766.476,0.06943737
1774.189,0.04659439
1781.903,0.02773459
1789.617,0.01314422
1797.331,2.058757e-08
