Wavenumber,Intensity
802.2422,0.08740643
809.9561,0.08145471
817.6699,0.06578331
825.3838,0.04956011
833.0977,0.03225737
840.8115,0.01899691
848.5254,0.005595473
856.2393,0.0
863.9531,0.004286938
871.667,0.0171895
879.3809,0.02644155
887.0947,0.03767834
894.8086,0.05683355
902.5225,0.06414881
910.2363,0.06423262
917.9502,0.07480031
925.6641,0.08467238
933.3779,0.1085342
941.0918,0.1546905
948.8057,0.2181056
956.5195,0.2834212
964.2334,0.3562049
971.9473,0.4266005
979.6611,0.4929293
987.375,0.5443656
995.0889,0.6114614
1002.803,0.7003099
1010.517,0.8010547
1018.23,0.8754609
1025.944,0.9526674
1033.658,0.9686919
1041.372,0.9999999
1049.086,0.9115009
1056.8,0.8133824
1064.514,0.7879432
1072.228,0.7870879
1079.941,0.7437176
1087.655,0.6531855
1095.369,0.5545645
1103.083,0.4666079
1110.797,0.4062687
1118.511,0.3621366
1126.225,0.339766
1133.938,0.3191705
1141.652,0.3103852
1149.366,0.2966536
1157.08,0.2447084
1164.794,0.1718924
1172.508,0.08508942
1180.222,0.02443035
1187.936,0.0
1195.649,0.01631628
1203.363,0.05845993
1211.077,0.09945936
1218.791,0.1358553
1226.505,0.1739416
1234.219,0.2124072
1241.933,0.2397817
1249.646,0.2481364
1257.36,0.2399823
1265.074,0.2221191
1272.788,0.2036744
1280.502,0.1928775
1288.216,0.1916049
1295.93,0.1949372
1303.644,0.2065182
1311.357,0.2264131
1319.071,0.2481032
1326.785,0.2711693
1334.499,0.2958326
1342.213,0.3126261
1349.927,0.3323486
1357.641,0.3595862
1365.354,0.3862108
1373.068,0.4007275
1380.782,0.3949523
1388.496,0.3824266
1396.21,0.3819523
1403.924,0.3994508
1411.638,0.4100411
1419.352,0.4069176
1427.065,0.3830052
1434.779,0.3502719
1442.493,0.3160908
1450.207,0.2820394
1457.921,0.2496035
1465.635,0.1999072
1473.349,0.1323496
1481.063,0.0873538
1488.776,0.07061943
1496.49,0.09257957
1504.204,0.1178775
1511.918,0.157008
1519.632,0.1888912
1527.346,0.228832
1535.06,0.2737712
1542.773,0.3330464
1550.487,0.3889877
1558.201,0.4628203
1565.915,0.5413672
1573.629,0.6470677
1581.343,0.7569404
1589.057,0.8464429
1596.771,0.9036201
1604.484,0.9153872
1612.198,0.9016033
1619.912,0.875798
1627.626,0.8398246
1635.34,0.797963
1643.054,0.7474098
1650.768,0.6897131
1658.481,0.6159689
1666.195,0.530727
1673.909,0.4449714
1681.623,0.356548
1689.337,0.2902146
1697.051,0.2540686
1704.765,0.2357803
1712.479,0.2430304
1720.192,0.2657347
1727.906,0.2594475
1735.62,0.2480395
1743.334,0.1976472
1751.048,0.1480478
1758.762,0.1033642
1766.476,0.07273359
1774.189,0.04746053
1781.903,0.0284538
1789.617,0.01300715
1797.331,9.037055e-08
