Wavenumber,Intensity
802.2422,0.1215601
809.9561,0.1101368
817.6699,0.09478509
825.3838,0.0799547
833.0977,0.05878118
840.8115,0.04138939
848.5254,0.02054576
856.2393,0.00656967
863.9531,2.973011e-08
871.667,0.002411023
879.3809,0.002328878
887.0947,0.006584208
894.8086,0.01609743
902.5225,0.01569553
910.2363,0.007752304
917.9502,0.006265977
925.6641,0.006656066
933.3779,0.01517104
941.0918,0.04393765
948.8057,0.09013776
956.5195,0.1425283
964.2334,0.2018085
971.9473,0.2647044
979.6611,0.328528
987.375,0.3813742
995.0889,0.4486498
1002.803,0.543869
1010.517,0.6597728
1018.23,0.7603025
1025.944,0.8573952
1033.658,0.9404861
1041.372,1.0
1049.086,0.9645659
1056.8,0.8924083
1064.514,0.8730109
1072.228,0.8832321
1079.941,0.8487896
1087.655,0.7578144
1095.369,0.6453236
1103.083,0.5475671
1110.797,0.4725111
1118.511,0.4166574
1126.225,0.3833604
1133.938,0.3588593
1141.652,0.3434974
1149.366,0.3320911
1157.08,0.2835694
1164.794,0.2053158
1172.508,0.1111752
1180.222,0.03785791
1187.936,2.973011e-08
1195.649,0.00262832
1203.363,0.032843
1211.077,0.063453
1218.791,0.09289502
1226.505,0.1250082
1234.219,0.158911
1241.933,0.1865292
1249.646,0.1975634
1257.36,0.1924931
1265.074,0.1766004
1272.788,0.1596969
1280.502,0.1468319
1288.216,0.1439759
1295.93,0.1469227
1303.644,0.1570324
1311.357,0.1751845
1319.071,0.1948641
1326.785,0.2149024
1334.499,0.2402893
1342.213,0.2581534
1349.927,0.2769395
1357.641,0.3054625
1365.354,0.3333054
1373.068,0.3472254
1380.782,0.3437807
1388.496,0.333482
1396.21,0.3352375
1403.924,0.3510332
1411.638,0.3671104
1419.352,0.3699478
1427.065,0.3518255
1434.779,0.3189298
1442.493,0.2820929
1450.207,0.2517011
1457.921,0.2187624
1465.635,0.1694666
1473.349,0.1027014
1481.063,0.04897122
1488.776,0.02405746
1496.49,0.02513794
1504.204,0.03783406
1511.918,0.06294414
1519.632,0.08319706
1527.346,0.1158081
1535.06,0.1548729
1542.773,0.2095465
1550.487,0.26721
1558.201,0.3383411
1565.915,0.4244451
1573.629,0.5302618
1581.343,0.6482357
1589.057,0.7540226
1596.771,0.8310392
1604.484,0.8609127
1612.198,0.8582417
1619.912,0.8348223
1627.626,0.8067446
1635.34,0.77552
1643.054,0.7347189
1650.768,0.6807674
1658.481,0.6087781
1666.195,0.5292493
1673.909,0.4421181
1681.623,0.3599634
1689.337,0.2882702
1697.051,0.2425499
1704.765,0.226245
1712.479,0.2326674
1720.192,0.2524217
1727.906,0.2519909
1735.62,0.2426087
1743.334,0.2048944
1751.048,0.1577792
1758.762,0.1141027
1766.476,0.07742469
1774.189,0.05326941
1781.903,0.03191772
1789.617,0.01389179
1797.331,0.0
