Wavenumber,Intensity
802.2422,0.09015794
809.9561,0.08124747
817.6699,0.06606267
825.3838,0.05316943
833.0977,0.03376812
840.8115,0.02151796
848.5254,0.006185574
856.2393,3.311973e-08
863.9531,0.005239807
871.667,0.0183689
879.3809,0.02743443
887.0947,0.04065421
894.8086,0.05860364
902.5225,0.0660278
910.2363,0.06730735
917.9502,0.07837914
925.6641,0.09380244
933.3779,0.1216466
941.0918,0.1742597
948.8057,0.2392887
956.5195,0.3101914
964.2334,0.3817104
971.9473,0.4539291
979.6611,0.5180694
987.375,0.5713145
995.0889,0.6402279
1002.803,0.7355332
1010.517,0.8341079
1018.23,0.9084718
1025.944,0.9666219
1033.658,0.9982274
1041.372,1.0
1049.086,0.9255157
1056.8,0.8415619
1064.514,0.805162
1072.228,0.7836447
1079.941,0.7245092
1087.655,0.6324512
1095.369,0.5341994
1103.083,0.4499793
1110.797,0.3897374
1118.511,0.3493859
1126.225,0.3266067
1133.938,0.3071071
1141.652,0.2961935
1149.366,0.2814079
1157.08,0.2344855
1164.794,0.1640929
1172.508,0.07935627
1180.222,0.01878651
1187.936,3.311973e-08
1195.649,0.02060498
1203.363,0.06614461
1211.077,0.1108145
1218.791,0.149297
1226.505,0.1883449
1234.219,0.2268734
1241.933,0.2534974
1249.646,0.262075
1257.36,0.2536128
1265.074,0.2415459
1272.788,0.2259394
1280.502,0.2160668
1288.216,0.2180406
1295.93,0.2239035
1303.644,0.2387343
1311.357,0.2593894
1319.071,0.2821555
1326.785,0.3061687
1334.499,0.3345044
1342.213,0.352153
1349.927,0.3718448
1357.641,0.3998663
1365.354,0.4248714
1373.068,0.430711
1380.782,0.4275794
1388.496,0.4190127
1396.21,0.4187958
1403.924,0.4335249
1411.638,0.4425609
1419.352,0.4349018
1427.065,0.4045683
1434.779,0.3671283
1442.493,0.3290751
1450.207,0.2922553
1457.921,0.2564475
1465.635,0.2021319
1473.349,0.1344266
1481.063,0.09064043
1488.776,0.07092094
1496.49,0.09250911
1504.204,0.1171151
1511.918,0.154436
1519.632,0.1828637
1527.346,0.2308718
1535.06,0.2796003
1542.773,0.34863
1550.487,0.4154014
1558.201,0.4985475
1565.915,0.5796339
1573.629,0.692662
1581.343,0.8027256
1589.057,0.8874398
1596.771,0.9348291
1604.484,0.9343295
1612.198,0.9025681
1619.912,0.858471
1627.626,0.8113719
1635.34,0.7658273
1643.054,0.7103708
1650.768,0.6560627
1658.481,0.5788012
1666.195,0.4934177
1673.909,0.4136539
1681.623,0.3303437
1689.337,0.2752411
1697.051,0.243269
1704.765,0.2373205
1712.479,0.2489967
1720.192,0.2765473
1727.906,0.2634677
1735.62,0.2562075
1743.334,0.2017275
1751.048,0.1581517
1758.762,0.1120418
1766.476,0.08033297
1774.189,0.05150483
1781.903,0.03328593
1789.617,0.01550838
1797.331,0.0
