Wavenumber,Intensity
802.2422,0.1348874
809.9561,0.1195195
817.6699,0.1036533
825.3838,0.08563127
833.0977,0.06376177
840.8115,0.04297717
848.5254,0.0214339
856.2393,0.005393836
863.9531,6.509028e-08
871.667,0.003107163
879.3809,0.003450683
887.0947,0.008376377
894.8086,0.01723977
902.5225,0.01888939
910.2363,0.01424096
917.9502,0.0133902
925.6641,0.01310985
933.3779,0.02094896
941.0918,0.05052593
948.8057,0.09585654
956.5195,0.1489848
964.2334,0.2065524
971.9473,0.2709704
979.6611,0.3316347
987.375,0.3805417
995.0889,0.4469561
1002.803,0.5509729
1010.517,0.6731565
1018.23,0.7782597
1025.944,0.8622625
1033.658,0.9586275
1041.372,1.0
1049.086,0.9707575
1056.8,0.9030728
1064.514,0.8749202
1072.228,0.8692616
1079.941,0.821984
1087.655,0.7264023
1095.369,0.6123312
1103.083,0.5129463
1110.797,0.4404355
1118.511,0.385033
1126.225,0.358624
1133.938,0.3411761
1141.652,0.3282221
1149.366,0.3170175
1157.08,0.2684424
1164.794,0.1913817
1172.508,0.09853313
1180.222,0.02926976
1187.936,6.509028e-08
1195.649,0.007142265
1203.363,0.04044175
1211.077,0.07060253
1218.791,0.1027772
1226.505,0.1369258
1234.219,0.1685642
1241.933,0.1942499
1249.646,0.2047512
1257.36,0.2004427
1265.074,0.1869061
1272.788,0.1715331
1280.502,0.1616102
1288.216,0.1606814
1295.93,0.1642785
1303.644,0.1746913
1311.357,0.1913966
1319.071,0.2134705
1326.785,0.2386051
1334.499,0.2706561
1342.213,0.2871521
1349.927,0.3024532
1357.641,0.3309376
1365.354,0.3591457
1373.068,0.3670268
1380.782,0.3629902
1388.496,0.3547573
1396.21,0.3548169
1403.924,0.3741167
1411.638,0.3891986
1419.352,0.3915007
1427.065,0.3714446
1434.779,0.3396779
1442.493,0.3020432
1450.207,0.2695814
1457.921,0.232162
1465.635,0.1790839
1473.349,0.111067
1481.063,0.06047029
1488.776,0.03898003
1496.49,0.04747356
1504.204,0.06618222
1511.918,0.09667991
1519.632,0.1212348
1527.346,0.1602953
1535.06,0.2048371
1542.773,0.2630589
1550.487,0.3226717
1558.201,0.3949915
1565.915,0.4746679
1573.629,0.5797672
1581.343,0.6953627
1589.057,0.7953846
1596.771,0.8627082
1604.484,0.883791
1612.198,0.8686198
1619.912,0.8417959
1627.626,0.8044326
1635.34,0.7657065
1643.054,0.7148025
1650.768,0.6564945
1658.481,0.5843476
1666.195,0.5008222
1673.909,0.4122604
1681.623,0.3247517
1689.337,0.2552406
1697.051,0.2144893
1704.765,0.1926997
1712.479,0.1969504
1720.192,0.2123599
1727.906,0.2106319
1735.62,0.2061592
1743.334,0.1702692
1751.048,0.1303427
1758.762,0.09505942
1766.476,0.06644599
1774.189,0.03950893
1781.903,0.02776548
1789.617,0.01309639
1797.331,0.0
