Wavenumber,Intensity
802.2422,0.08613685
809.9561,0.0775489
817.6699,0.0640858
825.3838,0.05042755
833.0977,0.03529115
840.8115,0.0236675
848.5254,0.01077174
856.2393,0.002309259
863.9531,0.0
871.667,0.002425911
879.3809,0.00378825
887.0947,0.008675704
894.8086,0.01983623
902.5225,0.02132497
910.2363,0.01344812
917.9502,0.01500472
925.6641,0.02158184
933.3779,0.03622935
941.0918,0.06472248
948.8057,0.1069931
956.5195,0.1560699
964.2334,0.209779
971.9473,0.2698092
979.6611,0.3313157
987.375,0.3819984
995.0889,0.4379705
1002.803,0.5133163
1010.517,0.6111022
1018.23,0.7140573
1025.944,0.8173985
1033.658,0.9280687
1041.372,1.0
1049.086,0.9739529
1056.8,0.9008698
1064.514,0.8688962
1072.228,0.8684519
1079.941,0.8375741
1087.655,0.7620725
1095.369,0.6715579
1103.083,0.5897796
1110.797,0.5306628
1118.511,0.4857365
1126.225,0.4464638
1133.938,0.4065805
1141.652,0.3747713
1149.366,0.3550668
1157.08,0.3124331
1164.794,0.2511345
1172.508,0.1831474
1180.222,0.1275688
1187.936,0.09722244
1195.649,0.0995663
1203.363,0.1290388
1211.077,0.1609198
1218.791,0.1878137
1226.505,0.2149203
1234.219,0.2446726
1241.933,0.2705914
1249.646,0.2786544
1257.36,0.2721578
1265.074,0.2571349
1272.788,0.2405977
1280.502,0.225826
1288.216,0.2196254
1295.93,0.2212422
1303.644,0.2281417
1311.357,0.2393815
1319.071,0.2511892
1326.785,0.258239
1334.499,0.2688693
1342.213,0.2851875
1349.927,0.3090656
1357.641,0.3366473
1365.354,0.3662026
1373.068,0.3925307
1380.782,0.405096
1388.496,0.4000222
1396.21,0.3987746
1403.924,0.409804
1411.638,0.4200218
1419.352,0.4132848
1427.065,0.3854001
1434.779,0.3498425
1442.493,0.3171116
1450.207,0.295
1457.921,0.2739998
1465.635,0.2481695
1473.349,0.1871956
1481.063,0.1144385
1488.776,0.09113427
1496.49,0.09721438
1504.204,0.1173895
1511.918,0.147172
1519.632,0.167665
1527.346,0.1960941
1535.06,0.2292078
1542.773,0.2685006
1550.487,0.30918
1558.201,0.3580193
1565.915,0.4181263
1573.629,0.5026914
1581.343,0.608146
1589.057,0.7134039
1596.771,0.8013601
1604.484,0.8517203
1612.198,0.8743163
1619.912,0.8797143
1627.626,0.8612912
1635.34,0.8260767
1643.054,0.780122
1650.768,0.7221677
1658.481,0.6510984
1666.195,0.5719122
1673.909,0.4852526
1681.623,0.4021415
1689.337,0.3310953
1697.051,0.286651
1704.765,0.2641853
1712.479,0.2724384
1720.192,0.289864
1727.906,0.2920008
1735.62,0.2812113
1743.334,0.2415809
1751.048,0.1903516
1758.762,0.1434085
1766.476,0.1047317
1774.189,0.07229024
1781.903,0.04817302
1789.617,0.02307423
1797.331,1.300463e-08
