Wavenumber,Intensity
802.2422,0.1169384
809.9561,0.106696
817.6699,0.09618482
825.3838,0.08229477
833.0977,0.06894201
840.8115,0.05904174
848.5254,0.05477359
856.2393,0.05037485
863.9531,0.04937918
871.667,0.05507226
879.3809,0.07229428
887.0947,0.09902232
894.8086,0.1019399
902.5225,0.09225543
910.2363,0.08413543
917.9502,0.09034938
925.6641,0.09744298
933.3779,0.1023977
941.0918,0.1193749
948.8057,0.1497536
956.5195,0.1964899
964.2334,0.2607078
971.9473,0.3359217
979.6611,0.4341516
987.375,0.5652034
995.0889,0.6836363
1002.803,0.7466393
1010.517,0.8084959
1018.23,0.8734368
1025.944,0.9416114
1033.658,0.9918474
1041.372,0.9999999
1049.086,0.921886
1056.8,0.8443863
1064.514,0.8370512
1072.228,0.8249229
1079.941,0.7499256
1087.655,0.6080618
1095.369,0.4894585
1103.083,0.4660425
1110.797,0.4221976
1118.511,0.3244718
1126.225,0.2619339
1133.938,0.2398556
1141.652,0.2600357
1149.366,0.2831353
1157.08,0.2655561
1164.794,0.174714
1172.508,0.0763121
1180.222,0.01450649
1187.936,0.0
1195.649,0.03833591
1203.363,0.06968629
1211.077,0.05390007
1218.791,0.06733559
1226.505,0.09706475
1234.219,0.1170767
1241.933,0.1335541
1249.646,0.1458882
1257.36,0.1361146
1265.074,0.1159205
1272.788,0.09806167
1280.502,0.1016406
1288.216,0.1169222
1295.93,0.1358681
1303.644,0.1608495
1311.357,0.1808978
1319.071,0.1754223
1326.785,0.1712896
1334.499,0.1905747
1342.213,0.2153906
1349.927,0.2287916
1357.641,0.247954
1365.354,0.2790017
1373.068,0.2866031
1380.782,0.2585564
1388.496,0.226045
1396.21,0.2169958
1403.924,0.2348664
1411.638,0.2484612
1419.352,0.2519747
1427.065,0.2458533
1434.779,0.2350827
1442.493,0.2240317
1450.207,0.2135421
1457.921,0.1981789
1465.635,0.1659465
1473.349,0.112992
1481.063,0.08143796
1488.776,0.07087629
1496.49,0.0980325
1504.204,0.121924
1511.918,0.1602694
1519.632,0.1885702
1527.346,0.2198479
1535.06,0.2480579
1542.773,0.2722545
1550.487,0.2817126
1558.201,0.2845952
1565.915,0.2762102
1573.629,0.2904234
1581.343,0.3112493
1589.057,0.3397183
1596.771,0.3740556
1604.484,0.4088242
1612.198,0.4553312
1619.912,0.5242922
1627.626,0.5692934
1635.34,0.5755916
1643.054,0.5590525
1650.768,0.5404515
1658.481,0.4970581
1666.195,0.4266518
1673.909,0.3546152
1681.623,0.281983
1689.337,0.2275358
1697.051,0.1888636
1704.765,0.1398696
1712.479,0.124926
1720.192,0.1207745
1727.906,0.1149561
1735.62,0.1180693
1743.334,0.09431601
1751.048,0.08159666
1758.762,0.07285918
1766.476,0.06715775
1774.189,0.05418789
1781.903,0.05237929
1789.617,0.04732521
1797.331,0.04349202
