Yields,802.2422,809.9561,817.6699,825.3838,833.0977,840.8115,848.5254,856.2393,863.9531,871.667,879.3809,887.0947,894.8086,902.5225,910.2363,917.9502,925.6641,933.3779,941.0918,948.8057,956.5195,964.2334,971.9473,979.6611,987.375,995.0889,1002.803,1010.517,1018.23,1025.944,1033.658,1041.372,1049.086,1056.8,1064.514,1072.228,1079.941,1087.655,1095.369,1103.083,1110.797,1118.511,1126.225,1133.938,1141.652,1149.366,1157.08,1164.794,1172.508,1180.222,1187.936,1195.649,1203.363,1211.077,1218.791,1226.505,1234.219,1241.933,1249.646,1257.36,1265.074,1272.788,1280.502,1288.216,1295.93,1303.644,1311.357,1319.071,1326.785,1334.499,1342.213,1349.927,1357.641,1365.354,1373.068,1380.782,1388.496,1396.21,1403.924,1411.638,1419.352,1427.065,1434.779,1442.493,1450.207,1457.921,1465.635,1473.349,1481.063,1488.776,1496.49,1504.204,1511.918,1519.632,1527.346,1535.06,1542.773,1550.487,1558.201,1565.915,1573.629,1581.343,1589.057,1596.771,1604.484,1612.198,1619.912,1627.626,1635.34,1643.054,1650.768,1658.481,1666.195,1673.909,1681.623,1689.337,1697.051,1704.765,1712.479,1720.192,1727.906,1735.62,1743.334,1751.048,1758.762,1766.476,1774.189,1781.903,1789.617,1797.331
4.1555,0.08102609,0.08171403,0.06735115,0.05033981,0.03338292,0.02044539,0.006303093,8.22E-08,0.001179949,0.008185445,0.01663012,0.0315892,0.04704843,0.05089016,0.04718154,0.05120008,0.05642366,0.07346886,0.1117886,0.1670137,0.219419,0.278253,0.3411162,0.405858,0.4598314,0.5218304,0.5982602,0.6843685,0.7476509,0.8064396,0.8198283,0.8365575,0.7778815,0.7133923,0.6892539,0.6743824,0.6258177,0.5506917,0.4746198,0.4087882,0.3544962,0.3090592,0.2807734,0.2649122,0.2664791,0.2604031,0.2121467,0.1428362,0.06611955,0.01513471,2.74E-08,0.02206952,0.06350965,0.09742202,0.1291849,0.1633621,0.1932129,0.2151595,0.2249502,0.2232564,0.2150561,0.2048947,0.2009952,0.2053192,0.2136857,0.2318238,0.2558335,0.2820982,0.3221868,0.3734689,0.3851206,0.3720532,0.3895806,0.4147939,0.4220831,0.4181342,0.4153092,0.4225691,0.4493031,0.4702376,0.4803532,0.4685388,0.4412491,0.3940454,0.3442048,0.2971272,0.2397259,0.1660906,0.119366,0.1073567,0.1372113,0.1715264,0.2223754,0.2612606,0.3119247,0.3650989,0.4348827,0.5023535,0.5820838,0.666564,0.7784073,0.8852326,0.9624599,1,0.9926233,0.9645666,0.9311414,0.8894163,0.8384147,0.7809685,0.7236412,0.6450028,0.5561166,0.4701671,0.3794109,0.3085855,0.2653244,0.2320554,0.2256009,0.2385917,0.2266691,0.2205356,0.1748601,0.1390047,0.1003126,0.07121621,0.04784716,0.02873146,0.01637837,0
19.623,0.1098155,0.1022048,0.08578011,0.06987655,0.05002879,0.03438106,0.01753448,0.004904841,5.29E-08,0.004787063,0.006237182,0.01188688,0.0236616,0.02604182,0.02038332,0.02135321,0.02163871,0.03013785,0.05856054,0.1037475,0.155526,0.2152857,0.278844,0.3429005,0.3961413,0.4631644,0.5582563,0.6737131,0.7759531,0.8663874,0.9472331,1,0.9583825,0.8807642,0.850883,0.8527339,0.8143056,0.7287966,0.6257157,0.529869,0.458618,0.408622,0.3767904,0.3523894,0.3380812,0.3239917,0.273027,0.1988339,0.108422,0.03666299,0,0.002185775,0.03273354,0.0677292,0.0994804,0.1335717,0.1705388,0.2010255,0.2128545,0.20791,0.1899244,0.1696579,0.1531872,0.1465333,0.1454553,0.1523145,0.1670602,0.1871771,0.2046042,0.2271411,0.2444758,0.2623017,0.2908951,0.3201633,0.3422587,0.3394569,0.3278573,0.3304897,0.3448136,0.359606,0.361259,0.3435049,0.312129,0.2775255,0.2465225,0.2129516,0.1666255,0.1030198,0.04773317,0.02516655,0.02964724,0.04773686,0.07853689,0.1021799,0.1346228,0.17049,0.2190375,0.2709148,0.335193,0.4129291,0.5139233,0.6299272,0.7400758,0.821624,0.8595785,0.8652343,0.850431,0.8281794,0.7968445,0.7553415,0.7014157,0.6293969,0.5489575,0.4607008,0.3758727,0.3036833,0.2597502,0.2444391,0.2508248,0.2682498,0.2672132,0.2530772,0.210601,0.1577215,0.1095103,0.07480684,0.049,0.0295607,0.0134303,1.32E-08
19.9734,0.07783031,0.072124,0.06344907,0.05354967,0.04264684,0.0344348,0.02654673,0.0214855,0.01914502,0.02367037,0.03300304,0.05183769,0.05704625,0.05099179,0.04681507,0.05433857,0.05899914,0.06009721,0.07018383,0.0907736,0.1258708,0.1801204,0.2421934,0.3250414,0.4470832,0.5807498,0.6665119,0.7447262,0.8301268,0.9087633,0.9693617,1,0.9353288,0.8533143,0.8453698,0.8562794,0.8082486,0.6620668,0.5235397,0.4826218,0.4348485,0.3426886,0.2903466,0.276919,0.3007385,0.3250455,0.303912,0.2026035,0.08759477,0.02040183,0,0.02696275,0.05263659,0.04132805,0.04997369,0.07675613,0.09863592,0.1137895,0.1251702,0.1162486,0.09840631,0.08652289,0.0880555,0.09965154,0.1136889,0.1325696,0.1502335,0.1494157,0.1462169,0.1577406,0.1781203,0.1931213,0.2077052,0.2298716,0.2356227,0.2051996,0.1733062,0.1668622,0.1804104,0.1927879,0.1970078,0.1919299,0.1778744,0.1631439,0.1529309,0.1413407,0.1144917,0.07617728,0.05028769,0.03859789,0.04670065,0.05320501,0.06988718,0.08332401,0.09786057,0.1100264,0.1240152,0.1331453,0.141702,0.1448681,0.1574906,0.1759607,0.2007437,0.2294692,0.2574398,0.2901259,0.3297269,0.360992,0.3741552,0.3730876,0.3581153,0.327904,0.2834497,0.237048,0.1896624,0.1544589,0.125209,0.09859303,0.08642093,0.08867333,0.08397736,0.08416165,0.07045953,0.06014484,0.04868503,0.04177124,0.03647016,0.03262879,0.02929917,0.02871783
14.5358,0.1395715,0.1259423,0.1086441,0.08736352,0.06735568,0.05095647,0.03207186,0.01921912,0.01139074,0.009950581,0.006229375,0.007891482,0.01692737,0.01584233,0.00271891,0,0.003825169,0.01492901,0.03950047,0.07749403,0.123125,0.1740478,0.2304627,0.2919844,0.3403386,0.3890337,0.4580139,0.5560099,0.6643097,0.7844844,0.9015949,1,0.9750235,0.8866148,0.8496447,0.8512965,0.8220758,0.7430254,0.6477812,0.5678675,0.5090364,0.4609051,0.4169194,0.3645333,0.3233566,0.2986701,0.2519431,0.1893623,0.1219557,0.07034108,0.03839231,0.0386976,0.06608111,0.09479241,0.1185137,0.1410024,0.1684781,0.1905397,0.1975006,0.1896329,0.1783074,0.1630375,0.1465689,0.1391966,0.1396557,0.1457534,0.1567094,0.1664345,0.176137,0.1846682,0.2021306,0.2273131,0.2543674,0.2858336,0.3105635,0.3280565,0.3275212,0.3242491,0.3360287,0.3432005,0.3342296,0.3015815,0.2645535,0.2295932,0.2040775,0.1825849,0.149692,0.08113345,0.02666469,2.41E-08,0.01294097,0.02856674,0.05122041,0.06572578,0.09695643,0.1326071,0.1820543,0.2300076,0.2954308,0.3642088,0.4676059,0.5869073,0.6963924,0.7866958,0.8280729,0.8350138,0.8225233,0.786854,0.73811,0.6838038,0.6326895,0.5621317,0.4824936,0.4043875,0.323082,0.2634193,0.2329794,0.2166495,0.2264026,0.2523761,0.2512627,0.2517662,0.209233,0.1691585,0.1296856,0.09598512,0.06951917,0.04483779,0.02261026,4.81E-08
7.8024,0.1169384,0.106696,0.09618482,0.08229477,0.06894201,0.05904174,0.05477359,0.05037485,0.04937918,0.05507226,0.07229428,0.09902232,0.1019399,0.09225543,0.08413543,0.09034938,0.09744298,0.1023977,0.1193749,0.1497536,0.1964899,0.2607078,0.3359217,0.4341516,0.5652034,0.6836363,0.7466393,0.8084959,0.8734368,0.9416114,0.9918474,0.9999999,0.921886,0.8443863,0.8370512,0.8249229,0.7499256,0.6080618,0.4894585,0.4660425,0.4221976,0.3244718,0.2619339,0.2398556,0.2600357,0.2831353,0.2655561,0.174714,0.0763121,0.01450649,0,0.03833591,0.06968629,0.05390007,0.06733559,0.09706475,0.1170767,0.1335541,0.1458882,0.1361146,0.1159205,0.09806167,0.1016406,0.1169222,0.1358681,0.1608495,0.1808978,0.1754223,0.1712896,0.1905747,0.2153906,0.2287916,0.247954,0.2790017,0.2866031,0.2585564,0.226045,0.2169958,0.2348664,0.2484612,0.2519747,0.2458533,0.2350827,0.2240317,0.2135421,0.1981789,0.1659465,0.112992,0.08143796,0.07087629,0.0980325,0.121924,0.1602694,0.1885702,0.2198479,0.2480579,0.2722545,0.2817126,0.2845952,0.2762102,0.2904234,0.3112493,0.3397183,0.3740556,0.4088242,0.4553312,0.5242922,0.5692934,0.5755916,0.5590525,0.5404515,0.4970581,0.4266518,0.3546152,0.281983,0.2275358,0.1888636,0.1398696,0.124926,0.1207745,0.1149561,0.1180693,0.09431601,0.08159666,0.07285918,0.06715775,0.05418789,0.05237929,0.04732521,0.04349202
25.8918,0.1538168,0.1384467,0.1188323,0.09725066,0.07537705,0.05860329,0.03704884,0.02265362,0.0138124,0.01087354,0.007570473,0.01007054,0.01971382,0.01768949,0.004056789,0,0.00490469,0.01499093,0.03971217,0.07752763,0.1240064,0.1752786,0.2341348,0.2986771,0.3496536,0.3998842,0.4667542,0.5630785,0.670981,0.7976124,0.89179,1,0.9619559,0.8657018,0.8363276,0.8456078,0.8210186,0.7410091,0.6451991,0.5710277,0.5149646,0.4633581,0.4147117,0.3604109,0.3185555,0.2956078,0.2490662,0.1836636,0.1150375,0.06227684,0.03048434,0.03163683,0.05886753,0.08527276,0.1074318,0.1306524,0.158621,0.1818589,0.1889878,0.180482,0.1699658,0.1563061,0.1406869,0.1355366,0.138006,0.1452802,0.1580701,0.1676015,0.1760878,0.1864623,0.2050108,0.2313199,0.2617147,0.2946486,0.3236362,0.3386333,0.3377983,0.3370299,0.3473583,0.353352,0.3460502,0.310657,0.2714977,0.2348384,0.2080225,0.1835205,0.142294,0.07543513,0.02556364,0,0.01141721,0.02538141,0.05039367,0.06438854,0.09880722,0.135703,0.1913779,0.2473751,0.3244721,0.4030571,0.5169213,0.6378638,0.7478671,0.833737,0.8655295,0.8627957,0.8341745,0.7923694,0.7434605,0.6879414,0.6315008,0.5584077,0.477726,0.398867,0.3194476,0.258618,0.2270079,0.2132749,0.2213005,0.2434783,0.2405268,0.2401937,0.2010104,0.1614824,0.1260086,0.09257163,0.06899214,0.04299849,0.02150804,1.23E-07
20.1987,0.0836762,0.08008423,0.06763653,0.05072848,0.03532625,0.02037787,0.007382759,0.000677139,0,0.007036716,0.01291692,0.02982534,0.05019074,0.05608382,0.05431295,0.05889406,0.06476378,0.08142941,0.1176971,0.1726862,0.2351127,0.3046856,0.3806401,0.4636497,0.5432739,0.6314238,0.7311983,0.833019,0.9184349,0.9645905,1,0.9807189,0.92806,0.8649718,0.8087782,0.7799447,0.7258119,0.6360478,0.5486197,0.4793156,0.42077,0.3659714,0.3351116,0.3183729,0.327208,0.3335732,0.2875694,0.1977205,0.08990208,0.02180522,0,0.02178816,0.06376369,0.09286378,0.1237209,0.1605118,0.1941398,0.2182391,0.2297969,0.230187,0.2225638,0.2113914,0.2083285,0.2110435,0.2201858,0.2408211,0.2697218,0.3031891,0.3439549,0.4002313,0.4089733,0.3913094,0.4101594,0.4381008,0.4425134,0.4345232,0.4226041,0.4258632,0.4545867,0.4813749,0.4969265,0.4950787,0.4689378,0.4182622,0.3631257,0.3145938,0.2560411,0.1744086,0.1187637,0.09496034,0.1159345,0.1413963,0.1793905,0.2135182,0.2616735,0.3182595,0.3882191,0.4602115,0.5473792,0.6358651,0.7532509,0.8675895,0.9509401,0.9969252,0.9949965,0.9665185,0.9333097,0.8922517,0.8461411,0.7922174,0.7353358,0.6577336,0.5662152,0.4755941,0.3789784,0.3053232,0.2608759,0.2257495,0.2223374,0.2329311,0.225326,0.2210544,0.175796,0.1361699,0.09829149,0.0682757,0.04138833,0.02679162,0.01352817,2.30E-08
21.1667,0.111518,0.09967756,0.08331064,0.0662564,0.04888025,0.03484866,0.02004635,0.009063962,0.003384798,0.003073411,0.001994302,0.004584237,0.01314959,0.01225911,0.001294624,3.12E-08,0.004480161,0.01585552,0.03895641,0.07506004,0.1167145,0.1652474,0.2198229,0.2806174,0.3325783,0.3881901,0.4583751,0.5568051,0.6651807,0.7866209,0.9081346,1,0.9676787,0.8778273,0.8431395,0.8423237,0.8081873,0.7230632,0.6225048,0.545402,0.4878927,0.435793,0.3878531,0.3355044,0.2974552,0.2756252,0.2317283,0.1703775,0.1055626,0.05647123,0.02820467,0.03139254,0.05742552,0.08248165,0.1027544,0.1239028,0.1475262,0.1681854,0.1738134,0.1669296,0.1549175,0.1407684,0.1266872,0.1215046,0.1230294,0.1301454,0.1402314,0.1493974,0.1557696,0.1651523,0.1811763,0.2045543,0.2299376,0.2589568,0.2832261,0.2947972,0.2900406,0.2865854,0.2953424,0.3007025,0.291319,0.2611292,0.2269093,0.1961959,0.1752984,0.1570591,0.1296555,0.06948511,0.01971877,0,0.00957536,0.02547849,0.04708796,0.06061867,0.08882111,0.1211812,0.1651726,0.2084626,0.2643948,0.3271862,0.4161101,0.5193175,0.6160765,0.6923926,0.7278458,0.7337416,0.7211821,0.6882825,0.6441819,0.595286,0.5446695,0.4810121,0.4122728,0.3433667,0.2757953,0.2256177,0.2003589,0.1915849,0.203131,0.2254776,0.2258928,0.2234651,0.1869395,0.1487323,0.1124683,0.08322294,0.0591975,0.03823832,0.01830694,0
12.0856,0.09373306,0.08739271,0.07838331,0.06768452,0.05520596,0.04323048,0.03054017,0.0249065,0.02674367,0.03702712,0.04565492,0.05922005,0.07656081,0.08269675,0.0844546,0.08842235,0.09348204,0.1070864,0.1417213,0.1909491,0.2475895,0.3091328,0.3735276,0.4355715,0.4892039,0.5539723,0.6409475,0.7403057,0.8254194,0.9002529,0.9653558,1,0.9625527,0.8981403,0.8778021,0.8789885,0.8467795,0.7683413,0.6752805,0.5970022,0.5406457,0.4987301,0.4760096,0.4603202,0.4519611,0.4446178,0.4036677,0.3342331,0.2509301,0.1871188,0.1570092,0.1651315,0.1981541,0.2307996,0.2637676,0.2969099,0.3299363,0.3549668,0.3633178,0.3568852,0.3419589,0.3257704,0.3162082,0.3144387,0.3179637,0.3282667,0.345423,0.3643016,0.38313,0.403731,0.4202479,0.4371954,0.4606391,0.4870278,0.4968869,0.4942303,0.4852702,0.4851149,0.5016696,0.5156661,0.5161653,0.497724,0.470266,0.4372347,0.4066048,0.3745126,0.3294683,0.2668965,0.2181321,0.1934337,0.204806,0.2213606,0.2501297,0.2747229,0.3052355,0.3382583,0.3835746,0.4269023,0.4872509,0.5475514,0.6358976,0.7344443,0.8211322,0.884876,0.9117273,0.9123906,0.9031405,0.8821412,0.8470193,0.804476,0.7552551,0.6866868,0.6075675,0.5250932,0.4398756,0.3684664,0.3232639,0.2914636,0.2908201,0.3083802,0.3019199,0.2942363,0.2515936,0.2066476,0.1645149,0.1314167,0.105537,0.08375168,0.06434055,0.04861512
