3.934072e+002,0.000000e+000
4.011211e+002,0.000000e+000
4.088350e+002,0.000000e+000
4.165488e+002,0.000000e+000
4.242627e+002,0.000000e+000
4.319766e+002,0.000000e+000
4.396904e+002,0.000000e+000
4.474043e+002,0.000000e+000
4.551182e+002,0.000000e+000
4.628320e+002,0.000000e+000
4.705459e+002,0.000000e+000
4.782598e+002,0.000000e+000
4.859736e+002,0.000000e+000
4.936875e+002,0.000000e+000
5.014014e+002,0.000000e+000
5.091152e+002,0.000000e+000
5.168291e+002,0.000000e+000
5.245430e+002,0.000000e+000
5.322568e+002,0.000000e+000
5.399707e+002,0.000000e+000
5.476846e+002,0.000000e+000
5.553984e+002,0.000000e+000
5.631123e+002,0.000000e+000
5.708262e+002,0.000000e+000
5.785400e+002,0.000000e+000
5.862539e+002,0.000000e+000
5.939678e+002,0.000000e+000
6.016816e+002,2.151009e-001
6.093955e+002,2.904885e-001
6.171094e+002,2.958565e-001
6.248232e+002,3.173553e-001
6.325371e+002,3.166055e-001
6.402510e+002,3.218870e-001
6.479648e+002,3.148747e-001
6.556787e+002,3.131966e-001
6.633926e+002,3.048759e-001
6.711064e+002,3.046352e-001
6.788203e+002,2.949618e-001
6.865342e+002,2.942438e-001
6.942480e+002,2.827274e-001
7.019619e+002,2.740291e-001
7.096758e+002,2.597558e-001
7.173896e+002,2.487710e-001
7.251035e+002,2.336113e-001
7.328174e+002,2.184113e-001
7.405313e+002,1.998464e-001
7.482451e+002,1.873745e-001
7.559590e+002,1.778558e-001
7.636729e+002,1.735046e-001
7.713867e+002,1.682046e-001
7.791006e+002,1.590562e-001
7.868145e+002,1.480784e-001
7.945283e+002,1.398259e-001
8.022422e+002,1.348874e-001
8.099561e+002,1.195195e-001
8.176699e+002,1.036533e-001
8.253838e+002,8.563127e-002
8.330977e+002,6.376177e-002
8.408115e+002,4.297717e-002
8.485254e+002,2.143390e-002
8.562393e+002,5.393836e-003
8.639531e+002,6.509028e-008
8.716670e+002,3.107163e-003
8.793809e+002,3.450683e-003
8.870947e+002,8.376377e-003
8.948086e+002,1.723977e-002
9.025225e+002,1.888939e-002
9.102363e+002,1.424096e-002
9.179502e+002,1.339020e-002
9.256641e+002,1.310985e-002
9.333779e+002,2.094896e-002
9.410918e+002,5.052593e-002
9.488057e+002,9.585654e-002
9.565195e+002,1.489848e-001
9.642334e+002,2.065524e-001
9.719473e+002,2.709704e-001
9.796611e+002,3.316347e-001
9.873750e+002,3.805417e-001
9.950889e+002,4.469561e-001
1.002803e+003,5.509729e-001
1.010517e+003,6.731565e-001
1.018230e+003,7.782597e-001
